,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
570,25,280,Agüero,4,13,Man City,43,120,17
73,25,268,Laporte,2,13,Man City,43,63,15
193,25,122,Hazard,3,6,Chelsea,8,110,15
299,25,141,Schlupp,2,7,Crystal Palace,31,43,14
97,25,110,Reid,4,5,Cardiff,97,52,13
171,25,116,David Luiz,2,6,Chelsea,8,58,13
241,25,579,Higuaín,4,6,Chelsea,8,90,13
170,25,282,de Gea,1,14,Man Utd,1,57,11
256,25,367,Son,3,17,Spurs,6,86,11
400,25,150,Milivojevic,3,7,Crystal Palace,31,65,11
472,25,343,Redmond,3,16,Southampton,20,55,11
513,25,270,Sterling,3,13,Man City,43,117,10
46,25,508,André Gomes,3,8,Everton,11,54,9
147,25,113,Azpilicueta,2,6,Chelsea,8,64,9
463,25,126,Kanté,3,6,Chelsea,8,49,9
517,25,437,Jiménez,4,20,Wolves,39,69,9
70,25,293,Young,2,14,Man Utd,1,57,8
84,25,445,Foster,1,18,Watford,57,46,8
141,25,376,Cathcart,2,18,Watford,57,45,8
218,25,465,Felipe Anderson,3,19,West Ham,21,68,8
291,25,355,Vertonghen,2,17,Spurs,6,59,8
306,25,94,Bennett,2,5,Cardiff,97,44,8
368,25,357,Trippier,2,17,Spurs,6,60,8
375,25,265,Walker,2,13,Man City,43,64,8
379,25,519,Dendoncker,3,20,Wolves,39,43,8
448,25,415,Antonio,3,19,West Ham,21,68,8
550,25,251,Mané,3,12,Liverpool,14,103,8
103,25,92,Ecuele Manga,2,5,Cardiff,97,44,7
283,25,254,Milner,3,12,Liverpool,14,56,7
290,25,335,Bednarek,2,16,Southampton,20,40,7
377,25,3,Koscielny,2,1,Arsenal,3,54,7
406,25,143,Sakho,2,7,Crystal Palace,31,49,7
412,25,305,Rashford,4,14,Man Utd,1,73,7
478,25,264,Otamendi,2,13,Man City,43,60,7
494,25,302,Pogba,3,14,Man Utd,1,86,7
621,25,292,Lindelöf,2,14,Man Utd,1,49,7
17,25,382,Mariappa,2,18,Watford,57,42,6
39,25,119,Christensen,2,6,Chelsea,8,50,6
62,25,102,Gunnarsson,3,5,Cardiff,97,44,6
165,25,381,Janmaat,2,18,Watford,57,49,6
173,25,271,David Silva,3,13,Man City,43,85,6
174,25,359,Sánchez,2,17,Spurs,6,58,6
195,25,260,Ederson,1,13,Man City,43,57,6
204,25,291,Bailly,2,14,Man Utd,1,50,6
236,25,51,Bong,2,3,Brighton,36,44,6
258,25,351,Lloris,1,17,Spurs,6,54,6
285,25,138,Tomkins,2,7,Crystal Palace,31,43,6
315,25,262,Stones,2,13,Man City,43,52,6
342,25,378,Holebas,2,18,Watford,57,48,6
343,25,475,Moutinho,3,20,Wolves,39,51,6
359,25,498,Kepa,1,6,Chelsea,8,54,6
