,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
1070,549,12,Foyth,2,17,Spurs,6,50,15
215,101,12,Paterson,3,5,Cardiff,97,48,12
505,247,12,Robertson,2,12,Liverpool,14,67,12
995,493,12,Rondón,4,15,Newcastle,4,59,12
495,245,12,Alexander-Arnold,2,12,Liverpool,14,58,11
885,434,12,Cavaleiro,3,20,Wolves,39,52,11
200,91,12,Bamba,2,5,Cardiff,97,44,10
595,276,12,Bernardo Silva,3,13,Man City,43,78,10
990,490,12,Hart,1,4,Burnley,90,42,10
85,48,12,Dunk,2,3,Brighton,36,44,9
240,116,12,David Luiz,2,6,Chelsea,8,58,9
435,221,12,Pereira,2,11,Leicester,13,53,9
575,271,12,David Silva,3,13,Man City,43,85,9
735,349,12,Gabbiadini,4,16,Southampton,20,56,9
740,351,12,Lloris,1,17,Spurs,6,54,9
955,465,12,Felipe Anderson,3,19,West Ham,21,68,9
35,18,12,Mkhitaryan,3,1,Arsenal,3,66,8
235,115,12,Alonso,2,6,Chelsea,8,62,8
405,201,12,Hogg,3,10,Huddersfield,38,44,8
415,206,12,Pritchard,3,10,Huddersfield,38,48,8
520,253,12,Salah,3,12,Liverpool,14,132,8
795,378,12,Holebas,2,18,Watford,57,48,8
945,462,12,Shaqiri,3,12,Liverpool,14,68,8
1000,494,12,Lerma,3,2,Bournemouth,91,45,8
150,74,12,Taylor,2,4,Burnley,90,44,7
330,154,12,Pickford,1,8,Everton,11,49,7
340,162,12,Keane,2,8,Everton,11,48,7
500,246,12,van Dijk,2,12,Liverpool,14,67,7
600,280,12,Agüero,4,13,Man City,43,120,7
655,301,12,Martial,3,14,Man Utd,1,72,7
745,353,12,Alderweireld,2,17,Spurs,6,60,7
960,468,12,Alisson,1,12,Liverpool,14,59,7
975,484,12,Digne,2,8,Everton,11,54,7
60,40,12,Fraser,3,2,Bournemouth,91,64,6
130,69,12,Lowton,2,4,Burnley,90,46,6
135,70,12,Mee,2,4,Burnley,90,46,6
145,73,12,Long,2,4,Burnley,90,41,6
230,113,12,Azpilicueta,2,6,Chelsea,8,64,6
335,157,12,Coleman,2,8,Everton,11,52,6
420,213,12,Schmeichel,1,11,Leicester,13,50,6
430,219,12,Chilwell,2,11,Leicester,13,50,6
440,222,12,Evans,2,11,Leicester,13,48,6
585,274,12,Gündogan,3,13,Man City,43,54,6
750,356,12,Davies,2,17,Spurs,6,56,6
755,360,12,Aurier,2,17,Spurs,6,57,6
895,437,12,Jiménez,4,20,Wolves,39,69,6
930,458,12,Kenedy,3,15,Newcastle,4,47,6
1005,498,12,Kepa,1,6,Chelsea,8,54,6
245,118,12,Rüdiger,2,6,Chelsea,8,59,5
425,215,12,Morgan,2,11,Leicester,13,45,5
445,223,12,Mahrez,3,13,Man City,43,82,5
485,242,12,Gomez,2,12,Liverpool,14,48,5
700,328,12,McCarthy,1,16,Southampton,20,43,5
790,372,12,Kane,4,17,Spurs,6,126,5
825,400,12,Fabianski,1,19,West Ham,21,47,5
1025,506,12,Mina,2,8,Everton,11,54,5
1060,535,12,Harris,3,5,Cardiff,97,45,5
0,2,12,Leno,1,1,Arsenal,3,49,4
25,14,12,Ramsey,3,1,Arsenal,3,71,4
105,58,12,March,3,3,Brighton,36,47,4
665,306,12,Lukaku,4,14,Man Utd,1,107,4
815,394,12,Deulofeu,3,18,Watford,57,57,4
855,415,12,Antonio,3,19,West Ham,21,68,4
155,76,12,Gudmundsson,3,4,Burnley,90,55,3
165,82,12,Cork,3,4,Burnley,90,46,3
170,83,12,Lennon,3,4,Burnley,90,49,3
250,122,12,Hazard,3,6,Chelsea,8,110,3
255,124,12,Willian,3,6,Chelsea,8,71,3
345,164,12,Walcott,3,8,Everton,11,59,3
