,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
163,23,426,Moutinho,3,Wolves,Wolves,39,49,13
403,23,516,Sargent,4,Norwich,Norwich,45,54,13
749,23,121,Thiago Silva,2,Chelsea,Chelsea,8,57,13
734,23,168,Digne,2,Aston Villa,Aston Villa,7,51,12
130,23,234,Robertson,2,Liverpool,Liverpool,14,72,11
371,23,131,Ziyech,3,Chelsea,Chelsea,8,73,11
391,23,291,Shelvey,3,Newcastle,Newcastle,4,53,11
166,23,259,Laporte,2,Man City,Man City,43,58,10
385,23,43,Buendía,3,Aston Villa,Aston Villa,7,62,10
609,23,112,Pope,1,Burnley,Burnley,90,54,10
16,23,510,Dalot,2,Man Utd,Man Utd,1,43,9
159,23,232,Fabinho,3,Liverpool,Liverpool,14,54,9
303,23,676,Kamara,2,Watford,Watford,57,45,9
305,23,455,Daka,4,Leicester,Leicester,13,71,9
311,23,295,Dubravka,1,Newcastle,Newcastle,4,44,9
577,23,448,Gunn,1,Norwich,Norwich,45,40,9
610,23,112,Pope,1,Burnley,Burnley,90,54,9
69,23,129,Arrizabalaga,1,Chelsea,Chelsea,8,46,8
180,23,342,Walker-Peters,2,Southampton,Southampton,20,48,8
190,23,559,Ramsdale,1,Arsenal,Arsenal,3,51,8
200,23,251,De Bruyne,3,Man City,Man City,43,117,8
261,23,436,Neves,3,Wolves,Wolves,39,53,8
281,23,229,van Dijk,2,Liverpool,Liverpool,14,68,8
480,23,555,Varane,2,Man Utd,Man Utd,1,55,8
493,23,16,Tierney,2,Arsenal,Arsenal,3,51,8
522,23,586,Edouard,4,Crystal Palace,Crystal Palace,31,62,8
549,23,98,Tarkowski,2,Burnley,Burnley,90,49,8
746,23,67,White,2,Arsenal,Arsenal,3,45,8
84,23,382,Femenía,2,Watford,Watford,57,43,7
108,23,290,Williams,2,Norwich,Norwich,45,39,7
288,23,127,Rüdiger,2,Chelsea,Chelsea,8,61,7
359,23,678,Trippier,2,Newcastle,Newcastle,4,50,7
