,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
80,33,11,Steve Cook,2,2,Bournemouth,91,46,15
555,234,11,Salah,3,10,Liverpool,14,106,15
750,342,11,Shaqiri,3,15,Stoke,110,61,13
245,97,11,Azpilicueta,2,5,Chelsea,8,69,12
355,138,11,Baines,2,7,Everton,11,57,12
975,462,11,Malone,2,8,Huddersfield,38,43,12
510,219,11,Matip,2,10,Liverpool,14,54,10
545,230,11,Mané,3,10,Liverpool,14,94,10
600,252,11,De Bruyne,3,11,Man City,43,103,10
850,390,11,Son,3,17,Spurs,6,83,10
75,29,11,Begovic,1,2,Bournemouth,91,45,9
160,62,11,Knockaert,3,3,Brighton,36,55,9
480,208,11,Iborra,3,9,Leicester,13,57,9
820,380,11,Vertonghen,2,17,Spurs,6,61,9
1075,548,11,Niasse,4,7,Everton,11,46,9
1080,565,11,Gazzaniga,1,17,Spurs,6,42,9
175,71,11,Murray,4,3,Brighton,36,59,8
185,77,11,Mee,2,4,Burnley,90,49,8
225,91,11,Vokes,4,4,Burnley,90,57,8
400,163,11,Lössl,1,8,Huddersfield,38,46,8
415,173,11,van La Parra,3,8,Huddersfield,38,44,8
610,257,11,Agüero,4,11,Man City,43,115,8
995,469,11,Pope,1,4,Burnley,90,50,8
1005,472,11,Morata,4,5,Chelsea,8,104,8
50,19,11,Chamberlain,3,10,Liverpool,14,55,7
95,38,11,Aké,2,2,Bournemouth,91,50,7
145,56,11,Duffy,2,3,Brighton,36,46,7
195,79,11,Tarkowski,2,4,Burnley,90,46,7
240,94,11,Courtois,1,5,Chelsea,8,53,7
460,199,11,Mahrez,3,9,Leicester,13,87,7
865,403,11,Kabasele,2,18,Watford,57,44,7
1000,470,11,Christensen,2,5,Chelsea,8,53,7
1035,501,11,Richarlison,3,18,Watford,57,58,7
45,18,11,Ramsey,3,1,Arsenal,3,68,6
85,34,11,Daniels,2,2,Bournemouth,91,47,6
135,54,11,Ryan,1,3,Brighton,36,46,6
150,58,11,Bruno,2,3,Brighton,36,45,6
155,59,11,Bong,2,3,Brighton,36,44,6
180,76,11,Lowton,2,4,Burnley,90,44,6
190,78,11,Ward,2,4,Burnley,90,48,6
200,84,11,Gudmundsson,3,4,Burnley,90,50,6
250,98,11,Cahill,2,5,Chelsea,8,62,6
260,100,11,Alonso,2,5,Chelsea,8,71,6
405,171,11,Zanka,2,8,Huddersfield,38,45,6
475,206,11,Ndidi,3,9,Leicester,13,49,6
760,347,11,Crouch,4,15,Stoke,110,48,6
970,453,11,Lanzini,3,20,West Ham,21,66,6
1050,520,11,Sánchez,2,17,Spurs,6,60,6
1070,543,11,Zappacosta,2,5,Chelsea,8,59,6
110,41,11,Surman,3,2,Bournemouth,91,43,5
140,55,11,Dunk,2,3,Brighton,36,45,5
230,92,11,Gray,4,18,Watford,57,63,5
390,159,11,Calvert-Lewin,4,7,Everton,11,49,5
585,247,11,Sterling,3,11,Man City,43,91,5
590,248,11,David Silva,3,11,Man City,43,82,5
595,250,11,Fernandinho,3,11,Man City,43,50,5
615,259,11,Jesus,4,11,Man City,43,104,5
955,449,11,André Ayew,3,16,Swansea,80,68,5
1030,497,11,Choupo-Moting,3,15,Stoke,110,52,5
70,28,11,Lacazette,4,1,Arsenal,3,103,4
375,153,11,Lennon,3,4,Burnley,90,54,4
385,157,11,Lookman,3,7,Everton,11,51,4
455,198,11,Maguire,2,9,Leicester,13,55,4
620,260,11,De Gea,1,12,Man Utd,1,59,4
100,39,11,Arter,3,2,Bournemouth,91,47,3
105,40,11,Pugh,3,2,Bournemouth,91,47,3
115,45,11,Ibe,3,2,Bournemouth,91,46,3
165,63,11,Stephens,3,3,Brighton,36,45,3
170,70,11,Groß,3,3,Brighton,36,59,3
205,85,11,Defour,3,4,Burnley,90,54,3
210,86,11,Hendrick,3,4,Burnley,90,54,3
215,87,11,Brady,3,4,Burnley,90,53,3
220,90,11,Cork,3,4,Burnley,90,45,3
275,104,11,Hazard,3,5,Chelsea,8,105,3
280,105,11,Fàbregas,3,5,Chelsea,8,68,3
300,111,11,Kanté,3,5,Chelsea,8,49,3
410,172,11,Mooy,3,8,Huddersfield,38,52,3
420,181,11,Kachunga,3,8,Huddersfield,38,57,3
425,182,11,Ince,3,8,Huddersfield,38,55,3
715,318,11,Tadic,3,14,Southampton,20,62,3
830,384,11,Dier,3,17,Spurs,6,47,3
840,387,11,Eriksen,3,17,Spurs,6,97,3
885,414,11,Doucouré,3,18,Watford,57,52,3
1025,490,11,Pröpper,3,3,Brighton,36,53,3
1040,517,11,Izquierdo,3,3,Brighton,36,59,3
0,2,11,Cech,1,1,Arsenal,3,53,2
15,8,11,Gibbs,2,19,West Brom,35,50,2
55,21,11,Iwobi,3,1,Arsenal,3,51,2
125,48,11,Wilson,4,2,Bournemouth,91,56,2
130,51,11,King,4,2,Bournemouth,91,70,2
290,107,11,Matic,3,12,Man Utd,1,47,2
295,108,11,Loftus-Cheek,3,6,Crystal Palace,31,44,2
310,116,11,Speroni,1,6,Crystal Palace,31,40,2
315,119,11,Ward,2,6,Crystal Palace,31,47,2
325,126,11,Zaha,3,6,Crystal Palace,31,71,2
335,129,11,Cabaye,3,6,Crystal Palace,31,53,2
345,132,11,Milivojevic,3,6,Crystal Palace,31,52,2
380,155,11,Gueye,3,7,Everton,11,48,2
395,161,11,Rooney,4,7,Everton,11,71,2
430,187,11,Depoitre,4,8,Huddersfield,38,50,2
435,189,11,Schmeichel,1,9,Leicester,13,51,2
470,203,11,Gray,3,9,Leicester,13,53,2
485,209,11,Vardy,4,9,Leicester,13,88,2
490,213,11,Mignolet,1,10,Liverpool,14,47,2
500,216,11,Moreno,2,10,Liverpool,14,43,2
505,218,11,Gomez,2,10,Liverpool,14,45,2
515,220,11,Klavan,2,10,Liverpool,14,41,2
520,221,11,Sakho,2,6,Crystal Palace,31,46,2
540,227,11,Can,3,10,Liverpool,14,49,2
550,232,11,Wijnaldum,3,10,Liverpool,14,66,2
560,235,11,Firmino,4,10,Liverpool,14,95,2
565,240,11,Ederson,1,11,Man City,43,57,2
580,246,11,Delph,3,11,Man City,43,45,2
605,255,11,Sané,3,11,Man City,43,87,2
625,263,11,Smalling,2,12,Man Utd,1,57,2
630,267,11,Valencia,2,12,Man Utd,1,69,2
645,277,11,Young,3,12,Man Utd,1,48,2
665,284,11,Rashford,4,12,Man Utd,1,73,2
670,285,11,Lukaku,4,12,Man Utd,1,115,2
680,295,11,Ritchie,3,13,Newcastle,4,54,2
685,301,11,Gayle,4,13,Newcastle,4,61,2
690,306,11,Forster,1,14,Southampton,20,46,2
695,307,11,Bertrand,2,14,Southampton,20,53,2
700,311,11,van Dijk,2,10,Liverpool,14,57,2
705,316,11,Davis,3,14,Southampton,20,47,2
720,320,11,Oriol Romeu,3,14,Southampton,20,42,2
725,322,11,Boufal,3,14,Southampton,20,57,2
730,324,11,Redmond,3,14,Southampton,20,59,2
745,337,11,Allen,3,15,Stoke,110,51,2
755,346,11,Fletcher,3,15,Stoke,110,47,2
765,348,11,Diouf,4,15,Stoke,110,52,2
770,350,11,Fabianski,1,16,Swansea,80,47,2
775,352,11,Naughton,2,16,Swansea,80,46,2
785,357,11,Mawson,2,16,Swansea,80,51,2
795,359,11,Sigurdsson,3,7,Everton,11,80,2
800,363,11,Ki Sung-yueng,3,16,Swansea,80,46,2
805,365,11,Fer,3,16,Swansea,80,52,2
810,373,11,Jordan Ayew,4,16,Swansea,80,54,2
815,379,11,Walker,2,11,Man City,43,66,2
855,394,11,Kane,4,17,Spurs,6,131,2
895,416,11,Hughes,3,18,Watford,57,46,2
900,421,11,Foster,1,19,West Brom,35,43,2
910,423,11,Evans,2,19,West Brom,35,49,2
915,426,11,Livermore,3,19,West Brom,35,48,2
940,437,11,Rodriguez,4,19,West Brom,35,54,2
960,451,11,Kouyaté,3,20,West Ham,21,50,2
965,452,11,Obiang,3,20,West Ham,21,42,2
980,463,11,Bakayoko,3,5,Chelsea,8,49,2
1020,488,11,Joselu,4,13,Newcastle,4,55,2
1045,518,11,Wood,4,4,Burnley,90,62,2
1055,527,11,Carrillo,3,18,Watford,57,54,2
10,7,11,Bellerín,2,1,Arsenal,3,59,1
30,13,11,Kolasinac,2,1,Arsenal,3,58,1
35,14,11,Sánchez,3,12,Man Utd,1,114,1
40,16,11,Özil,3,1,Arsenal,3,93,1
60,23,11,Xhaka,3,1,Arsenal,3,51,1
65,25,11,Giroud,4,5,Chelsea,8,84,1
90,35,11,Adam Smith,2,2,Bournemouth,91,48,1
235,93,11,Barnes,4,4,Burnley,90,53,1
255,99,11,Zouma,2,15,Stoke,110,54,1
270,103,11,Rüdiger,2,5,Chelsea,8,58,1
285,106,11,Willian,3,5,Chelsea,8,70,1
320,123,11,Schlupp,2,6,Crystal Palace,31,47,1
340,131,11,Townsend,3,6,Crystal Palace,31,56,1
350,135,11,Pickford,1,7,Everton,11,49,1
370,145,11,Kenny,2,7,Everton,11,39,1
440,191,11,Morgan,2,9,Leicester,13,44,1
445,193,11,Simpson,2,9,Leicester,13,43,1
465,200,11,Albrighton,3,9,Leicester,13,55,1
495,215,11,Lovren,2,10,Liverpool,14,53,1
575,245,11,Otamendi,2,11,Man City,43,64,1
650,279,11,Lingard,3,12,Man Utd,1,60,1
655,280,11,Martial,3,12,Man Utd,1,78,1
675,289,11,Clark,2,13,Newcastle,4,43,1
710,317,11,Ward-Prowse,3,14,Southampton,20,49,1
735,326,11,Austin,4,14,Southampton,20,58,1
740,330,11,Shawcross,2,15,Stoke,110,48,1
835,385,11,Dembélé,3,17,Spurs,6,49,1
860,397,11,Gomes,1,18,Watford,57,44,1
870,405,11,Mariappa,2,18,Watford,57,41,1
875,407,11,Kiko Femenía,2,18,Watford,57,43,1
905,422,11,Nyom,2,19,West Brom,35,47,1
920,432,11,Phillips,3,19,West Brom,35,54,1
930,435,11,Rondón,4,19,West Brom,35,60,1
935,436,11,Robson-Kanu,4,19,West Brom,35,49,1
990,468,11,Hegazi,2,19,West Brom,35,46,1
1010,478,11,Murphy,3,13,Newcastle,4,50,1
1015,479,11,Hart,1,20,West Ham,21,42,1
5,4,11,Koscielny,2,1,Arsenal,3,60,0
20,10,11,Monreal,2,1,Arsenal,3,57,0
25,12,11,Mustafi,2,1,Arsenal,3,54,0
120,47,11,Fraser,3,2,Bournemouth,91,51,0
265,102,11,Moses,2,5,Chelsea,8,65,0
305,115,11,Hennessey,1,6,Crystal Palace,31,44,0
330,127,11,McArthur,3,6,Crystal Palace,31,44,0
360,143,11,Williams,2,7,Everton,11,52,0
365,144,11,Holgate,2,7,Everton,11,40,0
450,196,11,Chilwell,2,9,Leicester,13,44,0
525,223,11,Alexander-Arnold,2,10,Liverpool,14,44,0
530,225,11,Henderson,3,10,Liverpool,14,53,0
535,226,11,Coutinho,3,10,Liverpool,14,91,0
570,244,11,Kompany,2,11,Man City,43,59,0
635,273,11,Lindelöf,2,12,Man Utd,1,49,0
640,274,11,Mata,3,12,Man Utd,1,68,0
660,282,11,Pogba,3,12,Man Utd,1,79,0
780,356,11,van der Hoorn,2,16,Swansea,80,44,0
790,358,11,Olsson,2,16,Swansea,80,50,0
825,382,11,Trippier,2,17,Spurs,6,52,0
845,388,11,Alli,3,17,Spurs,6,90,0
880,408,11,Cleverley,3,18,Watford,57,50,0
890,415,11,Pereyra,3,18,Watford,57,58,0
925,433,11,Field,3,19,West Brom,35,44,0
945,443,11,Cresswell,2,20,West Ham,21,49,0
950,444,11,Ogbonna,2,20,West Ham,21,42,0
985,464,11,Martina,2,7,Everton,11,41,0
1060,537,11,Zeegelaar,2,18,Watford,57,40,0
1065,542,11,Bony,4,16,Swansea,80,56,0
276,104,12,Hazard,3,5,Chelsea,8,105,18
126,48,12,Wilson,4,2,Bournemouth,91,56,17
556,234,12,Salah,3,10,Liverpool,14,106,16
26,12,12,Mustafi,2,1,Arsenal,3,54,14
261,100,12,Alonso,2,5,Chelsea,8,71,14
896,416,12,Hughes,3,18,Watford,57,46,14
536,226,12,Coutinho,3,10,Liverpool,14,91,13
661,282,12,Pogba,3,12,Man Utd,1,79,12
221,90,12,Cork,3,4,Burnley,90,45,11
171,70,12,Groß,3,3,Brighton,36,59,10
1031,497,12,Choupo-Moting,3,15,Stoke,110,52,10
1076,548,12,Niasse,4,7,Everton,11,46,10
816,379,12,Walker,2,11,Man City,43,66,9
1006,472,12,Morata,4,5,Chelsea,8,104,9
