,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
24,3,12,Sánchez,3,1,Arsenal,3,117,16
442,3,228,Sterling,3,10,Man City,43,75,15
157,3,82,Hazard,3,4,Chelsea,8,105,11
537,3,86,Willian,3,4,Chelsea,8,70,11
237,3,208,Milner,3,9,Liverpool,14,63,10
335,3,356,Fabianski,1,16,Swansea,80,48,10
485,3,315,Given,1,14,Stoke,110,42,10
47,3,250,Valencia,2,11,Man Utd,1,58,9
66,3,278,Gibson,2,12,Middlesbrough,25,49,9
255,3,355,Defoe,4,15,Sunderland,56,74,9
290,3,48,King,3,2,Bournemouth,91,62,9
473,3,15,Cazorla,3,1,Arsenal,3,70,9
475,3,104,Dann,2,5,Crystal Palace,31,51,9
129,3,383,Rose,2,17,Spurs,6,58,8
165,3,255,Bailly,2,11,Man Utd,1,55,8
177,3,233,Fernandinho,3,10,Man City,43,53,8
243,3,184,Vardy,4,8,Leicester,13,99,8
248,3,110,Puncheon,3,5,Crystal Palace,31,51,8
251,3,311,Rodriguez,3,13,Southampton,20,59,8
277,3,431,Evans,2,19,West Brom,35,44,8
377,3,14,Özil,3,1,Arsenal,3,95,8
438,3,127,Jagielka,2,6,Everton,11,49,8
534,3,167,Morgan,2,8,Leicester,13,46,8
50,3,29,Boruc,1,2,Bournemouth,91,45,7
119,3,77,Azpilicueta,2,4,Chelsea,8,64,7
121,3,254,Blind,2,11,Man Utd,1,52,7
125,3,179,Drinkwater,3,8,Leicester,13,53,7
167,3,393,Lamela,3,17,Spurs,6,66,7
324,3,125,Baines,2,6,Everton,11,58,7
382,3,464,Antonio,3,20,West Ham,21,67,7
46,3,477,Barragán,2,12,Middlesbrough,25,43,6
53,3,359,Williams,2,6,Everton,11,52,6
65,3,430,Foster,1,19,West Brom,35,47,6
79,3,129,Galloway,2,6,Everton,11,40,6
112,3,433,Dawson,2,19,West Brom,35,49,6
137,3,242,de Gea,1,11,Man Utd,1,55,6
186,3,436,McAuley,2,19,West Brom,35,50,6
187,3,78,Cahill,2,4,Chelsea,8,67,6
310,3,235,De Bruyne,3,10,Man City,43,105,6
328,3,375,Fer,3,16,Swansea,80,48,6
338,3,247,Shaw,2,11,Man Utd,1,52,6
341,3,124,Stekelenburg,1,6,Everton,11,47,6
406,3,87,Matic,3,4,Chelsea,8,48,6
452,3,539,Pereyra,3,18,Watford,57,58,6
506,3,73,Courtois,1,4,Chelsea,8,59,6
522,3,92,Moses,3,4,Chelsea,8,55,6
78,3,76,Ivanovic,2,4,Chelsea,8,56,5
124,3,275,Ayala,2,12,Middlesbrough,25,47,5
142,3,230,Silva,3,10,Man City,43,86,5
148,3,97,Costa,4,4,Chelsea,8,104,5
208,3,37,Arter,3,2,Bournemouth,91,50,5
346,3,237,Nolito,3,10,Man City,43,84,5
388,3,379,Barrow,4,16,Swansea,80,50,5
451,3,209,Firmino,3,9,Liverpool,14,85,5
505,3,13,Walcott,3,1,Arsenal,3,72,5
159,3,147,Jakupovic,1,7,Hull,88,41,4
241,3,306,Ward-Prowse,3,13,Southampton,20,50,4
280,3,340,Pickford,1,15,Sunderland,56,42,4
351,3,271,Rashford,4,11,Man Utd,1,64,4
417,3,310,Oriol Romeu,3,13,Southampton,20,44,4
434,3,2,Cech,1,1,Arsenal,3,54,4
453,3,173,Huth,2,8,Leicester,13,49,4
532,3,269,Rooney,4,11,Man Utd,1,86,4
9,3,286,Forshaw,3,12,Middlesbrough,25,45,3
133,3,439,Fletcher,3,19,West Brom,35,44,3
156,3,308,Tadic,3,13,Southampton,20,69,3
220,3,488,Gueye,3,6,Everton,11,50,3
236,3,444,McClean,3,19,West Brom,35,48,3
299,3,256,Mata,3,11,Man Utd,1,72,3
311,3,133,Mirallas,3,6,Everton,11,59,3
352,3,177,Albrighton,3,8,Leicester,13,50,3
372,3,446,Phillips,3,19,West Brom,35,53,3
395,3,95,Kanté,3,4,Chelsea,8,47,3
427,3,503,Pogba,3,11,Man Utd,1,82,3
488,3,188,Mignolet,1,9,Liverpool,14,48,3
499,3,282,Downing,3,12,Middlesbrough,25,48,3
515,3,54,Heaton,1,3,Burnley,90,51,3
541,3,109,Bolasie,3,6,Everton,11,56,3
5,3,163,Hernández,4,7,Hull,88,59,2
6,3,164,Diomande,4,7,Hull,88,43,2
10,3,205,Lallana,3,9,Liverpool,14,67,2
13,3,34,Smith,2,2,Bournemouth,91,46,2
16,3,450,Adrián,1,20,West Ham,21,46,2
37,3,39,Surman,3,2,Bournemouth,91,46,2
39,3,120,Townsend,3,5,Crystal Palace,31,57,2
84,3,49,Callum Wilson,4,2,Bournemouth,91,60,2
93,3,314,Austin,4,13,Southampton,20,63,2
94,3,33,Daniels,2,2,Bournemouth,91,52,2
95,3,459,Kouyaté,3,20,West Ham,21,50,2
96,3,213,Christian Benteke,4,5,Crystal Palace,31,72,2
97,3,394,Eriksen,3,17,Spurs,6,89,2
98,3,168,Fuchs,2,8,Leicester,13,53,2
114,3,293,Stuani,4,12,Middlesbrough,25,46,2
118,3,301,Cédric,2,13,Southampton,20,49,2
123,3,182,Amartey,3,8,Leicester,13,43,2
144,3,64,Marney,3,3,Burnley,90,43,2
166,3,390,Dier,3,17,Spurs,6,50,2
169,3,416,Capoue,3,18,Watford,57,45,2
176,3,500,Llorente,4,16,Swansea,80,63,2
182,3,294,Forster,1,13,Southampton,20,50,2
185,3,137,Barry,3,6,Everton,11,43,2
189,3,223,Clichy,2,10,Man City,43,52,2
191,3,62,Boyd,3,3,Burnley,90,51,2
193,3,485,Wijnaldum,3,9,Liverpool,14,75,2
196,3,329,Whelan,3,14,Stoke,110,42,2
199,3,24,Xhaka,3,1,Arsenal,3,52,2
209,3,403,Kane,4,17,Spurs,6,119,2
218,3,6,Bellerín,2,1,Arsenal,3,65,2
225,3,367,Cork,3,16,Swansea,80,46,2
234,3,114,McArthur,3,5,Crystal Palace,31,47,2
263,3,105,Ward,2,5,Crystal Palace,31,48,2
264,3,202,Allen,3,14,Stoke,110,49,2
289,3,297,Fonte,2,20,West Ham,21,53,2
320,3,346,Koné,2,15,Sunderland,56,42,2
321,3,3,Koscielny,2,1,Arsenal,3,61,2
358,3,331,Arnautovic,3,14,Stoke,110,71,2
398,3,10,Monreal,2,1,Arsenal,3,59,2
401,3,193,Clyne,2,9,Liverpool,14,59,2
418,3,84,Oscar,3,4,Chelsea,8,71,2
425,3,344,van Aanholt,2,5,Crystal Palace,31,49,2
435,3,203,Coutinho,3,9,Liverpool,14,87,2
440,3,312,Højbjerg,3,13,Southampton,20,42,2
456,3,143,Lukaku,4,6,Everton,11,101,2
458,3,134,Barkley,3,6,Everton,11,70,2
467,3,449,Rondón,4,19,West Brom,35,63,2
470,3,156,Clucas,3,7,Hull,88,47,2
472,3,67,Vokes,4,3,Burnley,90,57,2
480,3,239,Agüero,4,10,Man City,43,127,2
487,3,31,Francis,2,2,Bournemouth,91,45,2
497,3,32,Steve Cook,2,2,Bournemouth,91,48,2
498,3,102,Mandanda,1,5,Crystal Palace,31,42,2
509,3,382,Alderweireld,2,17,Spurs,6,64,2
523,3,400,Wanyama,3,17,Spurs,6,48,2
525,3,405,Janssen,4,17,Spurs,6,75,2
527,3,303,van Dijk,2,13,Southampton,20,56,2
546,3,272,Ibrahimovic,4,11,Man Utd,1,114,2
547,3,478,Negredo,4,12,Middlesbrough,25,61,2
22,3,220,Kolarov,2,10,Man City,43,58,1
45,3,267,Martial,3,11,Man Utd,1,92,1
59,3,398,Alli,3,17,Spurs,6,91,1
68,3,56,Mee,2,3,Burnley,90,44,1
102,3,244,Smalling,2,11,Man Utd,1,58,1
104,3,117,Lee Chung-yong,3,5,Crystal Palace,31,42,1
127,3,214,Sturridge,4,9,Liverpool,14,97,1
130,3,172,Simpson,2,8,Leicester,13,49,1
139,3,161,Meyler,3,7,Hull,88,44,1
145,3,191,Lovren,2,9,Liverpool,14,49,1
154,3,353,Watmore,3,15,Sunderland,56,47,1
204,3,368,Sigurdsson,3,16,Swansea,80,74,1
223,3,424,Success,3,18,Watford,57,57,1
245,3,385,Vertonghen,2,17,Spurs,6,58,1
261,3,199,Matip,2,9,Liverpool,14,54,1
267,3,473,Gudmundsson,3,3,Burnley,90,48,1
275,3,330,Walters,3,14,Stoke,110,53,1
279,3,201,Henderson,3,9,Liverpool,14,62,1
283,3,46,Ibe,3,2,Bournemouth,91,49,1
307,3,165,Schmeichel,1,8,Leicester,13,49,1
319,3,384,Walker,2,17,Spurs,6,62,1
347,3,462,Lanzini,3,20,West Ham,21,59,1
363,3,106,Kelly,2,5,Crystal Palace,31,42,1
369,3,55,Lowton,2,3,Burnley,90,45,1
404,3,304,Redmond,3,13,Southampton,20,59,1
409,3,422,Amrabat,3,18,Watford,57,50,1
410,3,426,Ighalo,4,18,Watford,57,68,1
454,3,155,Snodgrass,3,20,West Ham,21,55,1
457,3,166,Zieler,1,8,Leicester,13,44,1
465,3,212,Mané,3,9,Liverpool,14,93,1
492,3,57,Ward,2,3,Burnley,90,45,1
494,3,305,Davis,3,13,Southampton,20,51,1
495,3,525,Defour,3,3,Burnley,90,56,1
516,3,160,Huddlestone,3,7,Hull,88,45,1
518,3,425,Deeney,4,18,Watford,57,66,1
521,3,420,Behrami,3,18,Watford,57,45,1
536,3,111,Zaha,3,5,Crystal Palace,31,58,1
539,3,453,Reid,2,20,West Ham,21,49,1
27,3,21,Iwobi,3,1,Arsenal,3,53,0
56,3,224,Sagna,2,10,Man City,43,53,0
64,3,386,Davies,2,17,Spurs,6,50,0
105,3,541,Bravo,1,10,Man City,43,50,0
116,3,302,Martina,2,13,Southampton,20,43,0
146,3,181,Gray,3,8,Leicester,13,48,0
150,3,461,Payet,3,20,West Ham,21,90,0
213,3,402,Son,3,17,Spurs,6,72,0
216,3,380,Lloris,1,17,Spurs,6,55,0
222,3,236,Gündogan,3,10,Man City,43,49,0
240,3,103,Tomkins,2,5,Crystal Palace,31,48,0
257,3,266,Lingard,3,11,Man Utd,1,56,0
266,3,113,Ledley,3,5,Crystal Palace,31,43,0
296,3,411,Holebas,2,18,Watford,57,46,0
300,3,479,Zuñiga,2,18,Watford,57,41,0
304,3,42,Stanislas,3,2,Bournemouth,91,46,0
308,3,241,Iheanacho,4,10,Man City,43,60,0
380,3,58,Keane,2,3,Burnley,90,50,0
397,3,392,Chadli,3,19,West Brom,35,58,0
449,3,176,Mahrez,3,8,Leicester,13,89,0
461,3,296,Bertrand,2,13,Southampton,20,56,0
476,3,126,Coleman,2,6,Everton,11,56,0
535,3,240,Bony,4,14,Stoke,110,69,0
773,4,402,Son,3,17,Spurs,6,72,19
1030,4,143,Lukaku,4,6,Everton,11,101,17
1025,4,209,Firmino,3,9,Liverpool,14,85,15
726,4,416,Capoue,3,18,Watford,57,45,13
874,4,235,De Bruyne,3,10,Man City,43,105,13
953,4,464,Antonio,3,20,West Ham,21,67,13
704,4,97,Costa,4,4,Chelsea,8,104,12
1039,4,212,Mané,3,9,Liverpool,14,93,12
1115,4,111,Zaha,3,5,Crystal Palace,31,58,12
562,4,34,Smith,2,2,Bournemouth,91,46,11
650,4,394,Eriksen,3,17,Spurs,6,89,11
883,4,384,Walker,2,17,Spurs,6,62,11
982,4,426,Ighalo,4,18,Watford,57,68,11
1073,4,525,Defour,3,3,Burnley,90,56,11
872,4,241,Iheanacho,4,10,Man City,43,60,10
885,4,3,Koscielny,2,1,Arsenal,3,61,10
707,4,461,Payet,3,20,West Ham,21,90,9
1028,4,155,Snodgrass,3,20,West Ham,21,55,9
1047,4,15,Cazorla,3,1,Arsenal,3,70,9
559,4,205,Lallana,3,9,Liverpool,14,67,8
611,4,398,Alli,3,17,Spurs,6,91,8
647,4,33,Daniels,2,2,Bournemouth,91,52,8
763,4,368,Sigurdsson,3,16,Swansea,80,74,8
889,4,125,Baines,2,6,Everton,11,58,8
649,4,213,Christian Benteke,4,5,Crystal Palace,31,72,7
677,4,275,Ayala,2,12,Middlesbrough,25,47,7
860,4,411,Holebas,2,18,Watford,57,46,7
1075,4,32,Steve Cook,2,2,Bournemouth,91,48,7
1121,4,109,Bolasie,3,6,Everton,11,56,7
602,4,29,Boruc,1,2,Bournemouth,91,45,6
605,4,359,Williams,2,6,Everton,11,52,6
616,4,386,Davies,2,17,Spurs,6,50,6
630,4,76,Ivanovic,2,4,Chelsea,8,56,6
637,4,49,Callum Wilson,4,2,Bournemouth,91,60,6
699,4,64,Marney,3,3,Burnley,90,43,6
769,4,403,Kane,4,17,Spurs,6,119,6
776,4,380,Lloris,1,17,Spurs,6,55,6
805,4,184,Vardy,4,8,Leicester,13,99,6
807,4,385,Vertonghen,2,17,Spurs,6,58,6
875,4,133,Mirallas,3,6,Everton,11,59,6
893,4,375,Fer,3,16,Swansea,80,48,6
908,4,124,Stekelenburg,1,6,Everton,11,47,6
1012,4,127,Jagielka,2,6,Everton,11,49,6
1050,4,126,Coleman,2,6,Everton,11,56,6
1063,4,31,Francis,2,2,Bournemouth,91,45,6
1087,4,382,Alderweireld,2,17,Spurs,6,64,6
1096,4,425,Deeney,4,18,Watford,57,66,6
680,4,214,Sturridge,4,9,Liverpool,14,97,5
713,4,308,Tadic,3,13,Southampton,20,69,5
752,4,485,Wijnaldum,3,9,Liverpool,14,75,5
780,4,488,Gueye,3,6,Everton,11,50,5
798,4,208,Milner,3,9,Liverpool,14,63,5
990,4,84,Oscar,3,4,Chelsea,8,71,5
1026,4,539,Pereyra,3,18,Watford,57,58,5
1077,4,282,Downing,3,12,Middlesbrough,25,48,5
1094,4,160,Huddlestone,3,7,Hull,88,45,5
1126,4,272,Ibrahimovic,4,11,Man Utd,1,114,5
589,4,39,Surman,3,2,Bournemouth,91,46,3
598,4,477,Barragán,2,12,Middlesbrough,25,43,3
617,4,430,Foster,1,19,West Brom,35,47,3
686,4,439,Fletcher,3,19,West Brom,35,44,3
723,4,390,Dier,3,17,Spurs,6,50,3
743,4,137,Barry,3,6,Everton,11,43,3
768,4,37,Arter,3,2,Bournemouth,91,50,3
830,4,473,Gudmundsson,3,3,Burnley,90,48,3
844,4,340,Pickford,1,15,Sunderland,56,42,3
847,4,46,Ibe,3,2,Bournemouth,91,49,3
854,4,48,King,3,2,Bournemouth,91,62,3
868,4,42,Stanislas,3,2,Bournemouth,91,46,3
989,4,310,Oriol Romeu,3,13,Southampton,20,44,3
1076,4,102,Mandanda,1,5,Crystal Palace,31,42,3
553,4,163,Hernández,4,7,Hull,88,59,2
554,4,164,Diomande,4,7,Hull,88,43,2
558,4,286,Forshaw,3,12,Middlesbrough,25,45,2
573,4,220,Kolarov,2,10,Man City,43,58,2
591,4,120,Townsend,3,5,Crystal Palace,31,57,2
608,4,224,Sagna,2,10,Man City,43,53,2
631,4,129,Galloway,2,6,Everton,11,40,2
648,4,459,Kouyaté,3,20,West Ham,21,50,2
658,4,541,Bravo,1,10,Man City,43,50,2
665,4,433,Dawson,2,19,West Brom,35,49,2
667,4,293,Stuani,4,12,Middlesbrough,25,46,2
678,4,179,Drinkwater,3,8,Leicester,13,53,2
690,4,242,de Gea,1,11,Man Utd,1,55,2
694,4,161,Meyler,3,7,Hull,88,44,2
716,4,147,Jakupovic,1,7,Hull,88,41,2
734,4,500,Llorente,4,16,Swansea,80,63,2
744,4,436,McAuley,2,19,West Brom,35,50,2
750,4,62,Boyd,3,3,Burnley,90,51,2
778,4,6,Bellerín,2,1,Arsenal,3,65,2
786,4,367,Cork,3,16,Swansea,80,46,2
795,4,114,McArthur,3,5,Crystal Palace,31,47,2
810,4,110,Puncheon,3,5,Crystal Palace,31,51,2
818,4,355,Defoe,4,15,Sunderland,56,74,2
824,4,199,Matip,2,9,Liverpool,14,54,2
827,4,202,Allen,3,14,Stoke,110,49,2
829,4,113,Ledley,3,5,Crystal Palace,31,43,2
839,4,330,Walters,3,14,Stoke,110,53,2
871,4,165,Schmeichel,1,8,Leicester,13,49,2
901,4,356,Fabianski,1,16,Swansea,80,48,2
913,4,237,Nolito,3,10,Man City,43,84,2
