,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
420,205,16,Lallana,3,9,Liverpool,14,67,19
825,394,16,Eriksen,3,17,Spurs,6,89,19
920,449,16,Rondón,4,19,West Brom,35,63,17
455,221,16,Zabaleta,2,10,Man City,43,47,14
130,54,16,Heaton,1,3,Burnley,90,51,12
1035,503,16,Pogba,3,11,Man Utd,1,82,12
105,38,16,Pugh,3,2,Bournemouth,91,46,11
200,83,16,Fàbregas,3,4,Chelsea,8,70,11
445,217,16,Origi,4,9,Liverpool,14,60,11
570,272,16,Ibrahimovic,4,11,Man Utd,1,114,11
745,359,16,Williams,2,6,Everton,11,52,11
800,384,16,Walker,2,17,Spurs,6,62,11
405,193,16,Clyne,2,9,Liverpool,14,59,10
480,230,16,Silva,3,10,Man City,43,86,10
895,438,16,Brunt,2,19,West Brom,35,48,10
1125,574,16,Grant,1,14,Stoke,110,43,10
620,302,16,Martina,2,13,Southampton,20,43,9
625,303,16,van Dijk,2,13,Southampton,20,56,9
795,383,16,Rose,2,17,Spurs,6,58,9
95,36,16,Aké,2,4,Chelsea,8,39,8
185,77,16,Azpilicueta,2,4,Chelsea,8,64,8
250,114,16,McArthur,3,5,Crystal Palace,31,47,8
280,126,16,Coleman,2,6,Everton,11,56,8
785,380,16,Lloris,1,17,Spurs,6,55,8
835,400,16,Wanyama,3,17,Spurs,6,48,8
925,451,16,Randolph,1,20,West Ham,21,44,8
30,12,16,Sánchez,3,1,Arsenal,3,117,7
70,29,16,Boruc,1,2,Bournemouth,91,45,7
80,32,16,Steve Cook,2,2,Bournemouth,91,48,7
180,73,16,Courtois,1,4,Chelsea,8,59,7
190,78,16,Cahill,2,4,Chelsea,8,67,7
275,125,16,Baines,2,6,Everton,11,58,7
395,188,16,Mignolet,1,9,Liverpool,14,48,7
460,223,16,Clichy,2,10,Man City,43,52,7
610,294,16,Forster,1,13,Southampton,20,50,7
765,369,16,Routledge,3,16,Swansea,80,45,7
930,453,16,Reid,2,20,West Ham,21,49,7
1085,561,16,Alonso,2,4,Chelsea,8,69,7
75,31,16,Francis,2,2,Bournemouth,91,45,6
85,33,16,Daniels,2,2,Bournemouth,91,52,6
90,34,16,Smith,2,2,Bournemouth,91,46,6
205,86,16,Willian,3,4,Chelsea,8,70,6
295,134,16,Barkley,3,6,Everton,11,70,6
400,191,16,Lovren,2,9,Liverpool,14,49,6
450,220,16,Kolarov,2,10,Man City,43,58,6
470,226,16,Otamendi,2,10,Man City,43,59,6
475,228,16,Sterling,3,10,Man City,43,75,6
490,235,16,De Bruyne,3,10,Man City,43,105,6
615,296,16,Bertrand,2,13,Southampton,20,56,6
665,318,16,Shawcross,2,14,Stoke,110,49,6
670,321,16,Pieters,2,14,Stoke,110,46,6
675,325,16,Johnson,2,14,Stoke,110,47,6
