,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
517,41,11,Aubameyang,4,1,Arsenal,3,109,16
522,41,214,Sterling,3,11,Man City,43,120,16
36,41,500,Saint-Maximin,3,13,Newcastle,4,52,15
81,41,83,Mee,2,5,Burnley,90,49,15
100,41,618,Fernandes,3,12,Man Utd,1,90,15
363,41,215,De Bruyne,3,11,Man City,43,106,14
633,41,113,Willian,3,6,Chelsea,8,73,14
147,41,313,Ings,4,16,Southampton,20,76,13
563,41,621,Berge,3,15,Sheffield Utd,49,47,13
321,41,402,Jonny,2,20,Wolves,39,55,12
422,41,234,Greenwood,4,12,Man Utd,1,48,12
450,41,389,Antonio,3,19,West Ham,21,71,12
514,41,220,Foden,3,11,Man City,43,55,12
5,41,122,Wan-Bissaka,2,12,Man Utd,1,55,10
233,41,18,Xhaka,3,1,Arsenal,3,51,10
235,41,151,Sigurdsson,3,8,Everton,11,73,10
375,41,420,Dendoncker,3,20,Wolves,39,44,10
288,41,321,Ward-Prowse,3,16,Southampton,20,57,9
295,41,626,Bowen,3,19,West Ham,21,64,9
480,41,93,Pope,1,5,Burnley,90,52,9
121,41,431,Pulisic,3,6,Chelsea,8,74,8
181,41,554,Gayle,4,13,Newcastle,4,50,8
113,41,87,Taylor,2,5,Burnley,90,43,7
132,41,403,Coady,2,20,Wolves,39,51,7
137,41,486,Cédric,2,1,Arsenal,3,48,7
183,41,212,Ederson,1,11,Man City,43,61,7
237,41,338,Kane,4,17,Spurs,6,110,7
250,41,2,Bellerín,2,1,Arsenal,3,52,7
323,41,269,Shelvey,3,13,Newcastle,4,49,7
357,41,167,Iheanacho,4,9,Leicester,13,57,7
400,41,70,Mousset,4,15,Sheffield Utd,49,43,7
605,41,616,Soucek,3,19,West Ham,21,48,7
43,41,392,Yarmolenko,3,19,West Ham,21,52,6
53,41,561,Gordon,4,8,Everton,11,45,6
64,41,101,Westwood,3,5,Burnley,90,55,6
68,41,202,Laporte,2,11,Man City,43,63,6
152,41,81,Gosling,3,3,Bournemouth,91,48,6
158,41,235,de Gea,1,12,Man Utd,1,53,6
159,41,106,David Luiz,2,1,Arsenal,3,57,6
194,41,544,Garcia,2,11,Man City,43,45,6
196,41,447,Pieters,2,5,Burnley,90,43,6
239,41,160,Maguire,2,12,Man Utd,1,53,6
247,41,342,Son,3,17,Spurs,6,97,6
297,41,256,Manquillo,2,13,Newcastle,4,43,6
366,41,515,Tierney,2,1,Arsenal,3,53,6
435,41,401,Doherty,2,20,Wolves,39,65,6
453,41,266,Almirón,3,13,Newcastle,4,58,6
507,41,238,Pogba,3,12,Man Utd,1,83,6
513,41,86,Bardsley,2,5,Burnley,90,44,6
533,41,150,Richarlison,3,8,Everton,11,82,6
545,41,407,Saïss,2,20,Wolves,39,47,6
549,41,411,Patrício,1,20,Wolves,39,53,6
567,41,3,Kolasinac,2,1,Arsenal,3,52,6
619,41,614,Lazaro,3,13,Newcastle,4,53,6
621,41,225,Lindelöf,2,12,Man Utd,1,53,6
632,41,584,Smallbone,3,16,Southampton,20,45,6
634,41,405,Boly,2,20,Wolves,39,49,6
75,41,204,Mendy,2,11,Man City,43,55,5
124,41,423,Basham,2,15,Sheffield Utd,49,46,5
189,41,427,Martínez,1,1,Arsenal,3,44,5
191,41,291,Stevens,2,15,Sheffield Utd,49,52,5
286,41,84,Tarkowski,2,5,Burnley,90,55,5
373,41,203,Walker,2,11,Man City,43,57,5
388,41,141,Digne,2,8,Everton,11,59,5
399,41,226,Shaw,2,12,Man Utd,1,54,5
487,41,501,McBurnie,4,15,Sheffield Utd,49,55,5
115,41,437,Adams,4,16,Southampton,20,53,4
55,41,239,Martial,3,12,Man Utd,1,85,3
142,41,469,Ceballos,3,1,Arsenal,3,52,3
182,41,97,McNeil,3,5,Burnley,90,60,3
336,41,620,Brownhill,3,5,Burnley,90,48,3
345,41,415,Moutinho,3,20,Wolves,39,53,3
479,41,247,Matic,3,12,Man Utd,1,48,3
493,41,328,Oriol Romeu,3,16,Southampton,20,43,3
543,41,443,Rodrigo,3,11,Man City,43,53,3
620,41,131,Guaita,1,7,Crystal Palace,31,49,3
23,41,289,Tettey,3,14,Norwich,45,44,2
26,41,12,Lacazette,4,1,Arsenal,3,92,2
29,41,17,Iwobi,3,8,Everton,11,56,2
30,41,318,McCarthy,1,16,Southampton,20,45,2
45,41,422,André Gomes,3,8,Everton,11,52,2
77,41,366,Foster,1,18,Watford,57,49,2
82,41,472,Osborn,3,15,Sheffield Utd,49,47,2
139,41,57,Stephens,3,4,Brighton,36,44,2
156,41,76,Brooks,3,3,Bournemouth,91,61,2
161,41,303,McGoldrick,4,15,Sheffield Utd,49,54,2
166,41,471,Henderson,1,15,Sheffield Utd,49,52,2
178,41,147,Calvert-Lewin,4,8,Everton,11,61,2
179,41,69,Solanke,4,3,Bournemouth,91,51,2
180,41,470,Douglas Luiz,3,2,Aston Villa,7,43,2
190,41,519,Krafth,2,13,Newcastle,4,43,2
198,41,373,Capoue,3,18,Watford,57,48,2
203,41,197,Fabinho,3,10,Liverpool,14,54,2
225,41,294,Baldock,2,15,Sheffield Utd,49,50,2
226,41,199,Wijnaldum,3,10,Liverpool,14,54,2
228,41,523,Lo Celso,3,17,Spurs,6,73,2
259,41,525,Sarr,3,18,Watford,57,59,2
264,41,29,Grealish,3,2,Aston Villa,7,59,2
283,41,138,McArthur,3,7,Crystal Palace,31,52,2
289,41,166,Vardy,4,9,Leicester,13,97,2
301,41,82,Lerma,3,3,Bournemouth,91,48,2
309,41,466,Joelinton,4,13,Newcastle,4,55,2
314,41,295,Egan,2,15,Sheffield Utd,49,47,2
325,41,468,Ayew,4,7,Crystal Palace,31,51,2
335,41,68,King,4,3,Bournemouth,91,61,2
372,41,337,Walker-Peters,2,16,Southampton,20,44,2
389,41,345,Lucas Moura,3,17,Spurs,6,70,2
391,41,388,Fabianski,1,19,West Ham,21,49,2
409,41,233,Rashford,4,12,Man Utd,1,89,2
418,41,262,Dubravka,1,13,Newcastle,4,51,2
427,41,47,Ryan,1,4,Brighton,36,47,2
444,41,613,Samatta,4,2,Aston Villa,7,51,2
457,41,191,Salah,3,10,Liverpool,14,125,2
463,41,349,Sissoko,3,17,Spurs,6,48,2
466,41,612,Bentaleb,3,13,Newcastle,4,47,2
472,41,59,Aké,2,3,Bournemouth,91,48,2
474,41,320,Redmond,3,16,Southampton,20,62,2
497,41,399,Fornals,3,19,West Ham,21,60,2
504,41,123,van Aanholt,2,7,Crystal Palace,31,56,2
525,41,409,Jiménez,4,20,Wolves,39,80,2
537,41,187,Firmino,4,10,Liverpool,14,93,2
547,41,117,Barkley,3,6,Chelsea,8,56,2
551,41,305,Bertrand,2,16,Southampton,20,48,2
556,41,414,Neves,3,20,Wolves,39,52,2
558,41,192,Mané,3,10,Liverpool,14,121,2
568,41,144,Coleman,2,8,Everton,11,53,2
593,41,460,Abraham,4,6,Chelsea,8,73,2
612,41,362,Deeney,4,18,Watford,57,62,2
631,41,133,Zaha,3,7,Crystal Palace,31,66,2
643,41,448,Tielemans,3,9,Leicester,13,61,2
644,41,53,Bissouma,3,4,Brighton,36,50,2
1,41,376,Cresswell,2,19,West Ham,21,45,1
3,41,516,Mooy,3,4,Brighton,36,47,1
4,41,494,Ramsdale,1,3,Bournemouth,91,44,1
7,41,368,Doucouré,3,18,Watford,57,54,1
9,41,417,Traoré,3,20,Wolves,39,56,1
19,41,22,El Mohamady,2,2,Aston Villa,7,41,1
37,41,108,Christensen,2,6,Chelsea,8,48,1
49,41,377,Ogbonna,2,19,West Ham,21,45,1
