,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
265,104,12,Hazard,3,5,Chelsea,8,105,18
120,48,12,Wilson,4,2,Bournemouth,91,56,17
565,234,12,Salah,3,10,Liverpool,14,106,16
25,12,12,Mustafi,2,1,Arsenal,3,54,14
250,100,12,Alonso,2,5,Chelsea,8,71,14
930,416,12,Hughes,3,18,Watford,57,46,14
545,226,12,Coutinho,3,10,Liverpool,14,91,13
675,282,12,Pogba,3,12,Man Utd,1,79,12
215,90,12,Cork,3,4,Burnley,90,45,11
160,70,12,Groß,3,3,Brighton,36,59,10
1075,497,12,Choupo-Moting,3,15,Stoke,110,52,10
1115,548,12,Niasse,4,7,Everton,11,46,10
850,379,12,Walker,2,11,Man City,43,66,9
1045,472,12,Morata,4,5,Chelsea,8,104,9
0,2,12,Cech,1,1,Arsenal,3,53,8
5,4,12,Koscielny,2,1,Arsenal,3,60,8
70,29,12,Begovic,1,2,Bournemouth,91,45,8
80,34,12,Daniels,2,2,Bournemouth,91,47,8
245,99,12,Zouma,2,15,Stoke,110,54,8
270,105,12,Fàbregas,3,5,Chelsea,8,68,8
325,127,12,McArthur,3,6,Crystal Palace,31,44,8
615,252,12,De Bruyne,3,11,Man City,43,103,8
630,259,12,Jesus,4,11,Man City,43,104,8
660,277,12,Young,3,12,Man Utd,1,48,8
820,359,12,Sigurdsson,3,7,Everton,11,80,8
1035,469,12,Pope,1,4,Burnley,90,50,8
1080,501,12,Richarlison,3,18,Watford,57,58,8
1085,517,12,Izquierdo,3,3,Brighton,36,59,8
1100,537,12,Zeegelaar,2,18,Watford,57,40,8
35,14,12,Sánchez,3,12,Man Utd,1,114,7
95,39,12,Arter,3,2,Bournemouth,91,47,7
225,93,12,Barnes,4,4,Burnley,90,53,7
320,126,12,Zaha,3,6,Crystal Palace,31,71,7
350,138,12,Baines,2,7,Everton,11,57,7
535,223,12,Alexander-Arnold,2,10,Liverpool,14,44,7
620,255,12,Sané,3,11,Man City,43,87,7
640,263,12,Smalling,2,12,Man Utd,1,57,7
670,280,12,Martial,3,12,Man Utd,1,78,7
700,301,12,Gayle,4,13,Newcastle,4,61,7
895,397,12,Gomes,1,18,Watford,57,44,7
910,407,12,Kiko Femenía,2,18,Watford,57,43,7
