,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
534,255,25,Sterling,3,Man City,Man City,43,105,18
110,61,25,Webster,2,Brighton,Brighton,36,43,16
336,165,25,Coleman,2,Everton,Everton,11,49,14
904,434,25,Dendoncker,3,Wolves,Wolves,39,46,14
1032,503,25,Gordon,3,Everton,Everton,11,47,14
346,169,25,Keane,2,Everton,Everton,11,46,13
849,420,25,Bowen,3,West Ham,West Ham,21,69,13
143,71,25,Lamptey,2,Brighton,Brighton,36,45,12
604,277,25,Fernandes,3,Man Utd,Man Utd,1,116,12
994,485,25,Sancho,3,Man Utd,Man Utd,1,89,12
173,80,25,Raya,1,Brentford,Brentford,94,44,10
481,231,25,Alisson,1,Liverpool,Liverpool,14,61,10
485,232,25,Fabinho,3,Liverpool,Liverpool,14,54,10
509,249,25,Walker,2,Man City,Man City,43,54,10
559,262,25,Dias,2,Man City,Man City,43,62,10
579,270,25,de Gea,1,Man Utd,Man Utd,1,50,10
974,475,25,Sá,1,Wolves,Wolves,39,52,10
1111,579,25,Ronaldo,4,Man Utd,Man Utd,1,122,10
431,210,25,Tielemans,3,Leicester,Leicester,13,64,9
589,273,25,Maguire,2,Man Utd,Man Utd,1,54,9
644,295,25,Dubravka,1,Newcastle,Newcastle,4,44,9
729,345,25,Adams,4,Southampton,Southampton,20,65,9
999,488,25,Andersen,2,Crystal Palace,Crystal Palace,31,47,9
1159,678,25,Trippier,2,Newcastle,Newcastle,4,49,9
115,62,25,Veltman,2,Brighton,Brighton,36,42,8
120,63,25,Maupay,4,Brighton,Brighton,36,62,8
133,69,25,Sánchez,1,Brighton,Brighton,36,45,8
564,265,25,Foden,3,Man City,Man City,43,79,8
664,305,25,Schär,2,Newcastle,Newcastle,4,41,8
1042,510,25,Dalot,2,Man Utd,Man Utd,1,42,8
158,76,25,Jansson,2,Brentford,Brentford,94,45,7
193,91,25,Pinnock,2,Brentford,Brentford,94,44,7
493,234,25,Robertson,2,Liverpool,Liverpool,14,73,7
544,257,25,Ederson,1,Man City,Man City,43,62,7
599,275,25,Shaw,2,Man Utd,Man Utd,1,50,7
834,414,25,Dawson,2,West Ham,West Ham,21,49,7
924,439,25,Kilman,2,Wolves,Wolves,39,45,7
1126,584,25,Cucurella,2,Brighton,Brighton,36,49,7
23,19,25,Willock,3,Newcastle,Newcastle,4,53,6
