,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
423,1,391,Pereyra,3,18,Watford,57,59,16
441,1,251,Mané,3,12,Liverpool,14,103,16
67,1,267,Mendy,2,13,Man City,43,61,15
418,1,393,Richarlison,3,8,Everton,11,64,14
277,1,378,Holebas,2,18,Watford,57,48,13
4,1,145,Wan-Bissaka,2,7,Crystal Palace,31,46,12
439,1,433,Neves,3,20,Wolves,39,49,12
24,1,328,McCarthy,1,16,Southampton,20,43,11
35,1,247,Robertson,2,12,Liverpool,14,67,11
234,1,355,Vertonghen,2,17,Spurs,6,59,11
242,1,141,Schlupp,2,7,Crystal Palace,31,43,11
319,1,286,Shaw,2,14,Man Utd,1,51,11
325,1,115,Alonso,2,6,Chelsea,8,62,11
394,1,142,van Aanholt,2,7,Crystal Palace,31,55,11
436,1,40,Fraser,3,2,Bournemouth,91,64,11
396,1,302,Pogba,3,14,Man Utd,1,86,10
49,1,118,Rüdiger,2,6,Chelsea,8,59,9
63,1,365,Alli,3,17,Spurs,6,88,9
269,1,459,Jorginho,3,6,Chelsea,8,46,9
398,1,125,Pedro,3,6,Chelsea,8,62,9
506,1,135,Hennessey,1,7,Crystal Palace,31,44,9
72,1,70,Mee,2,4,Burnley,90,46,8
74,1,276,Bernardo Silva,3,13,Man City,43,78,8
87,1,43,Wilson,4,2,Bournemouth,91,69,8
154,1,260,Ederson,1,13,Man City,43,57,8
255,1,262,Stones,2,13,Man City,43,52,8
366,1,253,Salah,3,12,Liverpool,14,132,8
371,1,126,Kanté,3,6,Chelsea,8,49,8
378,1,31,Aké,2,2,Bournemouth,91,51,8
30,1,468,Alisson,1,12,Liverpool,14,59,7
131,1,381,Janmaat,2,18,Watford,57,49,7
228,1,72,Tarkowski,2,4,Burnley,90,47,7
251,1,490,Hart,1,4,Burnley,90,42,7
298,1,265,Walker,2,13,Man City,43,64,7
322,1,143,Sakho,2,7,Crystal Palace,31,49,7
411,1,270,Sterling,3,13,Man City,43,117,7
12,1,29,Adam Smith,2,2,Bournemouth,91,43,6
59,1,24,Begovic,1,2,Bournemouth,91,43,6
60,1,268,Laporte,2,13,Man City,43,63,6
69,1,445,Foster,1,18,Watford,57,46,6
101,1,380,Kabasele,2,18,Watford,57,44,6
111,1,376,Cathcart,2,18,Watford,57,45,6
115,1,113,Azpilicueta,2,6,Chelsea,8,64,6
227,1,254,Milner,3,12,Liverpool,14,56,6
229,1,138,Tomkins,2,7,Crystal Palace,31,43,6
232,1,463,Vestergaard,2,16,Southampton,20,46,6
271,1,242,Gomez,2,12,Liverpool,14,48,6
289,1,498,Kepa,1,6,Chelsea,8,54,6
381,1,88,Etheridge,1,5,Cardiff,97,46,6
414,1,437,Jiménez,4,20,Wolves,39,69,6
435,1,330,Bertrand,2,16,Southampton,20,48,6
475,1,27,Steve Cook,2,2,Bournemouth,91,43,6
504,1,246,van Dijk,2,12,Liverpool,14,67,6
507,1,336,Hoedt,2,16,Southampton,20,42,6
511,1,124,Willian,3,6,Chelsea,8,71,6
22,1,295,Sánchez,3,14,Man Utd,1,100,5
90,1,177,Tosun,4,8,Everton,11,64,5
94,1,28,Daniels,2,2,Bournemouth,91,41,5
120,1,472,Sturridge,4,12,Liverpool,14,56,5
137,1,116,David Luiz,2,6,Chelsea,8,58,5
139,1,359,Sánchez,2,17,Spurs,6,58,5
148,1,432,Jota,3,20,Wolves,39,63,5
270,1,327,Joselu,4,15,Newcastle,4,47,5
352,1,317,Ritchie,3,15,Newcastle,4,58,5
358,1,162,Keane,2,8,Everton,11,48,5
422,1,257,Firmino,4,12,Liverpool,14,93,5
495,1,245,Alexander-Arnold,2,12,Liverpool,14,58,5
510,1,151,Zaha,4,7,Crystal Palace,31,70,5
153,1,122,Hazard,3,6,Chelsea,8,110,4
417,1,221,Pereira,2,11,Leicester,13,53,4
1,1,83,Lennon,3,4,Burnley,90,49,3
6,1,390,Doucouré,3,18,Watford,57,58,3
39,1,149,Townsend,3,7,Crystal Palace,31,56,3
56,1,80,Westwood,3,4,Burnley,90,46,3
130,1,37,Gosling,3,2,Bournemouth,91,47,3
134,1,42,Brooks,3,2,Bournemouth,91,50,3
136,1,282,de Gea,1,14,Man Utd,1,57,3
171,1,474,Fabri,1,9,Fulham,54,42,3
175,1,272,Fernandinho,3,13,Man City,43,53,3
190,1,252,Wijnaldum,3,12,Liverpool,14,55,3
211,1,274,Gündogan,3,13,Man City,43,54,3
225,1,147,McArthur,3,7,Crystal Palace,31,49,3
243,1,78,Hendrick,3,4,Burnley,90,52,3
253,1,76,Gudmundsson,3,4,Burnley,90,55,3
317,1,150,Milivojevic,3,7,Crystal Palace,31,65,3
332,1,344,Lemina,3,16,Southampton,20,47,3
372,1,256,Keita,3,12,Liverpool,14,71,3
379,1,343,Redmond,3,16,Southampton,20,55,3
399,1,1,Cech,1,1,Arsenal,3,47,3
514,1,392,Hughes,3,18,Watford,57,49,3
2,1,199,Mooy,3,10,Huddersfield,38,50,2
19,1,480,Mitrovic,4,9,Fulham,54,63,2
37,1,395,Gray,4,18,Watford,57,59,2
42,1,478,Schürrle,3,9,Fulham,54,55,2
46,1,55,Knockaert,3,3,Brighton,36,52,2
61,1,326,Pérez,4,15,Newcastle,4,61,2
78,1,110,Reid,4,5,Cardiff,97,52,2
98,1,152,Benteke,4,7,Crystal Palace,31,63,2
99,1,364,Eriksen,3,17,Spurs,6,92,2
105,1,87,Wood,4,4,Burnley,90,63,2
132,1,99,Hoilett,3,5,Cardiff,97,50,2
141,1,60,Pröpper,3,3,Brighton,36,48,2
145,1,225,Gray,3,11,Leicester,13,54,2
165,1,389,Capoue,3,18,Watford,57,48,2
173,1,465,Felipe Anderson,3,19,West Ham,21,68,2
192,1,62,Murray,4,3,Brighton,36,61,2
203,1,18,Mkhitaryan,3,1,Arsenal,3,66,2
206,1,351,Lloris,1,17,Spurs,6,54,2
208,1,435,Costa,3,20,Wolves,39,46,2
217,1,82,Cork,3,4,Burnley,90,46,2
224,1,233,Maddison,3,11,Leicester,13,66,2
240,1,456,Seri,3,9,Fulham,54,49,2
252,1,98,Ralls,3,5,Cardiff,97,46,2
272,1,45,King,4,2,Bournemouth,91,64,2
278,1,475,Moutinho,3,20,Wolves,39,51,2
285,1,213,Schmeichel,1,11,Leicester,13,50,2
286,1,236,Iheanacho,4,11,Leicester,13,57,2
313,1,370,Lucas Moura,3,17,Spurs,6,69,2
333,1,417,Arnautovic,4,19,West Ham,21,67,2
335,1,411,Noble,3,19,West Ham,21,48,2
337,1,309,Dubravka,1,15,Newcastle,4,50,2
344,1,47,Ryan,1,3,Brighton,36,44,2
357,1,13,Özil,3,1,Arsenal,3,79,2
368,1,167,Schneiderlin,3,8,Everton,11,42,2
400,1,202,Billing,3,10,Huddersfield,38,45,2
405,1,23,Aubameyang,4,1,Arsenal,3,108,2
433,1,454,Patrício,1,20,Wolves,39,45,2
438,1,184,Sessegnon,3,9,Fulham,54,60,2
456,1,280,Agüero,4,13,Man City,43,120,2
467,1,58,March,3,3,Brighton,36,47,2
476,1,211,Mounie,4,10,Huddersfield,38,58,2
482,1,164,Walcott,3,8,Everton,11,59,2
490,1,182,Cairney,3,9,Fulham,54,46,2
496,1,396,Deeney,4,18,Watford,57,58,2
500,1,292,Lindelöf,2,14,Man Utd,1,49,2
509,1,227,Ndidi,3,11,Leicester,13,49,2
524,1,134,Morata,4,6,Chelsea,8,84,2
3,1,14,Ramsey,3,1,Arsenal,3,71,1
21,1,22,Lacazette,4,1,Arsenal,3,94,1
38,1,453,Yarmolenko,3,19,West Ham,21,67,1
66,1,219,Chilwell,2,11,Leicester,13,50,1
82,1,92,Ecuele Manga,2,5,Cardiff,97,44,1
103,1,193,Löwe,2,10,Huddersfield,38,44,1
106,1,311,Clark,2,15,Newcastle,4,45,1
