,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
488,2,278,Pukki,4,14,Norwich,45,64,17
256,2,297,Lundstram,2,15,Sheffield Utd,49,46,14
458,2,192,Mané,3,10,Liverpool,14,121,13
157,2,346,Lamela,3,17,Spurs,6,57,12
70,2,152,Bernard,3,8,Everton,11,64,11
111,2,469,Ceballos,3,1,Arsenal,3,52,11
295,2,215,De Bruyne,3,11,Man City,43,106,11
317,2,141,Digne,2,8,Everton,11,59,11
349,2,463,Mount,3,6,Chelsea,8,60,10
493,2,287,Cantwell,3,14,Norwich,45,45,10
513,2,176,Ndidi,3,9,Leicester,13,50,10
132,2,471,Henderson,1,15,Sheffield Utd,49,52,9
145,2,470,Douglas Luiz,3,2,Aston Villa,7,43,9
450,2,411,Patrício,1,20,Wolves,39,53,9
19,2,12,Lacazette,4,1,Arsenal,3,92,8
194,2,505,Harry Wilson,3,3,Bournemouth,91,57,8
238,2,386,Chicharito,4,19,West Ham,21,60,8
263,2,269,Shelvey,3,13,Newcastle,4,49,8
280,2,415,Moutinho,3,20,Wolves,39,53,8
330,2,391,Lanzini,3,19,West Ham,21,61,8
439,2,187,Firmino,4,10,Liverpool,14,93,8
43,2,239,Martial,3,12,Man Utd,1,85,7
154,2,291,Stevens,2,15,Sheffield Utd,49,52,7
307,2,421,Trossard,3,4,Brighton,36,58,7
456,2,414,Neves,3,20,Wolves,39,52,7
523,2,142,Mina,2,8,Everton,11,53,7
96,2,423,Basham,2,15,Sheffield Utd,49,46,6
115,2,313,Ings,4,16,Southampton,20,76,6
214,2,29,Grealish,3,2,Aston Villa,7,59,6
215,2,293,O'Connell,2,15,Sheffield Utd,49,45,6
223,2,276,Lewis,2,14,Norwich,45,44,6
230,2,200,Milner,3,10,Liverpool,14,53,6
254,2,295,Egan,2,15,Sheffield Utd,49,47,6
267,2,148,Pickford,1,8,Everton,11,52,6
273,2,68,King,4,3,Bournemouth,91,61,6
318,2,345,Lucas Moura,3,17,Spurs,6,70,6
334,2,233,Rashford,4,12,Man Utd,1,89,6
366,2,143,Keane,2,8,Everton,11,52,6
421,2,11,Aubameyang,4,1,Arsenal,3,109,6
426,2,214,Sterling,3,11,Man City,43,120,6
469,2,210,Agüero,4,11,Man City,43,116,6
487,2,442,Ndombele,3,17,Spurs,6,58,6
49,2,90,Barnes,4,5,Burnley,90,61,5
78,2,67,Callum Wilson,4,3,Bournemouth,91,74,5
146,2,97,McNeil,3,5,Burnley,90,60,5
182,2,294,Baldock,2,15,Sheffield Utd,49,50,5
227,2,171,Maddison,3,9,Leicester,13,73,5
465,2,144,Coleman,2,8,Everton,11,53,5
3,2,494,Ramsdale,1,3,Bournemouth,91,44,4
13,2,526,Adrián,1,10,Liverpool,14,40,3
71,2,14,Leno,1,1,Arsenal,3,48,3
190,2,151,Sigurdsson,3,8,Everton,11,73,3
201,2,340,Lloris,1,17,Spurs,6,53,3
264,2,162,Evans,2,9,Leicester,13,53,3
287,2,168,Schmeichel,1,9,Leicester,13,55,3
313,2,42,Dunk,2,4,Brighton,36,48,3
320,2,388,Fabianski,1,19,West Ham,21,49,3
333,2,285,Stiepermann,3,14,Norwich,45,50,3
375,2,191,Salah,3,10,Liverpool,14,125,3
393,2,93,Pope,1,5,Burnley,90,52,3
398,2,302,Norwood,3,15,Sheffield Utd,49,47,3
405,2,49,Groß,3,4,Brighton,36,62,3
435,2,150,Richarlison,3,8,Everton,11,82,3
466,2,270,Longstaff,3,13,Newcastle,4,50,3
5,2,368,Doucouré,3,18,Watford,57,54,2
29,2,181,Robertson,2,10,Liverpool,14,70,2
39,2,377,Ogbonna,2,19,West Ham,21,45,2
41,2,319,Gunn,1,16,Southampton,20,42,2
45,2,30,El Ghazi,3,2,Aston Villa,7,52,2
50,2,101,Westwood,3,5,Burnley,90,55,2
61,2,366,Foster,1,18,Watford,57,49,2
68,2,218,Bernardo Silva,3,11,Man City,43,76,2
88,2,437,Adams,4,16,Southampton,20,53,2
91,2,343,Eriksen,3,17,Spurs,6,86,2
94,2,431,Pulisic,3,6,Chelsea,8,74,2
