,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
540,272,18,Ibrahimovic,4,11,Man Utd,1,114,15
775,398,18,Alli,3,17,Spurs,6,91,15
200,90,18,Pedro,3,4,Chelsea,8,68,13
245,123,18,Robles,1,6,Everton,11,47,12
460,231,18,Yaya Touré,3,10,Man City,43,72,11
880,453,18,Reid,2,20,West Ham,21,49,11
180,82,18,Hazard,3,4,Chelsea,8,105,10
410,209,18,Firmino,3,9,Liverpool,14,85,10
770,394,18,Eriksen,3,17,Spurs,6,89,10
5,3,18,Koscielny,2,1,Arsenal,3,61,9
110,54,18,Heaton,1,3,Burnley,90,51,9
400,205,18,Lallana,3,9,Liverpool,14,67,9
450,228,18,Sterling,3,10,Man City,43,75,9
235,118,18,Cabaye,3,5,Crystal Palace,31,56,8
240,120,18,Townsend,3,5,Crystal Palace,31,57,8
265,133,18,Mirallas,3,6,Everton,11,59,8
280,143,18,Lukaku,4,6,Everton,11,101,8
445,226,18,Otamendi,2,10,Man City,43,59,8
600,303,18,van Dijk,2,13,Southampton,20,56,8
715,374,18,Ayew,3,20,West Ham,21,71,8
795,407,18,Gomes,1,18,Watford,57,49,8
825,425,18,Deeney,4,18,Watford,57,66,8
905,464,18,Antonio,3,20,West Ham,21,67,8
915,468,18,Carroll,4,20,West Ham,21,59,8
15,6,18,Bellerín,2,1,Arsenal,3,65,7
55,25,18,Giroud,4,1,Arsenal,3,81,7
155,68,18,Gray,4,3,Burnley,90,60,7
165,73,18,Courtois,1,4,Chelsea,8,59,7
175,78,18,Cahill,2,4,Chelsea,8,67,7
440,224,18,Sagna,2,10,Man City,43,53,7
500,254,18,Blind,2,11,Man Utd,1,52,7
650,330,18,Walters,3,14,Stoke,110,53,7
695,359,18,Williams,2,6,Everton,11,52,7
970,503,18,Pogba,3,11,Man Utd,1,82,7
0,2,18,Cech,1,1,Arsenal,3,54,6
10,5,18,Gabriel,2,1,Arsenal,3,48,6
35,14,18,Özil,3,1,Arsenal,3,95,6
120,56,18,Mee,2,3,Burnley,90,44,6
130,58,18,Keane,2,3,Burnley,90,50,6
170,77,18,Azpilicueta,2,4,Chelsea,8,64,6
185,83,18,Fàbregas,3,4,Chelsea,8,70,6
250,125,18,Baines,2,6,Everton,11,58,6
255,126,18,Coleman,2,6,Everton,11,56,6
260,132,18,Funes Mori,2,6,Everton,11,45,6
420,214,18,Sturridge,4,9,Liverpool,14,97,6
430,220,18,Kolarov,2,10,Man City,43,58,6
435,223,18,Clichy,2,10,Man City,43,52,6
455,230,18,Silva,3,10,Man City,43,86,6
525,268,18,Mkhitaryan,3,11,Man Utd,1,87,6
680,354,18,Borini,4,15,Sunderland,56,51,6
785,402,18,Son,3,17,Spurs,6,72,6
895,461,18,Payet,3,20,West Ham,21,90,6
955,495,18,Holgate,2,6,Everton,11,41,6
1000,541,18,Bravo,1,10,Man City,43,50,6
1030,561,18,Alonso,2,4,Chelsea,8,69,6
1050,570,18,David Luiz,2,4,Chelsea,8,62,6
