,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
383,234,31,Salah,3,10,Liverpool,14,106,29
192,117,31,Tomkins,2,6,Crystal Palace,31,44,15
783,592,31,Tosun,4,7,Everton,11,67,13
735,475,31,Robertson,2,10,Liverpool,14,50,11
73,42,31,Stanislas,3,2,Bournemouth,91,57,10
81,45,31,Ibe,3,2,Bournemouth,91,46,10
222,132,31,Milivojevic,3,6,Crystal Palace,31,52,10
373,230,31,Mané,3,10,Liverpool,14,94,9
197,124,31,van Aanholt,2,6,Crystal Palace,31,52,7
353,221,31,Sakho,2,6,Crystal Palace,31,46,7
388,235,31,Firmino,4,10,Liverpool,14,95,7
534,337,31,Allen,3,15,Stoke,110,51,7
682,437,31,Rodriguez,4,19,West Brom,35,54,7
187,115,31,Hennessey,1,6,Crystal Palace,31,44,6
217,131,31,Townsend,3,6,Crystal Palace,31,56,6
333,214,31,Karius,1,10,Liverpool,14,49,6
343,219,31,Matip,2,10,Liverpool,14,54,6
358,222,31,Milner,2,10,Liverpool,14,60,6
509,311,31,van Dijk,2,10,Liverpool,14,57,6
652,423,31,Evans,2,19,West Brom,35,49,6
24,15,31,Walcott,3,7,Everton,11,66,5
65,34,31,Daniels,2,2,Bournemouth,91,47,5
101,51,31,King,4,2,Bournemouth,91,70,5
677,435,31,Rondón,4,19,West Brom,35,60,5
271,159,31,Calvert-Lewin,4,7,Everton,11,49,4
393,237,31,Ings,4,10,Liverpool,14,54,4
57,29,31,Begovic,1,2,Bournemouth,91,45,3
202,126,31,Zaha,3,6,Crystal Palace,31,71,3
207,127,31,McArthur,3,6,Crystal Palace,31,44,3
227,135,31,Pickford,1,7,Everton,11,49,3
276,161,31,Rooney,4,7,Everton,11,71,3
368,225,31,Henderson,3,10,Liverpool,14,53,3
378,232,31,Wijnaldum,3,10,Liverpool,14,66,3
529,328,31,Butland,1,15,Stoke,110,50,3
61,33,31,Steve Cook,2,2,Bournemouth,91,46,2
69,38,31,Aké,2,2,Bournemouth,91,50,2
77,43,31,Gosling,3,2,Bournemouth,91,48,2
85,46,31,Lewis Cook,3,2,Bournemouth,91,43,2
93,48,31,Wilson,4,2,Bournemouth,91,56,2
212,129,31,Cabaye,3,6,Crystal Palace,31,53,2
232,138,31,Baines,2,7,Everton,11,57,2
237,139,31,Coleman,2,7,Everton,11,64,2
247,146,31,Keane,2,7,Everton,11,53,2
252,147,31,Bolasie,3,7,Everton,11,64,2
266,155,31,Gueye,3,7,Everton,11,48,2
281,163,31,Lössl,1,8,Huddersfield,38,46,2
297,182,31,Ince,3,8,Huddersfield,38,55,2
301,188,31,Mounie,4,8,Huddersfield,38,55,2
543,342,31,Shaqiri,3,15,Stoke,110,61,2
548,345,31,Sobhi,3,15,Stoke,110,45,2
553,347,31,Crouch,4,15,Stoke,110,48,2
617,409,31,Capoue,3,18,Watford,57,48,2
622,414,31,Doucouré,3,18,Watford,57,52,2
627,415,31,Pereyra,3,18,Watford,57,58,2
637,417,31,Deeney,4,18,Watford,57,63,2
642,421,31,Foster,1,19,West Brom,35,43,2
672,434,31,Brunt,3,19,West Brom,35,50,2
788,593,31,Pritchard,3,8,Huddersfield,38,54,2
809,619,31,Badou Ndiaye,3,15,Stoke,110,50,2
8,8,31,Gibbs,2,19,West Brom,35,50,1
