,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
164,31,45,King,4,2,Bournemouth,91,64,13
169,31,585,Grant,4,10,Huddersfield,38,50,13
254,31,251,Mané,3,12,Liverpool,14,103,13
138,31,419,Chicharito,4,19,West Ham,21,61,12
173,31,498,Kepa,1,6,Chelsea,8,54,11
292,31,215,Morgan,2,11,Leicester,13,45,10
131,31,233,Maddison,3,11,Leicester,13,66,9
159,31,154,Pickford,1,8,Everton,11,49,9
249,31,575,Babel,3,9,Fulham,54,56,9
91,31,534,McNeil,3,4,Burnley,90,44,8
167,31,208,Bacuna,3,10,Huddersfield,38,42,8
206,31,317,Ritchie,3,15,Newcastle,4,58,8
240,31,393,Richarlison,3,8,Everton,11,64,8
255,31,493,Rondón,4,15,Newcastle,4,59,8
262,31,157,Coleman,2,8,Everton,11,52,8
29,31,403,Ogbonna,2,19,West Ham,21,42,7
133,31,254,Milner,3,12,Liverpool,14,56,7
2,31,199,Mooy,3,10,Huddersfield,38,50,6
116,31,172,Sigurdsson,3,8,Everton,11,74,6
185,31,484,Digne,2,8,Everton,11,54,6
197,31,411,Noble,3,19,West Ham,21,48,6
208,31,162,Keane,2,8,Everton,11,48,6
88,31,175,Calvert-Lewin,4,8,Everton,11,54,5
105,31,465,Felipe Anderson,3,19,West Ham,21,68,5
191,31,414,Lanzini,3,19,West Ham,21,64,5
210,31,587,Almirón,3,15,Newcastle,4,60,5
243,31,257,Firmino,4,12,Liverpool,14,93,5
302,31,591,Tielemans,3,11,Leicester,13,60,5
55,31,74,Taylor,2,4,Burnley,90,44,4
89,31,259,Solanke,4,2,Bournemouth,91,47,4
220,31,31,Aké,2,2,Bournemouth,91,51,4
45,31,507,Bernard,3,8,Everton,11,59,3
59,31,193,Löwe,2,10,Huddersfield,38,44,3
122,31,168,Gueye,3,8,Everton,11,47,3
14,31,480,Mitrovic,4,9,Fulham,54,63,2
19,31,468,Alisson,1,12,Liverpool,14,59,2
22,31,247,Robertson,2,12,Liverpool,14,67,2
25,31,508,André Gomes,3,8,Everton,11,54,2
33,31,25,Boruc,1,2,Bournemouth,91,41,2
34,31,85,Barnes,4,4,Burnley,90,56,2
35,31,80,Westwood,3,4,Burnley,90,46,2
40,31,219,Chilwell,2,11,Leicester,13,50,2
48,31,43,Wilson,4,2,Bournemouth,91,69,2
61,31,87,Wood,4,4,Burnley,90,63,2
77,31,42,Brooks,3,2,Bournemouth,91,50,2
92,31,122,Hazard,3,6,Chelsea,8,110,2
113,31,252,Wijnaldum,3,12,Liverpool,14,55,2
114,31,579,Higuaín,4,6,Chelsea,8,90,2
119,31,571,Barnes,3,11,Leicester,13,55,2
126,31,82,Cork,3,4,Burnley,90,46,2
136,31,234,Vardy,4,11,Leicester,13,90,2
145,31,243,Matip,2,12,Liverpool,14,49,2
156,31,222,Evans,2,11,Leicester,13,48,2
161,31,459,Jorginho,3,6,Chelsea,8,46,2
171,31,213,Schmeichel,1,11,Leicester,13,50,2
