,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
35,16,14,Özil,3,1,Arsenal,3,93,17
225,103,14,Rüdiger,2,5,Chelsea,8,58,15
375,161,14,Rooney,4,7,Everton,11,71,15
655,277,14,Young,3,12,Man Utd,1,48,15
180,87,14,Brady,3,4,Burnley,90,53,13
335,135,14,Pickford,1,7,Everton,11,49,13
545,230,14,Mané,3,10,Liverpool,14,94,13
555,234,14,Salah,3,10,Liverpool,14,106,13
600,252,14,De Bruyne,3,11,Man City,43,103,13
340,143,14,Williams,2,7,Everton,11,52,12
665,279,14,Lingard,3,12,Man Utd,1,60,12
60,25,14,Giroud,4,5,Chelsea,8,84,11
350,145,14,Kenny,2,7,Everton,11,39,11
700,295,14,Ritchie,3,13,Newcastle,4,54,11
40,18,14,Ramsey,3,1,Arsenal,3,68,10
25,13,14,Kolasinac,2,1,Arsenal,3,58,9
100,54,14,Ryan,1,3,Brighton,36,46,9
265,115,14,Hennessey,1,6,Crystal Palace,31,44,9
460,199,14,Mahrez,3,9,Leicester,13,87,9
520,221,14,Sakho,2,6,Crystal Palace,31,46,9
585,247,14,Sterling,3,11,Man City,43,91,9
965,433,14,Field,3,19,West Brom,35,44,9
30,14,14,Sánchez,3,12,Man Utd,1,114,8
260,111,14,Kanté,3,5,Chelsea,8,49,8
465,200,14,Albrighton,3,9,Leicester,13,55,8
490,209,14,Vardy,4,9,Leicester,13,88,8
670,280,14,Martial,3,12,Man Utd,1,78,8
695,289,14,Clark,2,13,Newcastle,4,43,8
1105,518,14,Wood,4,4,Burnley,90,62,8
90,51,14,King,4,2,Bournemouth,91,70,7
730,320,14,Oriol Romeu,3,14,Southampton,20,42,7
920,414,14,Doucouré,3,18,Watford,57,52,7
1125,543,14,Zappacosta,2,5,Chelsea,8,59,7
0,2,14,Cech,1,1,Arsenal,3,53,6
5,4,14,Koscielny,2,1,Arsenal,3,60,6
10,7,14,Bellerín,2,1,Arsenal,3,59,6
20,10,14,Monreal,2,1,Arsenal,3,57,6
110,56,14,Duffy,2,3,Brighton,36,46,6
115,58,14,Bruno,2,3,Brighton,36,45,6
195,94,14,Courtois,1,5,Chelsea,8,53,6
205,98,14,Cahill,2,5,Chelsea,8,62,6
215,100,14,Alonso,2,5,Chelsea,8,71,6
275,117,14,Tomkins,2,6,Crystal Palace,31,44,6
285,119,14,Ward,2,6,Crystal Palace,31,47,6
295,123,14,Schlupp,2,6,Crystal Palace,31,47,6
345,144,14,Holgate,2,7,Everton,11,40,6
480,206,14,Ndidi,3,9,Leicester,13,49,6
505,215,14,Lovren,2,10,Liverpool,14,53,6
510,218,14,Gomez,2,10,Liverpool,14,45,6
905,394,14,Kane,4,17,Spurs,6,131,6
975,436,14,Robson-Kanu,4,19,West Brom,35,49,6
1040,464,14,Martina,2,7,Everton,11,41,6
1055,470,14,Christensen,2,5,Chelsea,8,53,6
15,8,14,Gibbs,2,19,West Brom,35,50,5
65,28,14,Lacazette,4,1,Arsenal,3,103,5
105,55,14,Dunk,2,3,Brighton,36,45,5
165,84,14,Gudmundsson,3,4,Burnley,90,50,5
500,213,14,Mignolet,1,10,Liverpool,14,47,5
540,227,14,Can,3,10,Liverpool,14,49,5
565,239,14,Solanke,4,10,Liverpool,14,46,5
625,259,14,Jesus,4,11,Man City,43,104,5
675,282,14,Pogba,3,12,Man Utd,1,79,5
685,285,14,Lukaku,4,12,Man Utd,1,115,5
710,306,14,Forster,1,14,Southampton,20,46,5
795,350,14,Fabianski,1,16,Swansea,80,47,5
820,359,14,Sigurdsson,3,7,Everton,11,80,5
930,417,14,Deeney,4,18,Watford,57,63,5
95,52,14,Defoe,4,2,Bournemouth,91,76,4
660,278,14,Herrera,3,12,Man Utd,1,50,4
735,322,14,Boufal,3,14,Southampton,20,57,4
925,415,14,Pereyra,3,18,Watford,57,58,4
1110,527,14,Carrillo,3,18,Watford,57,54,4
55,23,14,Xhaka,3,1,Arsenal,3,51,3
120,62,14,Knockaert,3,3,Brighton,36,55,3
125,63,14,Stephens,3,3,Brighton,36,45,3
130,70,14,Groß,3,3,Brighton,36,59,3
170,85,14,Defour,3,4,Burnley,90,54,3
235,105,14,Fàbregas,3,5,Chelsea,8,68,3
240,106,14,Willian,3,5,Chelsea,8,70,3
250,108,14,Loftus-Cheek,3,6,Crystal Palace,31,44,3
255,109,14,Pedro,3,5,Chelsea,8,77,3
300,126,14,Zaha,3,6,Crystal Palace,31,71,3
310,129,14,Cabaye,3,6,Crystal Palace,31,53,3
320,131,14,Townsend,3,6,Crystal Palace,31,56,3
325,132,14,Milivojevic,3,6,Crystal Palace,31,52,3
360,153,14,Lennon,3,4,Burnley,90,54,3
365,155,14,Gueye,3,7,Everton,11,48,3
880,386,14,Lamela,3,17,Spurs,6,63,3
1085,490,14,Pröpper,3,3,Brighton,36,53,3
45,19,14,Chamberlain,3,10,Liverpool,14,55,2
75,41,14,Surman,3,2,Bournemouth,91,43,2
135,71,14,Murray,4,3,Brighton,36,59,2
140,77,14,Mee,2,4,Burnley,90,49,2
145,78,14,Ward,2,4,Burnley,90,48,2
150,79,14,Tarkowski,2,4,Burnley,90,46,2
175,86,14,Hendrick,3,4,Burnley,90,54,2
185,90,14,Cork,3,4,Burnley,90,45,2
330,134,14,Benteke,4,6,Crystal Palace,31,75,2
355,151,14,Barry,3,19,West Brom,35,44,2
370,159,14,Calvert-Lewin,4,7,Everton,11,49,2
410,181,14,Kachunga,3,8,Huddersfield,38,57,2
420,186,14,Quaner,4,8,Huddersfield,38,45,2
430,188,14,Mounie,4,8,Huddersfield,38,55,2
435,189,14,Schmeichel,1,9,Leicester,13,51,2
440,191,14,Morgan,2,9,Leicester,13,44,2
445,193,14,Simpson,2,9,Leicester,13,43,2
450,196,14,Chilwell,2,9,Leicester,13,44,2
455,198,14,Maguire,2,9,Leicester,13,55,2
485,208,14,Iborra,3,9,Leicester,13,57,2
495,211,14,Okazaki,4,9,Leicester,13,53,2
550,232,14,Wijnaldum,3,10,Liverpool,14,66,2
560,235,14,Firmino,4,10,Liverpool,14,95,2
570,240,14,Ederson,1,11,Man City,43,57,2
575,245,14,Otamendi,2,11,Man City,43,64,2
580,246,14,Delph,3,11,Man City,43,45,2
595,250,14,Fernandinho,3,11,Man City,43,50,2
605,253,14,Gündogan,3,11,Man City,43,54,2
620,257,14,Agüero,4,11,Man City,43,115,2
740,324,14,Redmond,3,14,Southampton,20,59,2
760,334,14,Bardsley,2,4,Burnley,90,40,2
765,337,14,Allen,3,15,Stoke,110,51,2
770,340,14,Arnautovic,3,20,West Ham,21,71,2
775,342,14,Shaqiri,3,15,Stoke,110,61,2
780,346,14,Fletcher,3,15,Stoke,110,47,2
785,347,14,Crouch,4,15,Stoke,110,48,2
790,348,14,Diouf,4,15,Stoke,110,52,2
800,352,14,Naughton,2,16,Swansea,80,46,2
805,356,14,van der Hoorn,2,16,Swansea,80,44,2
810,357,14,Mawson,2,16,Swansea,80,51,2
815,358,14,Olsson,2,16,Swansea,80,50,2
825,363,14,Ki Sung-yueng,3,16,Swansea,80,46,2
835,367,14,Carroll,3,16,Swansea,80,43,2
840,370,14,Mesa,3,16,Swansea,80,42,2
845,373,14,Jordan Ayew,4,16,Swansea,80,54,2
870,384,14,Dier,3,17,Spurs,6,47,2
875,385,14,Dembélé,3,17,Spurs,6,49,2
885,387,14,Eriksen,3,17,Spurs,6,97,2
890,388,14,Alli,3,17,Spurs,6,90,2
935,421,14,Foster,1,19,West Brom,35,43,2
950,426,14,Livermore,3,19,West Brom,35,48,2
970,435,14,Rondón,4,19,West Brom,35,60,2
1050,469,14,Pope,1,4,Burnley,90,50,2
1070,478,14,Murphy,3,13,Newcastle,4,50,2
1080,488,14,Joselu,4,13,Newcastle,4,55,2
1090,495,14,Merino,3,13,Newcastle,4,49,2
1095,501,14,Richarlison,3,18,Watford,57,58,2
1120,542,14,Bony,4,16,Swansea,80,56,2
70,29,14,Begovic,1,2,Bournemouth,91,45,1
80,46,14,Lewis Cook,3,2,Bournemouth,91,43,1
85,47,14,Fraser,3,2,Bournemouth,91,51,1
190,93,14,Barnes,4,4,Burnley,90,53,1
210,99,14,Zouma,2,15,Stoke,110,54,1
220,102,14,Moses,2,5,Chelsea,8,65,1
230,104,14,Hazard,3,5,Chelsea,8,105,1
245,107,14,Matic,3,12,Man Utd,1,47,1
305,127,14,McArthur,3,6,Crystal Palace,31,44,1
405,172,14,Mooy,3,8,Huddersfield,38,52,1
425,187,14,Depoitre,4,8,Huddersfield,38,50,1
475,203,14,Gray,3,9,Leicester,13,53,1
530,225,14,Henderson,3,10,Liverpool,14,53,1
590,248,14,David Silva,3,11,Man City,43,82,1
615,256,14,Bernardo Silva,3,11,Man City,43,72,1
630,260,14,De Gea,1,12,Man Utd,1,59,1
635,263,14,Smalling,2,12,Man Utd,1,57,1
645,267,14,Valencia,2,12,Man Utd,1,69,1
680,284,14,Rashford,4,12,Man Utd,1,73,1
690,287,14,Darlow,1,13,Newcastle,4,43,1
715,307,14,Bertrand,2,14,Southampton,20,53,1
720,308,14,Yoshida,2,14,Southampton,20,46,1
745,326,14,Austin,4,14,Southampton,20,58,1
755,330,14,Shawcross,2,15,Stoke,110,48,1
830,365,14,Fer,3,16,Swansea,80,52,1
855,375,14,Lloris,1,17,Spurs,6,55,1
895,390,14,Son,3,17,Spurs,6,83,1
940,422,14,Nyom,2,19,West Brom,35,47,1
955,429,14,Yacob,3,19,West Brom,35,43,1
960,430,14,McClean,3,19,West Brom,35,47,1
985,442,14,Reid,2,20,West Ham,21,48,1
1015,452,14,Obiang,3,20,West Ham,21,42,1
1025,454,14,Antonio,3,20,West Ham,21,74,1
1030,458,14,Sakho,4,20,West Ham,21,55,1
1045,468,14,Hegazi,2,19,West Brom,35,46,1
1060,472,14,Morata,4,5,Chelsea,8,104,1
1115,532,14,Aurier,2,17,Spurs,6,59,1
50,21,14,Iwobi,3,1,Arsenal,3,51,0
155,80,14,Long,2,4,Burnley,90,41,0
160,82,14,Arfield,3,4,Burnley,90,49,0
200,97,14,Azpilicueta,2,5,Chelsea,8,69,0
270,116,14,Speroni,1,6,Crystal Palace,31,40,0
280,118,14,Dann,2,6,Crystal Palace,31,46,0
290,120,14,Kelly,2,6,Crystal Palace,31,41,0
315,130,14,Sako,3,6,Crystal Palace,31,48,0
380,163,14,Lössl,1,8,Huddersfield,38,46,0
385,164,14,Schindler,2,8,Huddersfield,38,46,0
390,165,14,Löwe,2,8,Huddersfield,38,44,0
395,166,14,Smith,2,8,Huddersfield,38,47,0
400,171,14,Zanka,2,8,Huddersfield,38,45,0
415,182,14,Ince,3,8,Huddersfield,38,55,0
470,201,14,King,3,16,Swansea,80,42,0
515,220,14,Klavan,2,10,Liverpool,14,41,0
525,223,14,Alexander-Arnold,2,10,Liverpool,14,44,0
535,226,14,Coutinho,3,10,Liverpool,14,91,0
610,255,14,Sané,3,11,Man City,43,87,0
640,264,14,Jones,2,12,Man Utd,1,55,0
650,274,14,Mata,3,12,Man Utd,1,68,0
705,301,14,Gayle,4,13,Newcastle,4,61,0
725,318,14,Tadic,3,14,Southampton,20,62,0
750,328,14,Butland,1,15,Stoke,110,50,0
850,374,14,Abraham,4,16,Swansea,80,54,0
860,380,14,Vertonghen,2,17,Spurs,6,61,0
865,381,14,Davies,2,17,Spurs,6,58,0
900,391,14,Winks,3,17,Spurs,6,48,0
910,403,14,Kabasele,2,18,Watford,57,44,0
915,404,14,Janmaat,2,18,Watford,57,48,0
980,438,14,Adrián,1,20,West Ham,21,40,0
990,443,14,Cresswell,2,20,West Ham,21,49,0
995,444,14,Ogbonna,2,20,West Ham,21,42,0
1000,446,14,Masuaku,2,20,West Ham,21,42,0
1010,450,14,Noble,3,20,West Ham,21,53,0
1020,453,14,Lanzini,3,20,West Ham,21,66,0
1035,463,14,Bakayoko,3,5,Chelsea,8,49,0
1065,475,14,Robertson,2,10,Liverpool,14,50,0
1075,483,14,Danilo,2,11,Man City,43,50,0
1100,502,14,Mangala,2,7,Everton,11,50,0
945,423,14,Evans,2,19,West Brom,35,49,-1
1005,447,14,Zabaleta,2,20,West Ham,21,49,-1
536,226,15,Coutinho,3,10,Liverpool,14,91,18
231,104,15,Hazard,3,5,Chelsea,8,105,15
666,279,15,Lingard,3,12,Man Utd,1,60,15
561,235,15,Firmino,4,10,Liverpool,14,95,13
371,159,15,Calvert-Lewin,4,7,Everton,11,49,12
271,116,15,Speroni,1,6,Crystal Palace,31,40,11
576,245,15,Otamendi,2,11,Man City,43,64,11
86,47,15,Fraser,3,2,Bournemouth,91,51,10
436,189,15,Schmeichel,1,9,Leicester,13,51,10
221,102,15,Moses,2,5,Chelsea,8,65,9
336,135,15,Pickford,1,7,Everton,11,49,9
591,248,15,David Silva,3,11,Man City,43,82,9
821,359,15,Sigurdsson,3,7,Everton,11,80,9
456,198,15,Maguire,2,9,Leicester,13,55,8
476,203,15,Gray,3,9,Leicester,13,53,8
521,221,15,Sakho,2,6,Crystal Palace,31,46,8
541,227,15,Can,3,10,Liverpool,14,49,8
631,260,15,De Gea,1,12,Man Utd,1,59,8
646,267,15,Valencia,2,12,Man Utd,1,69,8
766,337,15,Allen,3,15,Stoke,110,51,8
776,342,15,Shaqiri,3,15,Stoke,110,61,8
886,387,15,Eriksen,3,17,Spurs,6,97,8
911,403,15,Kabasele,2,18,Watford,57,44,8
1061,472,15,Morata,4,5,Chelsea,8,104,8
76,41,15,Surman,3,2,Bournemouth,91,43,7
441,191,15,Morgan,2,9,Leicester,13,44,7
746,326,15,Austin,4,14,Southampton,20,58,7
791,348,15,Diouf,4,15,Stoke,110,52,7
896,390,15,Son,3,17,Spurs,6,83,7
996,444,15,Ogbonna,2,20,West Ham,21,42,7
1046,468,15,Hegazi,2,19,West Brom,35,46,7
16,8,15,Gibbs,2,19,West Brom,35,50,6
41,18,15,Ramsey,3,1,Arsenal,3,68,6
66,28,15,Lacazette,4,1,Arsenal,3,103,6
136,71,15,Murray,4,3,Brighton,36,59,6
291,120,15,Kelly,2,6,Crystal Palace,31,41,6
296,123,15,Schlupp,2,6,Crystal Palace,31,47,6
341,143,15,Williams,2,7,Everton,11,52,6
346,144,15,Holgate,2,7,Everton,11,40,6
446,193,15,Simpson,2,9,Leicester,13,43,6
451,196,15,Chilwell,2,9,Leicester,13,44,6
461,199,15,Mahrez,3,9,Leicester,13,87,6
706,301,15,Gayle,4,13,Newcastle,4,61,6
936,421,15,Foster,1,19,West Brom,35,43,6
946,423,15,Evans,2,19,West Brom,35,49,6
1041,464,15,Martina,2,7,Everton,11,41,6
1121,542,15,Bony,4,16,Swansea,80,56,6
286,119,15,Ward,2,6,Crystal Palace,31,47,5
351,145,15,Kenny,2,7,Everton,11,39,5
376,161,15,Rooney,4,7,Everton,11,71,5
556,234,15,Salah,3,10,Liverpool,14,106,5
671,280,15,Martial,3,12,Man Utd,1,78,5
676,282,15,Pogba,3,12,Man Utd,1,79,5
786,347,15,Crouch,4,15,Stoke,110,48,5
876,385,15,Dembélé,3,17,Spurs,6,49,5
941,422,15,Nyom,2,19,West Brom,35,47,5
991,443,15,Cresswell,2,20,West Ham,21,49,5
601,252,15,De Bruyne,3,11,Man City,43,103,4
741,324,15,Redmond,3,14,Southampton,20,59,4
816,358,15,Olsson,2,16,Swansea,80,50,4
111,56,15,Duffy,2,3,Brighton,36,46,3
251,108,15,Loftus-Cheek,3,6,Crystal Palace,31,44,3
301,126,15,Zaha,3,6,Crystal Palace,31,71,3
306,127,15,McArthur,3,6,Crystal Palace,31,44,3
321,131,15,Townsend,3,6,Crystal Palace,31,56,3
326,132,15,Milivojevic,3,6,Crystal Palace,31,52,3
361,153,15,Lennon,3,4,Burnley,90,54,3
366,155,15,Gueye,3,7,Everton,11,48,3
466,200,15,Albrighton,3,9,Leicester,13,55,3
481,206,15,Ndidi,3,9,Leicester,13,49,3
486,208,15,Iborra,3,9,Leicester,13,57,3
571,240,15,Ederson,1,11,Man City,43,57,3
626,259,15,Jesus,4,11,Man City,43,104,3
691,287,15,Darlow,1,13,Newcastle,4,43,3
711,306,15,Forster,1,14,Southampton,20,46,3
716,307,15,Bertrand,2,14,Southampton,20,53,3
751,328,15,Butland,1,15,Stoke,110,50,3
956,429,15,Yacob,3,19,West Brom,35,43,3
36,16,15,Özil,3,1,Arsenal,3,93,2
51,21,15,Iwobi,3,1,Arsenal,3,51,2
56,23,15,Xhaka,3,1,Arsenal,3,51,2
71,29,15,Begovic,1,2,Bournemouth,91,45,2
81,46,15,Lewis Cook,3,2,Bournemouth,91,43,2
91,51,15,King,4,2,Bournemouth,91,70,2
121,62,15,Knockaert,3,3,Brighton,36,55,2
126,63,15,Stephens,3,3,Brighton,36,45,2
131,70,15,Groß,3,3,Brighton,36,59,2
146,78,15,Ward,2,4,Burnley,90,48,2
151,79,15,Tarkowski,2,4,Burnley,90,46,2
166,84,15,Gudmundsson,3,4,Burnley,90,50,2
171,85,15,Defour,3,4,Burnley,90,54,2
176,86,15,Hendrick,3,4,Burnley,90,54,2
186,90,15,Cork,3,4,Burnley,90,45,2
196,94,15,Courtois,1,5,Chelsea,8,53,2
201,97,15,Azpilicueta,2,5,Chelsea,8,69,2
211,99,15,Zouma,2,15,Stoke,110,54,2
216,100,15,Alonso,2,5,Chelsea,8,71,2
226,103,15,Rüdiger,2,5,Chelsea,8,58,2
236,105,15,Fàbregas,3,5,Chelsea,8,68,2
246,107,15,Matic,3,12,Man Utd,1,47,2
261,111,15,Kanté,3,5,Chelsea,8,49,2
331,134,15,Benteke,4,6,Crystal Palace,31,75,2
406,172,15,Mooy,3,8,Huddersfield,38,52,2
411,181,15,Kachunga,3,8,Huddersfield,38,57,2
416,182,15,Ince,3,8,Huddersfield,38,55,2
426,187,15,Depoitre,4,8,Huddersfield,38,50,2
491,209,15,Vardy,4,9,Leicester,13,88,2
501,213,15,Mignolet,1,10,Liverpool,14,47,2
506,215,15,Lovren,2,10,Liverpool,14,53,2
526,223,15,Alexander-Arnold,2,10,Liverpool,14,44,2
531,225,15,Henderson,3,10,Liverpool,14,53,2
551,232,15,Wijnaldum,3,10,Liverpool,14,66,2
581,246,15,Delph,3,11,Man City,43,45,2
586,247,15,Sterling,3,11,Man City,43,91,2
611,255,15,Sané,3,11,Man City,43,87,2
621,257,15,Agüero,4,11,Man City,43,115,2
636,263,15,Smalling,2,12,Man Utd,1,57,2
656,277,15,Young,3,12,Man Utd,1,48,2
686,285,15,Lukaku,4,12,Man Utd,1,115,2
701,295,15,Ritchie,3,13,Newcastle,4,54,2
726,318,15,Tadic,3,14,Southampton,20,62,2
731,320,15,Oriol Romeu,3,14,Southampton,20,42,2
736,322,15,Boufal,3,14,Southampton,20,57,2
756,330,15,Shawcross,2,15,Stoke,110,48,2
781,346,15,Fletcher,3,15,Stoke,110,47,2
826,363,15,Ki Sung-yueng,3,16,Swansea,80,46,2
831,365,15,Fer,3,16,Swansea,80,52,2
846,373,15,Jordan Ayew,4,16,Swansea,80,54,2
851,374,15,Abraham,4,16,Swansea,80,54,2
856,375,15,Lloris,1,17,Spurs,6,55,2
866,381,15,Davies,2,17,Spurs,6,58,2
871,384,15,Dier,3,17,Spurs,6,47,2
