,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
202,28,525,Sarr,3,18,Watford,57,59,19
411,28,103,Alonso,2,6,Chelsea,8,61,16
353,28,276,Lewis,2,14,Norwich,45,44,15
144,28,401,Doherty,2,20,Wolves,39,65,12
367,28,410,Jota,4,20,Wolves,39,60,12
235,28,274,Aarons,2,14,Norwich,45,42,11
318,28,131,Guaita,1,7,Crystal Palace,31,49,11
377,28,389,Antonio,3,19,West Ham,21,71,11
420,28,362,Deeney,4,18,Watford,57,62,11
173,28,618,Fernandes,3,12,Man Utd,1,90,10
233,28,93,Pope,1,5,Burnley,90,52,10
138,28,626,Bowen,3,19,West Ham,21,64,9
244,28,457,Haller,4,19,West Ham,21,68,9
261,28,399,Fornals,3,19,West Ham,21,60,9
10,28,254,Fernández,2,13,Newcastle,4,46,8
63,28,68,King,4,3,Bournemouth,91,61,8
110,28,123,van Aanholt,2,7,Crystal Palace,31,56,8
208,28,344,Alli,3,17,Spurs,6,83,8
299,28,280,Krul,1,14,Norwich,45,46,8
13,28,468,Ayew,4,7,Crystal Palace,31,51,7
99,28,336,Aurier,2,17,Spurs,6,51,7
143,28,409,Jiménez,4,20,Wolves,39,80,7
145,28,147,Calvert-Lewin,4,8,Everton,11,61,7
343,28,354,Kabasele,2,18,Watford,57,43,7
344,28,247,Matic,3,12,Man Utd,1,48,7
399,28,615,Bergwijn,3,17,Spurs,6,69,7
425,28,82,Lerma,3,3,Bournemouth,91,48,7
498,28,355,Masina,2,18,Watford,57,43,7
38,28,358,Cathcart,2,18,Watford,57,41,6
95,28,258,Lascelles,2,13,Newcastle,4,42,6
158,28,273,Godfrey,2,14,Norwich,45,44,6
232,28,251,Ritchie,2,13,Newcastle,4,53,6
267,28,262,Dubravka,1,13,Newcastle,4,51,6
355,28,126,Ward,2,7,Crystal Palace,31,43,6
404,28,127,Dann,2,7,Crystal Palace,31,43,6
417,28,503,Cahill,2,7,Crystal Palace,31,43,6
494,28,366,Foster,1,18,Watford,57,49,6
171,28,110,Giroud,4,6,Chelsea,8,67,5
214,28,256,Manquillo,2,13,Newcastle,4,43,5
271,28,332,Rose,2,13,Newcastle,4,53,5
438,28,114,Pedro,3,6,Chelsea,8,68,5
307,28,235,de Gea,1,12,Man Utd,1,53,3
468,28,138,McArthur,3,7,Crystal Palace,31,52,3
5,28,192,Mané,3,10,Liverpool,14,121,2
9,28,318,McCarthy,1,16,Southampton,20,45,2
122,28,122,Wan-Bissaka,2,12,Man Utd,1,55,2
126,28,191,Salah,3,10,Liverpool,14,125,2
149,28,172,Barnes,3,9,Leicester,13,58,2
153,28,47,Ryan,1,4,Brighton,36,47,2
204,28,411,Patrício,1,20,Wolves,39,53,2
243,28,463,Mount,3,6,Chelsea,8,60,2
354,28,168,Schmeichel,1,9,Leicester,13,55,2
401,28,239,Martial,3,12,Man Utd,1,85,2
436,28,159,Pereira,2,9,Leicester,13,62,2
441,28,493,Webster,2,4,Brighton,36,44,2
476,28,248,McTominay,3,12,Man Utd,1,48,2
503,28,164,Söyüncü,2,9,Leicester,13,49,2
29,28,403,Coady,2,20,Wolves,39,51,1
33,28,500,Saint-Maximin,3,13,Newcastle,4,52,1
192,28,225,Lindelöf,2,12,Man Utd,1,53,1
291,28,117,Barkley,3,6,Chelsea,8,56,1
340,28,407,Saïss,2,20,Wolves,39,47,1
381,28,113,Willian,3,6,Chelsea,8,73,1
423,28,91,Wood,4,5,Burnley,90,62,1
493,28,174,Albrighton,3,9,Leicester,13,51,1
189,28,166,Vardy,4,9,Leicester,13,97,0
236,28,405,Boly,2,20,Wolves,39,49,0
722,29,172,Barnes,3,9,Leicester,13,58,19
517,29,192,Mané,3,10,Liverpool,14,121,13
1025,29,113,Willian,3,6,Chelsea,8,73,13
524,29,318,McCarthy,1,16,Southampton,20,45,12
552,29,297,Lundstram,2,15,Sheffield Utd,49,46,12
911,29,117,Barkley,3,6,Chelsea,8,56,12
1106,29,114,Pedro,3,6,Chelsea,8,68,12
534,29,14,Leno,1,1,Arsenal,3,48,11
780,29,166,Vardy,4,9,Leicester,13,97,11
560,29,500,Saint-Maximin,3,13,Newcastle,4,52,10
947,29,131,Guaita,1,7,Crystal Palace,31,49,10
1178,29,174,Albrighton,3,9,Leicester,13,51,10
690,29,191,Salah,3,10,Liverpool,14,125,9
785,29,225,Lindelöf,2,12,Man Utd,1,53,9
931,29,235,de Gea,1,12,Man Utd,1,53,9
1046,29,298,Sharp,4,15,Sheffield Utd,49,52,9
1079,29,91,Wood,4,5,Burnley,90,62,9
841,29,405,Boly,2,20,Wolves,39,49,8
882,29,262,Dubravka,1,13,Newcastle,4,51,8
977,29,407,Saïss,2,20,Wolves,39,47,8
1050,29,239,Martial,3,12,Man Utd,1,85,8
1056,29,127,Dann,2,7,Crystal Palace,31,43,8
525,29,254,Fernández,2,13,Newcastle,4,46,7
554,29,403,Coady,2,20,Wolves,39,51,7
686,29,122,Wan-Bissaka,2,12,Man Utd,1,55,7
726,29,47,Ryan,1,4,Brighton,36,47,7
805,29,344,Alli,3,17,Spurs,6,83,7
528,29,468,Ayew,4,7,Crystal Palace,31,51,6
650,29,258,Lascelles,2,13,Newcastle,4,42,6
667,29,123,van Aanholt,2,7,Crystal Palace,31,56,6
717,29,401,Doherty,2,20,Wolves,39,65,6
752,29,110,Giroud,4,6,Chelsea,8,67,6
754,29,618,Fernandes,3,12,Man Utd,1,90,6
800,29,411,Patrício,1,20,Wolves,39,53,6
848,29,463,Mount,3,6,Chelsea,8,60,6
886,29,332,Rose,2,13,Newcastle,4,53,6
994,29,168,Schmeichel,1,9,Leicester,13,55,6
995,29,126,Ward,2,7,Crystal Palace,31,43,6
1065,29,103,Alonso,2,6,Chelsea,8,61,6
1071,29,503,Cahill,2,7,Crystal Palace,31,43,6
1103,29,159,Pereira,2,9,Leicester,13,62,6
1110,29,493,Webster,2,4,Brighton,36,44,6
1148,29,138,McArthur,3,7,Crystal Palace,31,52,6
1159,29,248,McTominay,3,12,Man Utd,1,48,6
1190,29,164,Söyüncü,2,9,Leicester,13,49,6
813,29,256,Manquillo,2,13,Newcastle,4,43,5
1082,29,82,Lerma,3,3,Bournemouth,91,48,5
837,29,251,Ritchie,2,13,Newcastle,4,53,3
981,29,247,Matic,3,12,Man Utd,1,48,3
565,29,358,Cathcart,2,18,Watford,57,41,2
707,29,626,Bowen,3,19,West Ham,21,64,2
716,29,409,Jiménez,4,20,Wolves,39,80,2
718,29,147,Calvert-Lewin,4,8,Everton,11,61,2
734,29,273,Godfrey,2,14,Norwich,45,44,2
797,29,525,Sarr,3,18,Watford,57,59,2
838,29,93,Pope,1,5,Burnley,90,52,2
840,29,274,Aarons,2,14,Norwich,45,42,2
849,29,457,Haller,4,19,West Ham,21,68,2
921,29,280,Krul,1,14,Norwich,45,46,2
980,29,354,Kabasele,2,18,Watford,57,43,2
992,29,276,Lewis,2,14,Norwich,45,44,2
1008,29,410,Jota,4,20,Wolves,39,60,2
1076,29,362,Deeney,4,18,Watford,57,62,2
1179,29,366,Foster,1,18,Watford,57,49,2
1184,29,355,Masina,2,18,Watford,57,43,2
654,29,336,Aurier,2,17,Spurs,6,51,1
872,29,399,Fornals,3,19,West Ham,21,60,1
1021,29,389,Antonio,3,19,West Ham,21,71,1
1048,29,615,Bergwijn,3,17,Spurs,6,69,1
535,29,14,Leno,1,1,Arsenal,3,48,0
