,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
352,9,103,Alonso,2,6,Chelsea,8,61,14
233,9,29,Grealish,3,2,Aston Villa,7,59,13
133,9,359,Janmaat,2,18,Watford,57,40,12
141,9,219,David Silva,3,11,Man City,43,75,11
214,9,172,Barnes,3,9,Leicester,13,58,11
234,9,293,O'Connell,2,15,Sheffield Utd,49,45,11
77,9,152,Bernard,3,8,Everton,11,64,10
382,9,309,Targett,2,2,Aston Villa,7,43,10
6,9,368,Doucouré,3,18,Watford,57,54,9
86,9,116,Hudson-Odoi,3,6,Chelsea,8,51,9
127,9,313,Ings,4,16,Southampton,20,76,9
155,9,511,Sidibé,2,8,Everton,11,50,9
301,9,518,Cancelo,2,11,Man City,43,51,9
355,9,233,Rashford,4,12,Man Utd,1,89,9
506,9,58,Steve Cook,2,3,Bournemouth,91,50,9
551,9,448,Tielemans,3,9,Leicester,13,61,9
34,9,181,Robertson,2,10,Liverpool,14,70,8
151,9,65,Rico,2,3,Bournemouth,91,42,8
254,9,166,Vardy,4,9,Leicester,13,97,8
274,9,295,Egan,2,15,Sheffield Utd,49,47,8
287,9,148,Pickford,1,8,Everton,11,52,8
411,9,59,Aké,2,3,Bournemouth,91,48,8
9,9,195,Lallana,3,10,Liverpool,14,57,7
63,9,344,Alli,3,17,Spurs,6,83,7
107,9,423,Basham,2,15,Sheffield Utd,49,46,7
194,9,211,Jesus,4,11,Man City,43,99,7
322,9,459,Zouma,2,6,Chelsea,8,47,7
388,9,143,Keane,2,8,Everton,11,52,7
452,9,409,Jiménez,4,20,Wolves,39,80,7
4,9,494,Ramsdale,1,3,Bournemouth,91,44,6
66,9,204,Mendy,2,11,Man City,43,55,6
75,9,218,Bernardo Silva,3,11,Man City,43,76,6
119,9,105,Azpilicueta,2,6,Chelsea,8,61,6
124,9,243,James,3,12,Man Utd,1,57,6
145,9,471,Henderson,1,15,Sheffield Utd,49,52,6
162,9,212,Ederson,1,11,Man City,43,61,6
169,9,291,Stevens,2,15,Sheffield Utd,49,52,6
199,9,294,Baldock,2,15,Sheffield Utd,49,50,6
207,9,151,Sigurdsson,3,8,Everton,11,73,6
276,9,297,Lundstram,2,15,Sheffield Utd,49,46,6
313,9,111,Kepa,1,6,Chelsea,8,54,6
338,9,141,Digne,2,8,Everton,11,59,6
347,9,70,Mousset,4,15,Sheffield Utd,49,43,6
383,9,274,Aarons,2,14,Norwich,45,42,6
428,9,49,Groß,3,4,Brighton,36,62,6
445,9,325,Højbjerg,3,16,Southampton,20,48,6
458,9,150,Richarlison,3,8,Everton,11,82,6
514,9,153,Walcott,3,8,Everton,11,62,6
516,9,280,Krul,1,14,Norwich,45,46,6
549,9,142,Mina,2,8,Everton,11,53,6
11,9,63,Adam Smith,2,3,Bournemouth,91,43,5
110,9,91,Wood,4,5,Burnley,90,62,5
161,9,97,McNeil,3,5,Burnley,90,60,5
186,9,529,Tomori,2,6,Chelsea,8,42,5
193,9,458,Guilbert,2,2,Aston Villa,7,43,5
243,9,276,Lewis,2,14,Norwich,45,44,5
449,9,214,Sterling,3,11,Man City,43,120,5
463,9,450,Roberto,1,19,West Ham,21,44,5
364,9,262,Dubravka,1,13,Newcastle,4,51,4
380,9,401,Doherty,2,20,Wolves,39,65,4
21,9,289,Tettey,3,14,Norwich,45,44,3
25,9,17,Iwobi,3,8,Everton,11,56,3
137,9,235,de Gea,1,12,Man Utd,1,53,3
166,9,283,Buendía,3,14,Norwich,45,60,3
185,9,221,Fernandinho,3,11,Man City,43,51,3
212,9,505,Harry Wilson,3,3,Bournemouth,91,57,3
225,9,222,Gündogan,3,11,Man City,43,51,3
289,9,118,Jorginho,3,6,Chelsea,8,49,3
307,9,168,Schmeichel,1,9,Leicester,13,55,3
315,9,215,De Bruyne,3,11,Man City,43,106,3
333,9,79,Lewis Cook,3,3,Bournemouth,91,50,3
370,9,463,Mount,3,6,Chelsea,8,60,3
