,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
260,122,5,Hazard,3,6,Chelsea,8,110,20
100,40,5,Fraser,3,2,Bournemouth,91,64,18
945,453,5,Yarmolenko,3,19,West Ham,21,67,13
130,49,5,Duffy,2,3,Brighton,36,47,12
890,417,5,Arnautovic,4,19,West Ham,21,67,12
900,425,5,Doherty,2,20,Wolves,39,53,12
115,45,5,King,4,2,Bournemouth,91,64,11
585,271,5,David Silva,3,13,Man City,43,85,11
25,13,5,Özil,3,1,Arsenal,3,79,10
265,124,5,Willian,3,6,Chelsea,8,71,10
280,133,5,Giroud,4,6,Chelsea,8,77,10
620,284,5,Smalling,2,14,Man Utd,1,56,10
725,340,5,Højbjerg,3,16,Southampton,20,44,10
40,17,5,Xhaka,3,1,Arsenal,3,52,9
310,145,5,Wan-Bissaka,2,7,Crystal Palace,31,46,9
515,252,5,Wijnaldum,3,12,Liverpool,14,55,9
535,257,5,Firmino,4,12,Liverpool,14,93,9
600,275,5,Sané,3,13,Man City,43,93,9
305,143,5,Sakho,2,7,Crystal Palace,31,49,8
460,233,5,Maddison,3,11,Leicester,13,66,8
575,269,5,Delph,2,13,Man City,43,53,8
580,270,5,Sterling,3,13,Man City,43,117,8
825,390,5,Doucouré,3,18,Watford,57,58,8
845,395,5,Gray,4,18,Watford,57,59,8
930,437,5,Jiménez,4,20,Wolves,39,69,8
75,29,5,Adam Smith,2,2,Bournemouth,91,43,7
330,151,5,Zaha,4,7,Crystal Palace,31,70,7
360,172,5,Sigurdsson,3,8,Everton,11,74,7
540,258,5,Ings,4,16,Southampton,20,54,7
545,260,5,Ederson,1,13,Man City,43,57,7
610,280,5,Agüero,4,13,Man City,43,120,7
895,423,5,Boly,2,20,Wolves,39,47,7
170,62,5,Murray,4,3,Brighton,36,61,6
220,91,5,Bamba,2,5,Cardiff,97,44,6
290,135,5,Hennessey,1,7,Crystal Palace,31,44,6
295,138,5,Tomkins,2,7,Crystal Palace,31,43,6
300,142,5,van Aanholt,2,7,Crystal Palace,31,55,6
445,224,5,Albrighton,3,11,Leicester,13,51,6
490,245,5,Alexander-Arnold,2,12,Liverpool,14,58,6
555,264,5,Otamendi,2,13,Man City,43,60,6
560,265,5,Walker,2,13,Man City,43,64,6
570,268,5,Laporte,2,13,Man City,43,63,6
590,272,5,Fernandinho,3,13,Man City,43,53,6
665,306,5,Lukaku,4,14,Man Utd,1,107,6
775,363,5,Lamela,3,17,Spurs,6,59,6
885,413,5,Obiang,3,19,West Ham,21,42,6
905,427,5,Bennett,2,20,Wolves,39,41,6
