,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
186,16,88,Mee,2,Burnley,Burnley,90,47,15
264,16,200,Dallas,2,Leeds,Leeds,2,55,12
367,16,201,Alioski,2,Leeds,Leeds,2,44,12
285,16,291,de Gea,1,Man Utd,Man Utd,1,53,10
271,16,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,9
307,16,367,Stephens,2,Southampton,Southampton,20,46,9
316,16,323,Fernández,2,Newcastle,Newcastle,4,47,9
358,16,310,Bailly,2,Man Utd,Man Utd,1,48,9
370,16,363,McCarthy,1,Southampton,Southampton,20,44,9
451,16,255,Robertson,2,Liverpool,Liverpool,14,73,9
480,16,16,Holding,2,Arsenal,Arsenal,3,43,9
31,16,325,Darlow,1,Newcastle,Newcastle,4,49,8
174,16,83,Pieters,2,Burnley,Burnley,90,43,8
219,16,570,Raphinha,3,Leeds,Leeds,2,56,8
319,16,81,Tarkowski,2,Burnley,Burnley,90,53,8
359,16,202,Bamford,4,Leeds,Leeds,2,66,8
361,16,431,Fabianski,1,West Ham,West Ham,21,50,8
390,16,235,Barnes,3,Leicester,Leicester,13,66,8
411,16,103,Giroud,4,Chelsea,Chelsea,8,67,8
445,16,492,Rodrigo,4,Leeds,Leeds,2,57,8
470,16,203,Harrison,3,Leeds,Leeds,2,56,8
489,16,219,Evans,2,Leicester,Leicester,13,56,8
7,16,141,Zaha,3,Crystal Palace,Crystal Palace,31,71,7
136,16,10,Marí,2,Arsenal,Arsenal,3,44,7
204,16,376,Bednarek,2,Southampton,Southampton,20,47,7
308,16,496,Cash,2,Aston Villa,Aston Villa,7,50,7
356,16,298,Maguire,2,Man Utd,Man Utd,1,55,7
392,16,306,Rashford,3,Man Utd,Man Utd,1,96,7
402,16,45,El Ghazi,3,Aston Villa,Aston Villa,7,52,7
459,16,6,Lacazette,4,Arsenal,Arsenal,3,84,7
15,16,17,Tierney,2,Arsenal,Arsenal,3,52,6
27,16,211,Struijk,2,Leeds,Leeds,2,40,6
33,16,8,Leno,1,Arsenal,Arsenal,3,50,6
34,16,197,Ayling,2,Leeds,Leeds,2,44,6
36,16,95,Brady,3,Burnley,Burnley,90,50,6
48,16,302,Fernandes,3,Man Utd,Man Utd,1,113,6
49,16,213,Meslier,1,Leeds,Leeds,2,48,6
52,16,576,Dawson,2,West Ham,West Ham,21,45,6
60,16,259,Alexander-Arnold,2,Liverpool,Liverpool,14,78,6
86,16,432,Ogbonna,2,West Ham,West Ham,21,47,6
116,16,24,Saka,3,Arsenal,Arsenal,3,51,6
122,16,334,Schär,2,Newcastle,Newcastle,4,48,6
127,16,252,Alisson,1,Liverpool,Liverpool,14,60,6
254,16,96,Pope,1,Burnley,Burnley,90,55,6
269,16,335,Yedlin,2,Newcastle,Newcastle,4,43,6
353,16,313,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
420,16,11,Bellerín,2,Arsenal,Arsenal,3,50,6
473,16,435,Cresswell,2,West Ham,West Ham,21,57,6
53,16,375,Walker-Peters,2,Southampton,Southampton,20,47,5
377,16,324,Clark,2,Newcastle,Newcastle,4,45,5
378,16,232,Chilwell,2,Chelsea,Chelsea,8,59,5
407,16,137,Townsend,3,Crystal Palace,Crystal Palace,31,55,5
416,16,92,Lowton,2,Burnley,Burnley,90,44,5
474,16,362,Bertrand,2,Southampton,Southampton,20,50,5
164,16,198,Klich,3,Leeds,Leeds,2,52,4
24,16,244,Henderson,3,Liverpool,Liverpool,14,54,3
94,16,251,Mané,3,Liverpool,Liverpool,14,118,3
108,16,9,Xhaka,3,Arsenal,Arsenal,3,52,3
117,16,254,Salah,3,Liverpool,Liverpool,14,129,3
143,16,448,Rice,3,West Ham,West Ham,21,47,3
144,16,23,Smith Rowe,3,Arsenal,Arsenal,3,42,3
149,16,497,Murphy,3,Newcastle,Newcastle,4,49,3
154,16,450,Fornals,3,West Ham,West Ham,21,58,3
180,16,89,Westwood,3,Burnley,Burnley,90,53,3
189,16,296,Pogba,3,Man Utd,Man Utd,1,76,3
294,16,474,Neto,3,Wolves,Wolves,39,55,3
333,16,12,Martínez,1,Aston Villa,Aston Villa,7,53,3
352,16,315,Greenwood,3,Man Utd,Man Utd,1,73,3
383,16,98,Brownhill,3,Burnley,Burnley,90,49,3
393,16,148,Walcott,3,Southampton,Southampton,20,58,3
422,16,4,Aubameyang,3,Arsenal,Arsenal,3,113,3
434,16,295,Matic,3,Man Utd,Man Utd,1,47,3
449,16,370,Ward-Prowse,3,Southampton,Southampton,20,59,3
464,16,449,Soucek,3,West Ham,West Ham,21,52,3
39,16,146,Mitchell,2,Crystal Palace,Crystal Palace,31,38,2
43,16,509,Ampadu,2,Sheffield Utd,Sheffield Utd,49,43,2
55,16,563,Ait Nouri,2,Wolves,Wolves,39,50,2
65,16,142,Schlupp,3,Crystal Palace,Crystal Palace,31,53,2
70,16,548,Mendy,1,Chelsea,Chelsea,8,53,2
73,16,514,Watkins,4,Aston Villa,Aston Villa,7,63,2
75,16,249,Firmino,4,Liverpool,Liverpool,14,91,2
84,16,353,Egan,2,Sheffield Utd,Sheffield Utd,49,47,2
89,16,138,Milivojevic,3,Crystal Palace,Crystal Palace,31,56,2
99,16,239,Justin,2,Leicester,Leicester,13,48,2
100,16,109,Rüdiger,2,Chelsea,Chelsea,8,47,2
103,16,540,Traoré,3,Aston Villa,Aston Villa,7,58,2
110,16,470,Kilman,2,Wolves,Wolves,39,38,2
119,16,459,Coady,2,Wolves,Wolves,39,49,2
141,16,132,Benteke,4,Crystal Palace,Crystal Palace,31,55,2
150,16,67,Veltman,2,Brighton,Brighton,36,43,2
155,16,66,Webster,2,Brighton,Brighton,36,43,2
176,16,87,Barnes,4,Burnley,Burnley,90,60,2
184,16,466,Neves,3,Wolves,Wolves,39,51,2
196,16,105,Jorginho,3,Chelsea,Chelsea,8,47,2
205,16,366,Ings,4,Southampton,Southampton,20,84,2
233,16,569,Cavani,4,Man Utd,Man Utd,1,80,2
234,16,133,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
235,16,120,Mount,3,Chelsea,Chelsea,8,73,2
252,16,42,Targett,2,Aston Villa,Aston Villa,7,50,2
253,16,91,Wood,4,Burnley,Burnley,90,66,2
265,16,80,Mac Allister,3,Brighton,Brighton,36,53,2
293,16,57,Groß,3,Brighton,Brighton,36,58,2
302,16,465,Traoré,3,Wolves,Wolves,39,60,2
303,16,122,Hudson-Odoi,3,Chelsea,Chelsea,8,57,2
305,16,483,Ramsdale,1,Sheffield Utd,Sheffield Utd,49,46,2
309,16,344,McGoldrick,4,Sheffield Utd,Sheffield Utd,49,52,2
310,16,217,Schmeichel,1,Leicester,Leicester,13,54,2
317,16,597,Sánchez,1,Brighton,Brighton,36,45,2
331,16,46,Konsa,2,Aston Villa,Aston Villa,7,46,2
349,16,61,Burn,2,Brighton,Brighton,36,42,2
355,16,436,Yarmolenko,3,West Ham,West Ham,21,55,2
362,16,358,Callum Robinson,4,West Brom,West Brom,35,52,2
374,16,119,Pulisic,3,Chelsea,Chelsea,8,83,2
376,16,454,Moutinho,3,Wolves,Wolves,39,51,2
396,16,506,Wilson,4,Newcastle,Newcastle,4,65,2
424,16,37,Grealish,3,Aston Villa,Aston Villa,7,75,2
426,16,52,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,2
447,16,129,Tomkins,2,Crystal Palace,Crystal Palace,31,44,2
477,16,461,Saïss,2,Wolves,Wolves,39,49,2
4,16,349,Norwood,3,Sheffield Utd,Sheffield Utd,49,45,1
22,16,68,Maupay,4,Brighton,Brighton,36,58,1
38,16,224,Vardy,4,Leicester,Leicester,13,102,1
46,16,228,Tielemans,3,Leicester,Leicester,13,64,1
82,16,65,March,3,Brighton,Brighton,36,49,1
113,16,243,Wijnaldum,3,Liverpool,Liverpool,14,53,1
134,16,445,Bowen,3,West Ham,West Ham,21,58,1
163,16,568,Telles,2,Man Utd,Man Utd,1,53,1
172,16,346,Fleck,3,Sheffield Utd,Sheffield Utd,49,56,1
226,16,339,Almirón,3,Newcastle,Newcastle,4,56,1
237,16,130,McArthur,3,Crystal Palace,Crystal Palace,31,52,1
238,16,69,Trossard,3,Brighton,Brighton,36,55,1
249,16,504,Fabio Silva,4,Wolves,Wolves,39,52,1
251,16,102,Azpilicueta,2,Chelsea,Chelsea,8,58,1
261,16,15,Maitland-Niles,2,Arsenal,West Brom,35,46,1
272,16,300,Shaw,2,Man Utd,Man Utd,1,55,1
295,16,531,Thiago,3,Liverpool,Liverpool,14,55,1
321,16,481,Pereira,3,West Brom,West Brom,35,54,1
325,16,303,Martial,4,Man Utd,Man Utd,1,86,1
326,16,62,Dunk,2,Brighton,Brighton,36,48,1
329,16,587,Benrahma,3,West Ham,West Ham,21,59,1
386,16,140,Ayew,4,Crystal Palace,Crystal Palace,31,56,1
395,16,437,Antonio,4,West Ham,West Ham,21,67,1
415,16,309,McTominay,3,Man Utd,Man Utd,1,49,1
440,16,500,Havertz,3,Chelsea,Chelsea,8,83,1
452,16,368,Armstrong,3,Southampton,Southampton,20,55,1
478,16,455,Patrício,1,Wolves,Wolves,39,53,1
30,16,134,Ward,2,Crystal Palace,Crystal Palace,31,43,0
47,16,424,Burke,3,Sheffield Utd,Sheffield Utd,49,41,0
151,16,510,Bogle,2,Sheffield Utd,Sheffield Utd,49,43,0
153,16,567,Partey,3,Arsenal,Arsenal,3,49,0
158,16,107,Kovacic,3,Chelsea,Chelsea,8,53,0
169,16,355,Lundstram,3,Sheffield Utd,Sheffield Utd,49,48,0
177,16,236,Ndidi,3,Leicester,Leicester,13,48,0
179,16,546,Semedo,2,Wolves,Wolves,39,51,0
181,16,74,White,2,Brighton,Brighton,36,45,0
188,16,106,Barkley,3,Aston Villa,Aston Villa,7,58,0
193,16,558,Coufal,2,West Ham,West Ham,21,48,0
210,16,41,Mings,2,Aston Villa,Aston Villa,7,54,0
211,16,490,Thiago Silva,2,Chelsea,Chelsea,8,56,0
224,16,498,Castagne,2,Leicester,Leicester,13,58,0
277,16,603,Bryan,2,Sheffield Utd,Sheffield Utd,49,39,0
283,16,221,Albrighton,3,Leicester,Leicester,13,52,0
286,16,458,Boly,2,Wolves,Wolves,39,54,0
288,16,100,McNeil,3,Burnley,Burnley,90,57,0
335,16,231,Maddison,3,Leicester,Leicester,13,72,0
369,16,489,Eze,3,Crystal Palace,Crystal Palace,31,58,0
381,16,561,Fofana,2,Leicester,Leicester,13,50,0
388,16,413,Sawyers,3,West Brom,West Brom,35,46,0
397,16,3,David Luiz,2,Arsenal,Arsenal,3,54,0
421,16,5,Cédric,2,Arsenal,Arsenal,3,46,0
423,16,320,Carroll,4,Newcastle,Newcastle,4,51,0
441,16,343,Sharp,4,Sheffield Utd,Sheffield Utd,49,55,0
505,17,17,Tierney,2,Arsenal,Arsenal,3,52,18
559,17,284,Foden,3,Man City,Man City,43,61,14
526,17,386,Alderweireld,2,Spurs,Spurs,6,54,13
553,17,272,De Bruyne,3,Man City,Man City,43,118,13
728,17,390,Son,3,Spurs,Spurs,6,96,13
759,17,388,Kane,4,Spurs,Spurs,6,119,12
1008,17,6,Lacazette,4,Arsenal,Arsenal,3,84,12
773,17,69,Trossard,3,Brighton,Brighton,36,55,11
1015,17,449,Soucek,3,West Ham,West Ham,21,52,11
1025,17,435,Cresswell,2,West Ham,West Ham,21,57,11
542,17,302,Fernandes,3,Man Utd,Man Utd,1,113,10
706,17,466,Neves,3,Wolves,Wolves,39,51,10
878,17,231,Maddison,3,Leicester,Leicester,13,72,10
1035,17,16,Holding,2,Arsenal,Arsenal,3,43,10
663,17,23,Smith Rowe,3,Arsenal,Arsenal,3,42,9
730,17,366,Ings,4,Southampton,Southampton,20,84,9
772,17,130,McArthur,3,Crystal Palace,Crystal Palace,31,52,9
901,17,271,Gündogan,3,Man City,Man City,43,55,9
628,17,24,Saka,3,Arsenal,Arsenal,3,51,8
846,17,367,Stephens,2,Southampton,Southampton,20,46,8
973,17,320,Carroll,4,Newcastle,Newcastle,4,51,8
995,17,129,Tomkins,2,Crystal Palace,Crystal Palace,31,44,8
512,17,68,Maupay,4,Brighton,Brighton,36,58,7
524,17,134,Ward,2,Crystal Palace,Crystal Palace,31,43,7
529,17,8,Leno,1,Arsenal,Arsenal,3,50,7
540,17,228,Tielemans,3,Leicester,Leicester,13,64,7
596,17,432,Ogbonna,2,West Ham,West Ham,21,47,7
616,17,540,Traoré,3,Aston Villa,Aston Villa,7,58,7
729,17,376,Bednarek,2,Southampton,Southampton,20,47,7
808,17,128,Guaita,1,Crystal Palace,Crystal Palace,31,48,7
841,17,122,Hudson-Odoi,3,Chelsea,Chelsea,8,57,7
868,17,62,Dunk,2,Brighton,Brighton,36,48,7
923,17,383,Lloris,1,Spurs,Spurs,6,56,7
974,17,37,Grealish,3,Aston Villa,Aston Villa,7,75,7
1029,17,461,Saïss,2,Wolves,Wolves,39,49,7
534,17,146,Mitchell,2,Crystal Palace,Crystal Palace,31,38,6
