,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
606,403,26,Kane,4,17,Spurs,6,119,20
508,344,26,van Aanholt,2,5,Crystal Palace,31,49,15
120,83,26,Fàbregas,3,4,Chelsea,8,70,13
297,184,26,Vardy,4,8,Leicester,13,99,13
128,90,26,Pedro,3,4,Chelsea,8,68,12
178,126,26,Coleman,2,6,Everton,11,56,12
589,394,26,Eriksen,3,17,Spurs,6,89,11
654,436,26,McAuley,2,19,West Brom,35,50,10
740,488,26,Gueye,3,6,Everton,11,50,10
140,100,26,Hennessey,1,5,Crystal Palace,31,43,9
255,160,26,Huddlestone,3,7,Hull,88,45,9
635,425,26,Deeney,4,18,Watford,57,66,9
82,58,26,Keane,2,3,Burnley,90,50,8
293,179,26,Drinkwater,3,8,Leicester,13,53,8
333,203,26,Coutinho,3,9,Liverpool,14,87,8
546,374,26,Ayew,3,20,West Ham,21,71,8
556,380,26,Lloris,1,17,Spurs,6,55,8
598,398,26,Alli,3,17,Spurs,6,91,8
765,536,26,Fraser,3,2,Bournemouth,91,46,8
52,48,26,King,3,2,Bournemouth,91,62,7
144,103,26,Tomkins,2,5,Crystal Palace,31,48,7
191,132,26,Funes Mori,2,6,Everton,11,45,7
338,204,26,Can,3,9,Liverpool,14,48,7
649,433,26,Dawson,2,19,West Brom,35,49,7
748,500,26,Llorente,4,16,Swansea,80,63,7
841,640,26,Brady,3,3,Burnley,90,55,7
136,97,26,Costa,4,4,Chelsea,8,104,6
168,123,26,Robles,1,6,Everton,11,47,6
173,125,26,Baines,2,6,Everton,11,58,6
210,143,26,Lukaku,4,6,Everton,11,101,6
310,190,26,Sakho,2,5,Crystal Palace,31,47,6
526,359,26,Williams,2,6,Everton,11,52,6
564,384,26,Walker,2,17,Spurs,6,62,6
568,385,26,Vertonghen,2,17,Spurs,6,58,6
572,386,26,Davies,2,17,Spurs,6,50,6
116,82,26,Hazard,3,4,Chelsea,8,105,5
148,105,26,Ward,2,5,Crystal Palace,31,48,5
160,118,26,Cabaye,3,5,Crystal Palace,31,56,5
269,168,26,Fuchs,2,8,Leicester,13,53,5
289,177,26,Albrighton,3,8,Leicester,13,50,5
541,368,26,Sigurdsson,3,16,Swansea,80,74,5
584,392,26,Chadli,3,19,West Brom,35,58,5
855,647,26,Grosicki,3,7,Hull,88,55,5
196,133,26,Mirallas,3,6,Everton,11,59,4
230,153,26,Maguire,2,7,Hull,88,44,4
265,165,26,Schmeichel,1,8,Leicester,13,49,4
27,32,26,Steve Cook,2,2,Bournemouth,91,48,3
152,110,26,Puncheon,3,5,Crystal Palace,31,51,3
156,111,26,Zaha,3,5,Crystal Palace,31,58,3
164,120,26,Townsend,3,5,Crystal Palace,31,57,3
201,134,26,Barkley,3,6,Everton,11,70,3
430,264,26,Schneiderlin,3,6,Everton,11,45,3
496,340,26,Pickford,1,15,Sunderland,56,42,3
576,390,26,Dier,3,17,Spurs,6,50,3
580,391,26,Dembélé,3,17,Spurs,6,54,3
639,430,26,Foster,1,19,West Brom,35,47,3
756,512,26,Davies,3,6,Everton,11,44,3
851,646,26,Milivojevic,3,5,Crystal Palace,31,50,3
6,17,26,Wilshere,3,2,Bournemouth,91,58,2
42,38,26,Pugh,3,2,Bournemouth,91,46,2
62,54,26,Heaton,1,3,Burnley,90,51,2
67,55,26,Lowton,2,3,Burnley,90,45,2
72,56,26,Mee,2,3,Burnley,90,44,2
77,57,26,Ward,2,3,Burnley,90,45,2
87,62,26,Boyd,3,3,Burnley,90,51,2
102,68,26,Gray,4,3,Burnley,90,60,2
112,78,26,Cahill,2,4,Chelsea,8,67,2
132,95,26,Kanté,3,4,Chelsea,8,47,2
220,147,26,Jakupovic,1,7,Hull,88,41,2
225,152,26,Robertson,2,7,Hull,88,44,2
235,155,26,Snodgrass,3,20,West Ham,21,55,2
245,157,26,Livermore,3,19,West Brom,35,47,2
250,158,26,Elmohamady,3,7,Hull,88,46,2
277,172,26,Simpson,2,8,Leicester,13,49,2
281,173,26,Huth,2,8,Leicester,13,49,2
285,176,26,Mahrez,3,8,Leicester,13,89,2
301,186,26,Okazaki,4,8,Leicester,13,56,2
305,188,26,Mignolet,1,9,Liverpool,14,48,2
324,200,26,Lucas,3,9,Liverpool,14,44,2
329,202,26,Allen,3,14,Stoke,110,49,2
348,208,26,Milner,3,9,Liverpool,14,63,2
353,209,26,Firmino,3,9,Liverpool,14,85,2
358,212,26,Mané,3,9,Liverpool,14,93,2
363,213,26,Christian Benteke,4,5,Crystal Palace,31,72,2
426,261,26,Januzaj,3,15,Sunderland,56,53,2
438,274,26,Valdés,1,12,Middlesbrough,25,45,2
442,278,26,Gibson,2,12,Middlesbrough,25,49,2
446,280,26,Bernardo,2,12,Middlesbrough,25,42,2
450,290,26,de Roon,3,12,Middlesbrough,25,43,2
512,355,26,Defoe,4,15,Sunderland,56,74,2
536,367,26,Cork,3,16,Swansea,80,46,2
593,397,26,Carroll,3,16,Swansea,80,41,2
610,407,26,Gomes,1,18,Watford,57,49,2
627,413,26,Britos,2,18,Watford,57,42,2
631,416,26,Capoue,3,18,Watford,57,45,2
644,431,26,Evans,2,19,West Brom,35,44,2
659,438,26,Brunt,2,19,West Brom,35,48,2
664,439,26,Fletcher,3,19,West Brom,35,44,2
678,451,26,Randolph,1,20,West Ham,21,44,2
683,454,26,Cresswell,2,20,West Ham,21,51,2
693,462,26,Lanzini,3,20,West Ham,21,59,2
698,464,26,Antonio,3,20,West Ham,21,67,2
703,466,26,Feghouli,3,20,West Ham,21,50,2
731,485,26,Wijnaldum,3,9,Liverpool,14,75,2
736,486,26,Sobhi,3,14,Stoke,110,48,2
783,561,26,Alonso,2,4,Chelsea,8,69,2
809,626,26,Barton,3,3,Burnley,90,41,2
814,628,26,Ndidi,3,8,Leicester,13,46,2
832,637,26,Niang,4,18,Watford,57,58,2
836,638,26,Ranocchia,2,7,Hull,88,45,2
846,644,26,N'Diaye,3,7,Hull,88,41,2
17,29,26,Boruc,1,2,Bournemouth,91,45,1
32,33,26,Daniels,2,2,Bournemouth,91,52,1
37,34,26,Smith,2,2,Bournemouth,91,46,1
47,43,26,Gosling,3,2,Bournemouth,91,47,1
57,52,26,Afobe,4,2,Bournemouth,91,53,1
92,63,26,Arfield,3,3,Burnley,90,52,1
97,67,26,Vokes,4,3,Burnley,90,57,1
124,86,26,Willian,3,4,Chelsea,8,70,1
206,140,26,Oviedo,3,15,Sunderland,56,42,1
215,145,26,Niasse,4,7,Hull,88,55,1
260,163,26,Hernández,4,7,Hull,88,59,1
273,169,26,Schlupp,2,5,Crystal Palace,31,47,1
314,193,26,Clyne,2,9,Liverpool,14,59,1
319,199,26,Matip,2,9,Liverpool,14,54,1
367,217,26,Origi,4,9,Liverpool,14,60,1
476,320,26,Cameron,2,14,Stoke,110,42,1
484,329,26,Whelan,3,14,Stoke,110,42,1
492,331,26,Arnautovic,3,14,Stoke,110,71,1
500,342,26,O'Shea,2,15,Sunderland,56,44,1
504,343,26,Jones,2,15,Sunderland,56,44,1
516,356,26,Fabianski,1,16,Swansea,80,48,1
531,363,26,Fernández,2,16,Swansea,80,42,1
551,375,26,Fer,3,16,Swansea,80,48,1
560,382,26,Alderweireld,2,17,Spurs,6,64,1
602,402,26,Son,3,17,Spurs,6,72,1
614,408,26,Cathcart,2,18,Watford,57,43,1
618,411,26,Holebas,2,18,Watford,57,46,1
622,412,26,Nyom,2,19,West Brom,35,44,1
674,448,26,Berahino,4,14,Stoke,110,60,1
688,459,26,Kouyaté,3,20,West Ham,21,50,1
713,469,26,Valencia,4,6,Everton,11,52,1
761,527,26,Fabio,2,12,Middlesbrough,25,42,1
773,558,26,Mawson,2,16,Swansea,80,46,1
791,570,26,David Luiz,2,4,Chelsea,8,62,1
800,574,26,Grant,1,14,Stoke,110,43,1
818,629,26,Gestede,4,12,Middlesbrough,25,45,1
822,632,26,Narsingh,3,16,Swansea,80,51,1
22,31,26,Francis,2,2,Bournemouth,91,45,0
183,127,26,Jagielka,2,6,Everton,11,49,0
240,156,26,Clucas,3,7,Hull,88,47,0
343,206,26,Markovic,3,7,Hull,88,52,0
472,318,26,Shawcross,2,14,Stoke,110,49,0
480,321,26,Pieters,2,14,Stoke,110,46,0
488,330,26,Walters,3,14,Stoke,110,53,0
521,358,26,Naughton,2,16,Swansea,80,44,0
669,444,26,McClean,3,19,West Brom,35,48,0
708,468,26,Carroll,4,20,West Ham,21,59,0
718,474,26,Klavan,2,9,Liverpool,14,44,0
723,476,26,Denayer,2,15,Sunderland,56,47,0
727,482,26,Doucouré,3,18,Watford,57,46,0
778,560,26,Hendrick,3,3,Burnley,90,53,0
787,562,26,Martins Indi,2,14,Stoke,110,49,0
795,571,26,Robson-Kanu,4,19,West Brom,35,50,0
804,595,26,Calvert-Lewin,4,6,Everton,11,45,0
827,633,26,Olsson,2,16,Swansea,80,41,0
107,70,26,Barnes,4,3,Burnley,90,46,-1
469,308,27,Tadic,3,13,Southampton,20,69,16
493,331,27,Arnautovic,3,14,Stoke,110,71,16
375,220,27,Kolarov,2,10,Man City,43,58,15
378,223,27,Clichy,2,10,Man City,43,52,15
463,304,27,Redmond,3,13,Southampton,20,59,14
481,321,27,Pieters,2,14,Stoke,110,46,14
359,212,27,Mané,3,9,Liverpool,14,93,13
372,219,27,Caballero,1,10,Man City,43,48,13
381,224,27,Sagna,2,10,Man City,43,53,13
607,403,27,Kane,4,17,Spurs,6,119,13
749,500,27,Llorente,4,16,Swansea,80,63,13
801,574,27,Grant,1,14,Stoke,110,43,13
18,29,27,Boruc,1,2,Bournemouth,91,45,12
103,68,27,Gray,4,3,Burnley,90,60,12
354,209,27,Firmino,3,9,Liverpool,14,85,12
477,320,27,Cameron,2,14,Stoke,110,42,12
599,398,27,Alli,3,17,Spurs,6,91,12
745,489,27,Sané,3,10,Man City,43,77,12
788,562,27,Martins Indi,2,14,Stoke,110,49,12
117,82,27,Hazard,3,4,Chelsea,8,105,11
165,120,27,Townsend,3,5,Crystal Palace,31,57,11
473,318,27,Shawcross,2,14,Stoke,110,49,11
286,176,27,Mahrez,3,8,Leicester,13,89,10
694,462,27,Lanzini,3,20,West Ham,21,59,10
53,48,27,King,3,2,Bournemouth,91,62,9
137,97,27,Costa,4,4,Chelsea,8,104,9
149,105,27,Ward,2,5,Crystal Palace,31,48,9
241,156,27,Clucas,3,7,Hull,88,47,9
270,168,27,Fuchs,2,8,Leicester,13,53,9
311,190,27,Sakho,2,5,Crystal Palace,31,47,9
402,239,27,Agüero,4,10,Man City,43,127,9
485,329,27,Whelan,3,14,Stoke,110,42,9
157,111,27,Zaha,3,5,Crystal Palace,31,58,8
408,248,27,Rojo,2,11,Man Utd,1,52,8
732,485,27,Wijnaldum,3,9,Liverpool,14,75,8
390,230,27,Silva,3,10,Man City,43,86,7
828,633,27,Olsson,2,16,Swansea,80,41,7
14,26,27,Welbeck,4,1,Arsenal,3,73,6
129,90,27,Pedro,3,4,Chelsea,8,68,6
141,100,27,Hennessey,1,5,Crystal Palace,31,43,6
145,103,27,Tomkins,2,5,Crystal Palace,31,48,6
161,118,27,Cabaye,3,5,Crystal Palace,31,56,6
188,128,27,Stones,2,10,Man City,43,46,6
211,143,27,Lukaku,4,6,Everton,11,101,6
330,202,27,Allen,3,14,Stoke,110,49,6
384,226,27,Otamendi,2,10,Man City,43,59,6
387,228,27,Sterling,3,10,Man City,43,75,6
393,231,27,Yaya Touré,3,10,Man City,43,72,6
396,233,27,Fernandinho,3,10,Man City,43,53,6
411,250,27,Valencia,2,11,Man Utd,1,58,6
509,344,27,van Aanholt,2,5,Crystal Palace,31,49,6
594,397,27,Carroll,3,16,Swansea,80,41,6
728,482,27,Doucouré,3,18,Watford,57,46,6
98,67,27,Vokes,4,3,Burnley,90,57,5
202,134,27,Barkley,3,6,Everton,11,70,5
282,173,27,Huth,2,8,Leicester,13,49,5
298,184,27,Vardy,4,8,Leicester,13,99,5
542,368,27,Sigurdsson,3,16,Swansea,80,74,5
573,386,27,Davies,2,17,Spurs,6,50,5
636,425,27,Deeney,4,18,Watford,57,66,5
714,469,27,Valencia,4,6,Everton,11,52,5
737,486,27,Sobhi,3,14,Stoke,110,48,5
815,628,27,Ndidi,3,8,Leicester,13,46,5
842,640,27,Brady,3,3,Burnley,90,55,5
856,647,27,Grosicki,3,7,Hull,88,55,5
0,12,27,Sánchez,3,1,Arsenal,3,117,4
43,38,27,Pugh,3,2,Bournemouth,91,46,4
121,83,27,Fàbregas,3,4,Chelsea,8,70,4
197,133,27,Mirallas,3,6,Everton,11,59,4
368,217,27,Origi,4,9,Liverpool,14,60,4
399,235,27,De Bruyne,3,10,Man City,43,105,4
547,374,27,Ayew,3,20,West Ham,21,71,4
552,375,27,Fer,3,16,Swansea,80,48,4
628,413,27,Britos,2,18,Watford,57,42,4
153,110,27,Puncheon,3,5,Crystal Palace,31,51,3
266,165,27,Schmeichel,1,8,Leicester,13,49,3
675,448,27,Berahino,4,14,Stoke,110,60,3
852,646,27,Milivojevic,3,5,Crystal Palace,31,50,3
28,32,27,Steve Cook,2,2,Bournemouth,91,48,2
33,33,27,Daniels,2,2,Bournemouth,91,52,2
38,34,27,Smith,2,2,Bournemouth,91,46,2
58,52,27,Afobe,4,2,Bournemouth,91,53,2
88,62,27,Boyd,3,3,Burnley,90,51,2
113,78,27,Cahill,2,4,Chelsea,8,67,2
133,95,27,Kanté,3,4,Chelsea,8,47,2
169,123,27,Robles,1,6,Everton,11,47,2
207,140,27,Oviedo,3,15,Sunderland,56,42,2
216,145,27,Niasse,4,7,Hull,88,55,2
221,147,27,Jakupovic,1,7,Hull,88,41,2
236,155,27,Snodgrass,3,20,West Ham,21,55,2
246,157,27,Livermore,3,19,West Brom,35,47,2
251,158,27,Elmohamady,3,7,Hull,88,46,2
278,172,27,Simpson,2,8,Leicester,13,49,2
290,177,27,Albrighton,3,8,Leicester,13,50,2
302,186,27,Okazaki,4,8,Leicester,13,56,2
306,188,27,Mignolet,1,9,Liverpool,14,48,2
315,193,27,Clyne,2,9,Liverpool,14,59,2
320,199,27,Matip,2,9,Liverpool,14,54,2
334,203,27,Coutinho,3,9,Liverpool,14,87,2
344,206,27,Markovic,3,7,Hull,88,52,2
349,208,27,Milner,3,9,Liverpool,14,63,2
405,242,27,de Gea,1,11,Man Utd,1,55,2
417,256,27,Mata,3,11,Man Utd,1,72,2
427,261,27,Januzaj,3,15,Sunderland,56,53,2
431,264,27,Schneiderlin,3,6,Everton,11,45,2
439,274,27,Valdés,1,12,Middlesbrough,25,45,2
466,306,27,Ward-Prowse,3,13,Southampton,20,50,2
489,330,27,Walters,3,14,Stoke,110,53,2
497,340,27,Pickford,1,15,Sunderland,56,42,2
513,355,27,Defoe,4,15,Sunderland,56,74,2
577,390,27,Dier,3,17,Spurs,6,50,2
581,391,27,Dembélé,3,17,Spurs,6,54,2
585,392,27,Chadli,3,19,West Brom,35,58,2
590,394,27,Eriksen,3,17,Spurs,6,89,2
611,407,27,Gomes,1,18,Watford,57,49,2
623,412,27,Nyom,2,19,West Brom,35,44,2
632,416,27,Capoue,3,18,Watford,57,45,2
665,439,27,Fletcher,3,19,West Brom,35,44,2
689,459,27,Kouyaté,3,20,West Ham,21,50,2
704,466,27,Feghouli,3,20,West Ham,21,50,2
709,468,27,Carroll,4,20,West Ham,21,59,2
719,474,27,Klavan,2,9,Liverpool,14,44,2
757,512,27,Davies,3,6,Everton,11,44,2
766,536,27,Fraser,3,2,Bournemouth,91,46,2
779,560,27,Hendrick,3,3,Burnley,90,53,2
784,561,27,Alonso,2,4,Chelsea,8,69,2
792,570,27,David Luiz,2,4,Chelsea,8,62,2
810,626,27,Barton,3,3,Burnley,90,41,2
819,629,27,Gestede,4,12,Middlesbrough,25,45,2
823,632,27,Narsingh,3,16,Swansea,80,51,2
833,637,27,Niang,4,18,Watford,57,58,2
847,644,27,N'Diaye,3,7,Hull,88,41,2
3,13,27,Walcott,3,1,Arsenal,3,72,1
11,24,27,Xhaka,3,1,Arsenal,3,52,1
68,55,27,Lowton,2,3,Burnley,90,45,1
83,58,27,Keane,2,3,Burnley,90,50,1
93,63,27,Arfield,3,3,Burnley,90,52,1
125,86,27,Willian,3,4,Chelsea,8,70,1
174,125,27,Baines,2,6,Everton,11,58,1
179,126,27,Coleman,2,6,Everton,11,56,1
