,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,60,8,3.852,False,1,13.0,3.852
1,249,Walker,43,2,55,8,4.559,False,1,6.9,4.559
2,256,Cancelo,43,2,62,8,5.077,False,1,18.0,5.077
3,262,Dias,43,2,61,8,4.605,False,1,28.4,4.605
4,33,Grealish,43,3,79,8,5.684,False,1,17.3,5.684
5,230,Mané,14,3,119,8,5.5920000000000005,False,1,2.8,5.5920000000000005
6,233,Salah,14,3,127,8,6.659,True,2,61.3,13.318
7,251,De Bruyne,43,3,119,8,6.072,False,1,2.0,6.072
8,359,Son,6,3,101,8,5.283,False,1,13.2,5.283
9,4,Aubameyang,3,4,99,8,5.447,False,1,2.3,5.447
10,357,Kane,6,4,121,8,5.207999999999998,False,1,5.0,5.207999999999998
