,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,16,4.339,False,1,1,9.2,4.339
1,142,James,8,2,62,16,5.507999999999999,False,1,1,34.8,5.507999999999999
2,237,Alexander-Arnold,14,2,81,16,6.006,False,1,1,40.0,6.006
3,262,Dias,43,2,60,16,4.604,False,1,1,23.5,4.604
4,590,Tomiyasu,3,2,47,16,4.082,False,1,1,4.5,4.082
5,96,Mbeumo,94,3,55,16,5.415,False,1,1,2.9,5.415
6,138,Mount,8,3,75,16,5.468,False,1,1,14.9,5.468
7,233,Salah,14,3,131,16,8.016,True,2,1,73.1,16.032
8,240,Jota,14,3,80,16,5.7570000000000014,False,1,1,29.5,5.7570000000000014
9,524,Wissa,94,3,59,16,4.579,False,1,1,0.1,4.579
10,579,Ronaldo,1,4,123,16,5.783,False,1,1,28.4,5.783
11,94,Gunnarsson,94,1,39,16,0.0,False,0,0,1.0,0.0
12,208,Amartey,13,2,38,16,0.679,False,0,0,9.1,0.0
13,469,Mebude,57,4,45,16,0.0,False,0,0,0.1,0.0
14,595,Locadia,36,4,44,16,0.628,False,0,0,1.8,0.0
