,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,50,5.216499999999999,False,1,1,18.2,5.216499999999999
1,142,James,8,2,64,5.0105,False,1,1,17.7,5.0105
2,234,Robertson,14,2,73,5.218500000000001,False,1,1,11.7,5.218500000000001
3,237,Alexander-Arnold,14,2,84,5.8675,False,1,1,38.7,5.8675
4,154,Zaha,31,3,68,6.178,False,1,1,5.8,6.178
5,212,Maddison,13,3,69,5.703000000000001,False,1,1,13.9,5.703000000000001
6,233,Salah,14,3,133,6.553000000000001,True,2,1,58.9,13.106000000000002
7,503,Gordon,11,3,47,5.651000000000001,False,1,1,6.0,5.651000000000001
8,40,Watkins,7,4,75,5.377,False,1,1,11.2,5.377
9,180,Richarlison,11,4,75,5.853,False,1,1,8.9,5.853
10,337,Ings,7,4,77,5.087999999999999,False,1,1,7.6,5.087999999999999
11,146,Guaita,31,1,46,5.1754999999999995,False,0,0,6.1,0.0
12,165,Coleman,11,2,49,4.268999999999998,False,0,0,1.0,0.0
13,588,Emerson Royal,6,2,45,4.177,False,0,0,1.9,0.0
14,115,Brownhill,90,3,43,4.0365,False,0,0,3.3,0.0
