,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,15,Ramsdale,3,1,50,3.7508000000000004,False,1,1,15.4,3.7508000000000004
1,284,Robertson,14,2,70,4.7134,False,1,1,11.8,4.7134
2,285,Alexander-Arnold,14,2,75,5.077800000000001,False,1,1,55.8,5.077800000000001
3,299,Walker,43,2,50,3.8820000000000006,False,1,1,11.2,3.8820000000000006
4,312,Dias,43,2,60,4.545999999999999,False,1,1,12.1,4.545999999999999
5,19,Martinelli,3,3,61,3.7947999999999995,False,1,1,26.7,3.7947999999999995
6,142,Mount,8,3,80,4.7094000000000005,False,1,1,8.8,4.7094000000000005
7,283,Salah,14,3,130,6.6444,True,2,1,62.8,13.2888
8,80,Toney,94,4,70,4.2858,False,1,1,5.7,4.2858
9,210,Mitrović,54,4,66,3.9737999999999998,False,1,1,15.9,3.9737999999999998
10,318,Haaland,43,4,116,6.496,False,1,1,58.1,6.496
11,254,Ward,13,1,40,2.9751999999999996,False,0,0,26.5,0.0
12,295,N.Williams,17,2,40,2.403,False,0,0,27.3,0.0
13,211,Reed,54,3,45,2.0282,False,0,0,0.8,0.0
14,346,Andreas,54,3,45,2.8031999999999995,False,0,0,25.4,0.0
