,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,55,2,4.5360000000000005,False,1,17.6,4.5360000000000005
1,284,Robertson,14,2,70,2,5.41,False,1,11.8,5.41
2,285,Alexander-Arnold,14,2,75,2,5.795,False,1,55.8,5.795
3,306,Cancelo,43,2,70,2,5.484,False,1,45.1,5.484
4,312,Dias,43,2,60,2,5.343,False,1,12.1,5.343
5,13,Saka,3,3,80,2,4.837,False,1,21.8,4.837
6,283,Salah,14,3,130,2,7.523,False,1,62.8,7.523
7,293,Luis Díaz,14,3,80,2,5.041,False,1,19.8,5.041
8,301,De Bruyne,43,3,120,2,6.5329999999999995,False,1,16.4,6.5329999999999995
9,314,Foden,43,3,80,2,5.051,False,1,6.7,5.051
10,318,Haaland,43,4,116,2,7.593,True,2,58.1,15.186
