,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-2,2,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,37605.jpg,0.0,Özil,0.5,False,,n,1,3,0,3429,14,53292,278,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,628,250,628,250,628,250,628,250,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,n,1,3,0,10262,4,18900,48,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,215,574,215,566,212,586,215,,,,,,
2,100.0,75.0,41270,0,0,-1,1,0,2,0.8,1.0,0,David,0.3,3,False,,2020-12-26T18:00:15.638627Z,54,41270.jpg,1.1,Luiz Moreira Marinho,0.7,False,,a,1,3,9,40664,1550,91225,1354,0.1,1.7,David Luiz,479,0,0,0,9,0,0,0,0,0,0,0,70,99.4,25.8,40.0,16.5,263,100,299,94,268,83,302,99,,,4.0,,,
3,100.0,100.0,54694,-1,1,-7,7,1,3,3.2,3.7,3,Pierre-Emerick,2.7,4,False,,2020-12-19T20:30:20.434896Z,113,54694.jpg,3.5,Aubameyang,7.3,False,,a,1,3,53,518990,10505,3172186,22563,0.2,4.7,Aubameyang,1346,3,1,5,16,1,0,0,2,0,0,4,154,198.8,214.3,433.0,84.6,148,56,62,42,25,14,39,25,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,0.7,1.2,0,Cédric,0.2,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,1.0,Soares,0.2,False,,a,1,3,1,4180,237,35013,355,0.0,0.2,Cédric,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,571,211,559,212,547,207,574,212,,,,,,
5,,,59966,1,-1,-2,2,1,4,5.3,5.8,12,Alexandre,4.8,6,False,,,83,59966.jpg,4.1,Lacazette,10.9,False,,a,1,3,58,602211,238226,496542,30976,0.6,7.0,Lacazette,861,7,0,3,8,0,0,0,2,0,0,9,214,309.0,159.2,430.0,89.6,53,9,101,11,27,13,34,12,,,,,3.0,
6,100.0,100.0,69140,0,0,0,0,0,2,0.7,1.2,0,Shkodran,0.2,7,False,,2020-08-15T10:00:11.331812Z,50,69140.jpg,1.0,Mustafi,0.1,False,,a,1,3,3,12987,342,12786,336,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,415,163,409,161,593,220,434,165,,,,,,
7,,,80201,0,0,-1,1,2,1,4.8,5.3,7,Bernd,4.3,8,False,,,49,80201.jpg,3.9,Leno,11.3,False,,a,1,3,67,649413,124393,614309,34679,0.9,13.7,Leno,1530,0,0,5,19,0,1,0,0,0,41,6,320,352.8,0.0,0.0,35.3,35,13,592,62,586,61,195,13,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,2.5,3.0,3,Granit,2.0,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.2,Xhaka,0.5,False,,a,1,3,28,30658,2354,65768,1943,0.4,5.4,Xhaka,994,1,0,4,12,0,0,0,2,1,0,1,136,157.2,61.4,67.0,28.5,191,77,217,131,207,111,234,111,,,1.0,,,
9,100.0,100.0,92371,0,0,-1,1,0,2,2.8,3.3,6,Pablo,2.3,10,False,,2020-08-15T10:00:11.357231Z,44,92371.jpg,4.7,Marí,0.4,False,,a,1,3,14,26078,14598,6381,4236,0.5,3.2,Marí,270,0,0,2,1,0,0,0,1,0,0,1,63,59.0,11.7,4.0,7.4,321,123,351,128,380,147,366,133,,,,,,
10,100.0,100.0,98745,0,0,1,-1,2,2,2.0,2.5,0,Héctor,1.5,11,False,,2020-12-13T22:30:16.198432Z,51,98745.jpg,3.5,Bellerín,6.1,False,,a,1,3,53,861839,32434,804149,50514,0.3,10.4,Bellerín,1280,0,3,4,16,0,0,0,6,0,0,9,256,218.4,227.9,114.0,56.1,129,50,57,13,150,28,92,18,,,,,,
11,100.0,100.0,101184,0,0,0,0,0,2,0.5,1.0,0,Calum,0.0,13,False,,2020-08-15T10:00:11.386295Z,45,101184.jpg,0.0,Chambers,0.0,False,,a,1,3,0,1634,343,1825,275,0.0,0.0,Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,544,209,530,210,518,205,548,210,,,,,,
12,0.0,100.0,111457,0,0,-2,2,0,2,0.0,1.0,0,Sead,0.0,14,False,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,111457.jpg,2.0,Kolasinac,0.1,False,,n,1,3,2,5327,75,20342,513,0.0,0.4,Kolasinac,90,0,0,0,1,0,0,0,0,0,0,0,9,3.6,5.4,4.0,1.3,436,166,375,138,387,149,433,164,,,6.0,,,
13,,,154043,0,0,-4,4,0,2,2.2,2.7,1,Ainsley,1.7,15,False,,,46,154043.jpg,2.0,Maitland-Niles,0.8,False,,a,1,3,20,55775,1720,146662,2872,0.4,4.3,Maitland-Niles,421,0,1,1,6,0,0,0,0,0,0,1,91,68.8,40.0,15.0,12.4,303,117,266,75,335,121,332,116,,,,,,
14,100.0,100.0,156074,1,-1,0,0,1,2,4.5,5.0,10,Rob,4.0,16,False,,2020-10-17T22:30:19.025474Z,45,156074.jpg,3.3,Holding,5.7,False,,a,1,3,46,457333,121506,272560,27050,0.9,10.2,Holding,1215,0,1,5,14,1,0,0,2,0,0,4,250,272.8,20.5,67.0,36.0,86,30,318,107,205,53,192,55,,,,,,
15,100.0,100.0,192895,1,-1,-1,1,1,2,5.8,6.3,18,Kieran,5.3,17,False,,2020-10-14T10:30:19.613747Z,54,192895.jpg,3.7,Tierney,15.4,False,,a,1,3,59,566518,345470,686799,26733,1.0,10.9,Tierney,1430,1,2,5,18,0,0,0,3,0,0,3,315,290.0,318.9,122.0,73.1,68,25,24,5,142,24,52,7,,,,,,
16,100.0,100.0,195735,0,0,-4,4,0,3,2.3,2.8,0,Nicolas,1.8,18,False,,2020-11-22T18:30:18.803078Z,76,195735.jpg,2.0,Pépé,0.7,False,,a,1,3,22,31321,1207,145124,2366,0.2,2.9,Pépé,450,2,0,0,10,0,0,0,0,1,0,1,68,84.6,45.0,151.0,27.9,279,119,256,147,104,57,241,112,2.0,,3.0,,2.0,
17,0.0,0.0,198849,0,0,-3,3,0,3,0.0,0.0,0,Lucas,0.0,19,False,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,198849.jpg,0.0,Torreira,0.1,False,,n,1,3,0,3458,5,17325,92,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,579,227,570,228,562,225,582,227,,,,,,
18,,,200089,0,0,-3,3,0,3,1.0,1.5,1,Joseph,0.5,20,False,,,47,200089.jpg,1.0,Willock,0.1,False,,a,1,3,6,4287,240,9211,317,0.1,1.3,Willock,233,0,0,0,3,0,0,0,1,0,0,0,15,21.2,29.7,52.0,10.1,387,167,294,161,243,123,346,155,,,,,,
19,100.0,75.0,200641,0,0,-4,4,0,3,0.5,0.8,0,Reiss,0.0,21,False,,2020-12-31T11:00:17.325196Z,51,200641.jpg,1.0,Nelson,0.0,False,,a,1,3,2,1705,56,6047,142,0.0,0.4,Nelson,70,0,0,0,0,0,0,0,0,0,0,0,2,4.2,9.7,10.0,2.4,435,186,365,177,349,165,418,181,5.0,,,,,
20,,,205533,0,0,-5,5,0,4,2.0,2.5,0,Edward,1.5,22,False,,,55,205533.jpg,2.1,Nketiah,0.6,False,,a,1,3,25,45764,3546,140334,2917,0.3,4.5,Nketiah,307,1,1,0,6,0,0,0,0,0,0,4,80,74.4,58.3,116.0,24.6,296,35,219,36,146,40,261,38,,,,,,
21,100.0,100.0,209289,0,0,-1,1,0,3,3.5,4.0,9,Emile,3.0,23,False,,2020-09-11T11:00:08.673059Z,44,209289.jpg,6.0,Smith Rowe,3.8,False,,a,1,3,18,162914,123990,39617,14426,0.7,4.1,Smith Rowe,228,0,3,3,0,0,0,0,0,0,0,0,56,53.8,71.5,32.0,15.8,329,143,202,124,284,143,306,146,,,,,,
