,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,31,Martínez,7,1,49,28,3.9530000000000003,False,1,1,4.4,3.9530000000000003
1,16,Gabriel,3,2,52,28,4.671,False,1,1,13.8,4.671
2,139,Chilwell,8,2,58,28,4.314,False,1,1,3.2,4.314
3,146,James,8,2,58,28,5.202999999999999,False,1,1,12.1,5.202999999999999
4,357,Trippier,4,2,60,28,4.198,False,1,1,64.6,4.198
5,7,Ødegaard,3,3,69,28,4.886,False,1,1,33.1,4.886
6,13,Saka,3,3,85,28,6.142,True,2,1,40.7,12.284
7,261,Maddison,13,3,81,28,4.086,False,1,1,5.3,4.086
8,40,Watkins,7,4,73,28,5.431,False,1,1,8.8,5.431
9,145,Havertz,8,4,75,28,4.692,False,1,1,3.6,4.692
10,427,Kane,6,4,117,28,5.755,False,1,1,37.7,5.755
11,281,Alisson,14,1,54,28,0.0,False,0,0,15.6,0.0
12,109,Veltman,36,2,46,28,0.0,False,0,0,3.7,0.0
13,577,Onana,11,3,48,28,2.4019999999999997,False,0,0,0.2,0.0
14,712,Perrone,43,3,44,28,0.0,False,0,0,0.0,0.0
