rank,prev_rank,name,league,off,def,spi
100,102,Hertha Berlin,German Bundesliga,1.64,1.06,59.23
101,108,Internacional,Brasileiro Série A,1.58,1.01,59.17
102,112,Nantes,French Ligue 1,1.64,1.07,58.87
103,107,Norwich City,English League Championship,1.64,1.08,58.74
104,104,Real Valladolid,Spanish Primera Division,1.57,1.02,58.7
105,109,Fluminense,Brasileiro Série A,1.5,0.96,58.61
106,105,Schalke 04,German Bundesliga,1.63,1.08,58.47
107,95,Bodo/Glimt,Norwegian Tippeligaen,1.97,1.39,58.38
108,123,FC Copenhagen,Danish SAS-Ligaen,1.8,1.24,58.22
109,137,Sheffield United,English League Championship,1.58,1.05,58.2
110,98,VfL Bochum,German Bundesliga,1.71,1.17,58.01
111,101,FC Augsburg,German Bundesliga,1.68,1.15,57.96
112,99,Elche,Spanish Primera Division,1.55,1.03,57.82
113,115,Red Star Belgrade,UEFA Europa League,1.71,1.19,57.71
114,111,Udinese,Italy Serie A,1.7,1.18,57.58
115,106,AFC Bournemouth,Barclays Premier League,1.5,1.01,57.47
116,124,Reims,French Ligue 1,1.56,1.06,57.42
117,116,Mallorca,Spanish Primera Division,1.55,1.06,57.37
118,119,Watford,English League Championship,1.53,1.04,57.35
119,113,Spartak Moscow,Russian Premier Liga,1.61,1.11,57.22
120,138,Brest,French Ligue 1,1.63,1.16,56.55
121,125,Nottingham Forest,Barclays Premier League,1.51,1.06,56.48
122,100,Trabzonspor,Turkish Turkcell Super Lig,1.69,1.23,56.23
123,120,FC Utrecht,Dutch Eredivisie,1.76,1.3,56.21
124,122,Bologna,Italy Serie A,1.58,1.13,56.08
125,135,CSKA Moscow,Russian Premier Liga,1.62,1.18,56.06
126,128,West Bromwich Albion,English League Championship,1.49,1.05,55.96
127,126,KAA Gent,Belgian Jupiler League,1.56,1.12,55.92
128,117,Los Angeles FC,Major League Soccer,1.74,1.3,55.9
129,130,Sparta Prague,UEFA Europa League,1.62,1.19,55.67
130,121,Pachuca,Mexican Primera Division Torneo Apertura,1.39,0.98,55.44
131,132,Dynamo Kiev,UEFA Champions League,1.59,1.17,55.39
132,118,Angers,French Ligue 1,1.46,1.06,55.25
133,136,Ferencvaros,UEFA Europa League,1.64,1.23,55.23
134,131,Corinthians,Brasileiro Série A,1.19,0.82,54.72
135,140,Bragantino,Brasileiro Série A,1.5,1.12,54.7
136,134,Toulouse,French Ligue 1,1.56,1.17,54.69
137,139,Lorient,French Ligue 1,1.46,1.08,54.62
138,150,Philadelphia Union,Major League Soccer,1.67,1.29,54.48
139,133,Guimaraes,Portuguese Liga,1.44,1.08,54.39
140,142,Yokohama F. Marinos,Japanese J League,1.73,1.37,54.05
141,129,New York City FC,Major League Soccer,1.68,1.32,53.98
142,163,Santos Laguna,Mexican Primera Division Torneo Apertura,1.62,1.28,53.45
143,148,Sampdoria,Italy Serie A,1.46,1.14,53.37
144,127,FC Midtjylland,Danish SAS-Ligaen,1.83,1.5,53.26
145,143,Santos,Brasileiro Série A,1.31,0.99,53.23
146,149,Dinamo Moscow,Russian Premier Liga,1.53,1.21,53.22
147,162,Besiktas,Turkish Turkcell Super Lig,1.63,1.32,52.91
148,156,Fortaleza,Brasileiro Série A,1.23,0.93,52.84
149,158,AC Ajaccio,French Ligue 1,1.42,1.12,52.79
150,147,FC Sheriff Tiraspol,UEFA Europa League,1.6,1.29,52.76
151,145,Montpellier,French Ligue 1,1.55,1.26,52.55
152,161,FC Krasnodar,Russian Premier Liga,1.44,1.15,52.42
153,141,Burnley,English League Championship,1.47,1.19,52.35
154,151,Levante,Spanish Segunda Division,1.47,1.18,52.32
155,154,Molde,Norwegian Tippeligaen,1.73,1.45,52.17
156,171,Guadalajara,Mexican Primera Division Torneo Apertura,1.36,1.1,51.88
157,146,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.61,1.35,51.86
158,165,Gil Vicente,Portuguese Liga,1.38,1.12,51.79
159,157,Clermont Foot,French Ligue 1,1.45,1.19,51.71
160,159,FK Partizan Belgrade,UEFA Europa Conference League,1.45,1.2,51.71
161,153,Atlético Paranaense,Brasileiro Série A,1.37,1.13,51.51
162,166,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.37,1.13,51.5
163,152,Troyes,French Ligue 1,1.44,1.2,51.49
164,180,Heerenveen,Dutch Eredivisie,1.48,1.23,51.49
165,167,LASK Linz,Austrian T-Mobile Bundesliga,1.59,1.34,51.47
166,160,Ceará,Brasileiro Série A,1.25,1.02,51.25
167,168,Auxerre,French Ligue 1,1.46,1.22,51.23
168,164,Maccabi Tel-Aviv,UEFA Europa Conference League,1.32,1.09,51.09
169,170,Galatasaray,Turkish Turkcell Super Lig,1.42,1.2,50.97
170,169,Lecce,Italy Serie A,1.38,1.17,50.68
171,155,Monza,Italy Serie A,1.43,1.22,50.63
172,144,Vitesse,Dutch Eredivisie,1.57,1.36,50.49
173,172,Antwerp,Belgian Jupiler League,1.38,1.19,50.02
174,173,Empoli,Italy Serie A,1.49,1.31,49.88
175,190,Kawasaki Frontale,Japanese J League,1.54,1.37,49.79
176,175,Famalicao,Portuguese Liga,1.39,1.22,49.55
177,183,Middlesbrough,English League Championship,1.36,1.2,49.53
178,178,Cremonese,Italy Serie A,1.42,1.28,49.0
179,181,Urawa Red Diamonds,Japanese J League,1.35,1.22,48.7
180,184,Union Saint Gilloise,Belgian Jupiler League,1.35,1.23,48.44
181,188,Sochi,Russian Premier Liga,1.41,1.3,48.36
182,185,Legia Warsaw,UEFA Europa League,1.4,1.29,48.33
183,186,NEC,Dutch Eredivisie,1.47,1.36,48.31
184,177,Boca Juniors,Argentina Primera Division,1.25,1.14,48.17
185,187,Spezia,Italy Serie A,1.42,1.32,48.11
186,217,Portimonense,Portuguese Liga,1.26,1.17,47.56
187,189,Rosenborg,Norwegian Tippeligaen,1.66,1.6,47.48
188,205,Silkeborg,Danish SAS-Ligaen,1.49,1.42,47.34
189,215,Montreal Impact,Major League Soccer,1.47,1.41,47.33
190,182,Hamburg SV,German 2. Bundesliga,1.54,1.48,47.31
191,227,Konyaspor,Turkish Turkcell Super Lig,1.4,1.34,47.3
192,243,Antalyaspor,Turkish Turkcell Super Lig,1.43,1.37,47.13
193,196,América Mineiro,Brasileiro Série A,1.18,1.12,47.04
194,179,Atlas,Mexican Primera Division Torneo Apertura,1.31,1.25,47.04
195,204,Cuiaba,Brasileiro Série A,1.05,0.98,46.85
196,200,Salernitana,Italy Serie A,1.4,1.36,46.79
197,201,Vizela,Portuguese Liga,1.27,1.23,46.61
198,195,Rapid Vienna,Austrian T-Mobile Bundesliga,1.29,1.25,46.49
199,192,PAOK Salonika,Greek Super League,1.24,1.2,46.49
200,197,St Gallen,Swiss Raiffeisen Super League,1.62,1.61,46.28
201,191,Boavista,Portuguese Liga,1.28,1.25,46.16
202,193,Metz,French Ligue 2,1.38,1.37,46.06
203,176,Cruz Azul,Mexican Primera Division Torneo Apertura,1.35,1.33,46.01
204,198,Parma,Italy Serie B,1.3,1.29,45.91
205,194,Santa Clara,Portuguese Liga,1.24,1.23,45.77
206,209,New York Red Bulls,Major League Soccer,1.28,1.28,45.73
207,199,FC Groningen,Dutch Eredivisie,1.42,1.43,45.67
208,202,Cagliari,Italy Serie B,1.37,1.37,45.67
209,206,Alanyaspor,Turkish Turkcell Super Lig,1.57,1.6,45.54
210,203,Granada,Spanish Segunda Division,1.28,1.29,45.53
211,213,Toluca,Mexican Primera Division Torneo Apertura,1.41,1.43,45.44
212,211,Cerezo Osaka,Japanese J League,1.32,1.34,45.28
213,223,Emmen,Dutch Eredivisie,1.35,1.38,45.17
214,249,AEK Athens,Greek Super League,1.35,1.39,45.06
215,208,Bordeaux,French Ligue 2,1.28,1.3,45.01
216,218,Rostov,Russian Premier Liga,1.43,1.48,44.92
217,214,Coventry City,English League Championship,1.23,1.26,44.85
218,225,Adana Demirspor,Turkish Turkcell Super Lig,1.45,1.5,44.83
219,262,Lokomotiv Moscow,Russian Premier Liga,1.32,1.36,44.77
220,233,Chaves,Portuguese Liga,1.28,1.32,44.68
221,210,Velez Sarsfield,Argentina Primera Division,1.2,1.24,44.62
222,220,Austin FC,Major League Soccer,1.55,1.63,44.47
223,226,Basel,Swiss Raiffeisen Super League,1.34,1.4,44.44
224,247,Sporting de Charleroi,Belgian Jupiler League,1.42,1.48,44.43
225,221,Millwall,English League Championship,1.27,1.32,44.41
226,219,Estoril Praia,Portuguese Liga,1.2,1.24,44.4
227,224,Preston North End,English League Championship,1.17,1.21,44.4
228,222,Panathinaikos,Greek Super League,1.12,1.16,44.32
229,231,Puebla,Mexican Primera Division Torneo Apertura,1.35,1.42,44.29
230,258,Hammarby,Swedish Allsvenskan,1.47,1.56,44.22
231,212,Los Angeles Galaxy,Major League Soccer,1.58,1.67,44.22
232,234,RKC,Dutch Eredivisie,1.37,1.45,44.17
233,241,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.35,1.42,44.12
234,255,Botafogo,Brasileiro Série A,1.12,1.18,43.85
235,270,Nashville SC,Major League Soccer,1.37,1.46,43.7
236,250,Atlanta United FC,Major League Soccer,1.42,1.52,43.68
237,174,St Etienne,French Ligue 2,1.4,1.5,43.67
238,242,Rio Ave,Portuguese Liga,1.25,1.34,43.57
239,260,Seattle Sounders FC,Major League Soccer,1.35,1.46,43.5
240,238,Excelsior,Dutch Eredivisie,1.33,1.43,43.48
241,236,Terek Grozny,Russian Premier Liga,1.19,1.29,43.36
242,252,FC Arouca,Portuguese Liga,1.16,1.25,43.19
243,229,Stoke City,English League Championship,1.19,1.29,43.16
244,237,Hearts,Scottish Premiership,1.31,1.43,43.11
245,230,León,Mexican Primera Division Torneo Apertura,1.32,1.44,43.11
246,244,Luton Town,English League Championship,1.11,1.21,43.09
247,256,Cambuur Leeuwarden,Dutch Eredivisie,1.48,1.61,43.07
248,268,Casa Pia,Portuguese Liga,1.16,1.27,42.91
249,232,Atlético Goianiense,Brasileiro Série A,1.14,1.25,42.81
250,245,Sparta,Dutch Eredivisie,1.25,1.37,42.8
251,253,FC Volendam,Dutch Eredivisie,1.34,1.48,42.77
252,239,Genoa,Italy Serie B,1.25,1.38,42.77
253,283,Sanfrecce Hiroshima,Japanese J League,1.31,1.45,42.71
254,281,Huracán,Argentina Primera Division,1.04,1.13,42.69
255,254,FK Qarabag,UEFA Europa Conference League,1.33,1.47,42.68
256,248,Colorado Rapids,Major League Soccer,1.43,1.58,42.65
257,263,Argentinos Juniors,Argentina Primera Division,1.06,1.17,42.61
258,266,Go Ahead Eagles,Dutch Eredivisie,1.29,1.43,42.54
259,235,Djurgardens IF,Swedish Allsvenskan,1.37,1.53,42.39
260,207,Maritimo,Portuguese Liga,1.23,1.38,42.31
261,282,Lillestrom,Norwegian Tippeligaen,1.3,1.45,42.28
262,246,Talleres de Córdoba,Argentina Primera Division,1.15,1.28,42.22
263,264,FC Zurich,Swiss Raiffeisen Super League,1.41,1.58,42.19
264,265,CSKA Sofia,UEFA Europa Conference League,1.08,1.21,42.15
265,267,Anorthosis Famagusta,UEFA Europa Conference League,1.19,1.35,41.98
266,271,Randers FC,Danish SAS-Ligaen,1.19,1.35,41.91
267,228,New England Revolution,Major League Soccer,1.4,1.59,41.81
268,261,Kashima Antlers,Japanese J League,1.29,1.47,41.78
269,240,Pacos Ferreira,Portuguese Liga,1.11,1.26,41.76
270,251,Columbus Crew,Major League Soccer,1.29,1.47,41.73
271,292,SV Darmstadt 98,German 2. Bundesliga,1.42,1.62,41.71
272,312,Caen,French Ligue 2,1.22,1.4,41.59
273,275,Racing Club,Argentina Primera Division,1.11,1.28,41.49
274,290,St. Truidense,Belgian Jupiler League,1.11,1.27,41.46
275,273,CFR 1907 Cluj,UEFA Europa Conference League,1.23,1.41,41.43
276,278,Minnesota United FC,Major League Soccer,1.45,1.68,41.24
277,280,Estudiantes,Argentina Primera Division,1.12,1.29,41.2
278,257,Necaxa,Mexican Primera Division Torneo Apertura,1.16,1.35,41.04
279,326,Bristol City,English League Championship,1.28,1.51,40.78
280,277,Coritiba,Brasileiro Série A,1.21,1.43,40.67
281,216,Blackburn,English League Championship,1.09,1.28,40.66
282,294,F.B.C Unione Venezia,Italy Serie B,1.24,1.47,40.64
283,289,Valerenga,Norwegian Tippeligaen,1.34,1.58,40.56
284,272,Cardiff City,English League Championship,1.01,1.2,40.46
285,287,Alavés,Spanish Segunda Division,1.17,1.39,40.44
286,269,Queens Park Rangers,English League Championship,1.15,1.38,40.31
287,322,Aris Salonika,Greek Super League,1.05,1.26,40.3
288,279,Real Salt Lake,Major League Soccer,1.23,1.47,40.26
289,317,Gimnasia La Plata,Argentina Primera Division,1.01,1.22,40.24
290,274,Pumas Unam,Mexican Primera Division Torneo Apertura,1.18,1.42,40.21
291,319,Tijuana,Mexican Primera Division Torneo Apertura,1.21,1.45,40.12
292,286,Portland Timbers,Major League Soccer,1.5,1.79,40.11
293,285,Brondby,Danish SAS-Ligaen,1.22,1.46,40.08
294,288,Krylia Sovetov,Russian Premier Liga,1.15,1.39,40.08
295,303,KV Mechelen,Belgian Jupiler League,1.45,1.73,40.05
296,297,Viking FK,Norwegian Tippeligaen,1.47,1.76,39.96
297,298,Ludogorets,UEFA Europa League,1.25,1.51,39.87
298,357,Blackpool,English League Championship,1.17,1.42,39.81
299,293,Fortuna Sittard,Dutch Eredivisie,1.35,1.63,39.81
300,301,Huddersfield Town,English League Championship,1.05,1.28,39.8
301,299,BK Hacken,Swedish Allsvenskan,1.5,1.81,39.8
302,321,FC Juárez,Mexican Primera Division Torneo Apertura,0.94,1.15,39.7
303,291,Swansea City,English League Championship,1.2,1.46,39.69
304,313,Eibar,Spanish Segunda Division,1.11,1.35,39.68
305,276,FC Nordsjaelland,Danish SAS-Ligaen,1.17,1.44,39.36
306,349,San Lorenzo,Argentina Primera Division,1.06,1.31,39.3
307,308,Slovan Bratislava,UEFA Europa Conference League,1.13,1.4,39.27
308,296,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.39,1.7,39.26
309,306,Goiás,Brasileiro Série A,1.19,1.47,39.21
310,300,Chicago Fire,Major League Soccer,1.26,1.55,39.21
311,284,FC Dallas,Major League Soccer,1.22,1.51,39.2
312,307,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.16,1.44,39.2
313,325,Cercle Brugge,Belgian Jupiler League,1.14,1.42,39.07
314,259,Kasimpasa,Turkish Turkcell Super Lig,1.41,1.75,38.95
315,355,Frosinone,Italy Serie B,1.2,1.49,38.94
316,304,Tigre,Argentina Primera Division,1.12,1.41,38.88
317,336,Orlando City SC,Major League Soccer,1.18,1.48,38.88
318,331,Dijon FCO,French Ligue 2,1.21,1.51,38.79
319,324,Omonia Nicosia,UEFA Europa Conference League,1.24,1.55,38.79
320,295,Derby County,English League One,1.15,1.45,38.73
321,318,Malmo FF,Swedish Allsvenskan,1.18,1.49,38.65
322,343,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.17,1.48,38.57
323,365,Sochaux,French Ligue 2,0.99,1.26,38.55
324,352,Hibernian,Scottish Premiership,1.07,1.36,38.53
325,315,Sheffield Wednesday,English League One,1.23,1.55,38.53
326,305,Mamelodi Sundowns,South African ABSA Premier League,1.15,1.47,38.42
327,329,CA Independiente,Argentina Primera Division,0.96,1.23,38.38
328,316,Livingston,Scottish Premiership,1.08,1.39,38.22
329,345,Toronto FC,Major League Soccer,1.35,1.72,38.08
330,327,Arminia Bielefeld,German 2. Bundesliga,1.24,1.6,37.99
331,379,Ipswich Town,English League One,1.05,1.37,37.97
332,328,Viborg,Danish SAS-Ligaen,1.2,1.54,37.97
333,361,Las Palmas,Spanish Segunda Division,1.04,1.35,37.94
334,310,Juventude,Brasileiro Série A,1.01,1.32,37.88
335,335,Benevento,Italy Serie B,1.06,1.38,37.86
336,320,Paris FC,French Ligue 2,1.04,1.36,37.86
337,350,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.36,1.75,37.75
338,334,Newell's Old Boys,Argentina Primera Division,0.97,1.27,37.72
339,362,SC Paderborn,German 2. Bundesliga,1.34,1.73,37.69
340,339,FC Cincinnati,Major League Soccer,1.44,1.85,37.68
341,302,Guingamp,French Ligue 2,1.17,1.53,37.67
342,330,Avaí,Brasileiro Série A,1.1,1.44,37.66
343,390,AGF Aarhus,Danish SAS-Ligaen,1.04,1.37,37.59
344,314,Defensa y Justicia,Argentina Primera Division,0.99,1.31,37.56
345,367,Querétaro,Mexican Primera Division Torneo Apertura,1.1,1.44,37.54
346,342,Lanus,Argentina Primera Division,1.09,1.43,37.53
347,346,Sunderland,English League Championship,1.14,1.5,37.39
348,360,Aberdeen,Scottish Premiership,1.1,1.45,37.39
349,341,Sivasspor,Turkish Turkcell Super Lig,1.16,1.52,37.38
350,333,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.07,1.42,37.37
351,309,Union Santa Fe,Argentina Primera Division,1.01,1.34,37.3
352,332,Godoy Cruz,Argentina Primera Division,1.05,1.4,37.28
353,338,Hull City,English League Championship,1.07,1.43,37.27
354,340,Real Zaragoza,Spanish Segunda Division,1.0,1.33,37.25
355,337,KVC Westerlo,Belgian Jupiler League,1.26,1.65,37.24
356,374,Amiens,French Ligue 2,1.0,1.33,37.2
357,387,OH Leuven,Belgian Jupiler League,1.3,1.71,37.06
358,373,San Jose Earthquakes,Major League Soccer,1.4,1.84,37.05
359,344,Real Oviedo,Spanish Segunda Division,0.99,1.33,37.03
360,366,Austria Lustenau,Austrian T-Mobile Bundesliga,1.13,1.51,36.92
361,311,FC Khimki,Russian Premier Liga,1.11,1.49,36.85
362,364,Sagan Tosu,Japanese J League,1.09,1.47,36.81
363,370,Sporting Gijón,Spanish Segunda Division,1.01,1.37,36.68
364,323,Brescia,Italy Serie B,1.07,1.45,36.64
365,409,Stromsgodset,Norwegian Tippeligaen,1.27,1.7,36.55
366,382,Reading,English League Championship,1.12,1.51,36.53
367,359,Flora,UEFA Europa Conference League,1.33,1.78,36.51
368,354,Inter Miami CF,Major League Soccer,1.27,1.7,36.48
369,377,AaB,Danish SAS-Ligaen,1.17,1.58,36.39
370,375,Sporting Kansas City,Major League Soccer,1.16,1.57,36.34
371,363,Fortuna Düsseldorf,German 2. Bundesliga,1.13,1.54,36.3
372,389,Rosario Central,Argentina Primera Division,1.04,1.44,36.29
373,371,Nagoya Grampus Eight,Japanese J League,0.87,1.21,36.23
374,368,Vissel Kobe,Japanese J League,1.03,1.43,36.1
375,383,Wigan,English League Championship,1.0,1.39,36.03
376,351,Birmingham,English League Championship,1.04,1.44,35.99
377,372,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.23,1.69,35.87
378,353,FC St. Pauli,German 2. Bundesliga,1.25,1.72,35.7
379,356,Kayserispor,Turkish Turkcell Super Lig,1.13,1.58,35.56
380,358,Hatayspor,Turkish Turkcell Super Lig,1.19,1.66,35.51
381,348,SD Huesca,Spanish Segunda Division,1.01,1.44,35.47
382,376,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.14,1.6,35.41
383,347,Standard Liege,Belgian Jupiler League,1.18,1.66,35.33
384,398,KV Kortrijk,Belgian Jupiler League,1.08,1.53,35.28
385,386,FC Luzern,Swiss Raiffeisen Super League,1.22,1.71,35.2
386,395,1. FC Heidenheim 1846,German 2. Bundesliga,1.1,1.57,35.15
387,388,FC Lugano,Swiss Raiffeisen Super League,1.23,1.73,35.14
388,410,FC Cartagena,Spanish Segunda Division,1.12,1.59,35.12
389,380,IF Elfsborg,Swedish Allsvenskan,1.26,1.78,34.93
390,369,Fatih Karagümrük,Turkish Turkcell Super Lig,1.15,1.64,34.89
391,392,Kairat Almaty,UEFA Europa Conference League,1.12,1.6,34.87
392,394,FC Zorya Luhansk,UEFA Europa Conference League,1.03,1.49,34.83
393,393,Kashiwa Reysol,Japanese J League,1.03,1.5,34.72
394,403,Vancouver Whitecaps,Major League Soccer,1.17,1.69,34.62
395,397,Hartberg,Austrian T-Mobile Bundesliga,1.14,1.65,34.6
396,446,Karlsruher SC,German 2. Bundesliga,1.3,1.85,34.57
397,406,Motherwell,Scottish Premiership,1.1,1.59,34.57
398,391,Pisa,Italy Serie B,1.1,1.59,34.56
399,384,Leganes,Spanish Segunda Division,0.96,1.42,34.47
400,381,Platense,Argentina Primera Division,0.93,1.39,34.41
401,385,Colon Santa Fe,Argentina Primera Division,0.98,1.45,34.33
402,468,Le Havre,French Ligue 2,0.97,1.45,34.13
403,399,Ascoli,Italy Serie B,0.95,1.43,34.04
404,402,Rotherham United,English League Championship,0.97,1.46,34.0
405,378,Banfield,Argentina Primera Division,0.89,1.35,33.99
406,405,NS Mura,UEFA Europa Conference League,1.11,1.64,33.99
407,412,Giresunspor,Turkish Turkcell Super Lig,1.02,1.52,33.88
408,407,Jablonec,UEFA Europa Conference League,1.1,1.63,33.87
409,435,AIK,Swedish Allsvenskan,1.13,1.67,33.86
410,424,FK Nizhny Novgorod,Russian Premier Liga,0.96,1.47,33.61
411,422,Charlotte FC,Major League Soccer,1.11,1.66,33.61
412,396,KV Oostende,Belgian Jupiler League,1.06,1.6,33.53
413,408,Nimes,French Ligue 2,1.0,1.52,33.49
414,418,Central Córdoba Santiago del Estero,Argentina Primera Division,0.95,1.46,33.41
415,415,Tenerife,Spanish Segunda Division,0.89,1.38,33.4
416,414,Shimizu S-Pulse,Japanese J League,1.14,1.72,33.21
