,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,278,Ederson,43,1,60,10,0,False,1,1,5.6,0
1,2,Sokratis,3,2,49,10,0,False,1,1,0.1,0
2,3,David Luiz,3,2,55,10,0,False,1,1,0.9,0
3,29,El Mohamady,7,2,43,10,0,False,1,1,0.3,0
4,266,Fernandinho,43,2,54,10,0,False,1,1,0.7,0
5,1,Özil,3,3,68,10,0,False,1,1,0.6,0
6,52,Douglas Luiz,7,3,49,10,0,False,1,1,0.3,0
7,207,Grot,2,3,48,10,0,False,1,1,0.0,0
8,53,Murray,36,4,48,10,0,False,1,1,0.1,0
9,366,Ings,20,4,83,10,0,False,1,1,6.3,0
10,408,Robson-Kanu,35,4,52,10,0,True,2,1,0.1,0
11,12,Martínez,7,1,48,10,0,False,0,0,27.5,0
12,334,Schär,4,2,49,10,0,False,0,0,0.1,0
13,212,Stevens,2,3,44,10,0,False,0,0,0.6,0
14,338,Saint-Maximin,4,3,53,10,0,False,0,0,6.1,0
