,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
10,0.0,0.0,184029,0,0,-3,3,0,3,0.0,0.0,0,Martin,0.0,13,False,Ankle injury - Expected back 02 Nov,2024-09-10T00:30:06.311550Z,82,184029.jpg,2.3,Ødegaard,3.3,False,,i,1,3,7,99718,16,1330780,271,0.0,0.9,Ødegaard,161.0,253,0,0,2,1,0,0,0,1,0,0,0,29,34.4,75.0,60.0,17.0,3,0.46,0.74,1.20,2.93,295,137,128,90,130,81,205,104,3.0,,1.0,,2.0,,0.16,0.0,0.26,0.42,1.04,0.36,11,8,662,301,180,80,100,31,1.07,0.71
11,100.0,100.0,154561,0,0,2,-2,1,1,2.0,1.0,0,David,1.0,15,False,,2024-09-25T21:30:06.211210Z,57,154561.jpg,4.6,Raya Martin,30.8,False,,a,1,3,37,1631449,674,1178148,2178,0.2,6.5,Raya,200.0,720,0,0,3,8,0,0,0,1,0,27,6,124,224.4,0.0,0.0,22.5,8,0.00,0.01,0.01,9.27,20,5,658,70,657,70,159,5,,,,,,,0.0,3.38,0.0,0.0,1.16,1.0,98,1,217,19,33,6,5,1,1.0,0.38
12,100.0,100.0,204480,0,0,-2,2,0,3,2.5,1.5,0,Declan,1.5,16,False,,2024-08-31T21:00:04.536499Z,63,204480.jpg,1.4,Rice,2.8,False,,a,1,3,10,110448,362,475272,273,0.2,1.6,Rice,241.0,582,0,0,2,8,0,0,0,2,1,0,0,76,94.4,147.7,71.0,30.7,7,0.39,0.77,1.16,6.63,180,71,43,38,115,73,98,59,2.0,,2.0,,,,0.06,0.0,0.12,0.18,1.03,1.24,57,35,169,83,291,142,115,38,1.08,0.31
13,50.0,50.0,223340,0,0,0,0,2,3,2.9,2.4,0,Bukayo,4.8,17,True,Hamstring injury - 50% chance of playing,2024-10-12T11:00:07.105879Z,100,223340.jpg,7.7,Saka,22.4,False,,d,1,3,54,2073142,1025,3005480,10278,0.5,5.4,Saka,241.0,566,2,7,3,5,0,0,0,1,0,0,8,232,295.2,378.4,341.0,101.4,7,2.00,3.15,5.15,5.62,6,3,2,2,3,2,1,1,1.0,,,,1.0,,0.32,0.0,0.5,0.82,0.89,0.8,4,3,23,10,4,3,15,7,1.11,0.48
14,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,-0.2,18,False,Suspended until 02 Nov,2024-10-19T19:30:06.564445Z,60,462424.jpg,2.4,Saliba,23.5,False,,s,1,3,19,669560,84,2367033,11665,0.0,3.2,Saliba,73.0,659,0,0,3,8,0,0,0,2,1,0,0,91,119.4,9.7,4.0,13.4,8,0.00,0.07,0.07,7.48,134,50,329,102,341,110,242,79,,,,,,,0.0,0.0,0.01,0.01,1.02,1.09,82,7,667,219,175,51,14,5,1.09,0.41
15,,,167199,0,0,0,0,0,3,2.5,1.5,0,Thomas,1.5,20,False,,,50,167199.jpg,3.1,Partey,1.2,False,,a,1,3,25,220092,71,148195,217,0.3,5.0,Thomas,81.0,707,1,0,3,8,0,0,0,2,0,0,3,128,143.8,98.7,29.0,27.3,8,0.32,0.40,0.72,9.23,91,31,98,76,211,120,120,72,,,,,,,0.04,0.0,0.05,0.09,1.17,1.02,197,124,161,75,109,44,185,57,1.02,0.38
16,0.0,0.0,192895,0,0,-2,2,0,2,0.0,0.0,0,Kieran,0.0,21,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.394338Z,43,192895.jpg,0.0,Tierney,0.0,False,,i,1,3,0,477,0,3938,2,0.0,0.0,Tierney,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,506,191,494,191,458,177,510,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,553,138,444,170,513,189,585,199,0.0,0.0
17,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.2,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,Takehiro,0.0,False,,i,1,3,1,1119,2,6474,10,0.0,0.2,Tomiyasu,108.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,425,143,399,141,295,94,411,137,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,316,35,327,104,364,126,531,188,0.0,0.0
18,,,116216,0,0,-1,1,1,3,5.0,4.0,0,Leandro,4.0,23,False,,,69,116216.jpg,3.2,Trossard,2.6,False,,a,1,3,26,295709,448,274880,481,0.6,3.8,Trossard,21.0,407,2,1,2,5,0,0,0,0,1,0,3,92,119.6,112.5,127.0,35.7,5,1.45,0.33,1.78,3.90,132,48,78,60,61,35,75,51,4.0,,,,,,0.32,0.0,0.07,0.39,0.86,1.11,29,16,39,19,105,42,121,41,1.11,0.44
19,100.0,100.0,198869,0,0,-2,2,0,2,1.0,0.0,0,Benjamin,0.0,24,False,,2024-10-02T00:30:05.462303Z,63,198869.jpg,3.5,White,4.2,False,,a,1,3,21,118798,214,732680,343,0.0,3.3,White,241.0,495,0,0,3,4,0,0,0,1,0,0,0,81,70.4,12.9,19.0,10.3,5,0.11,0.10,0.21,7.70,221,83,303,93,241,65,269,86,,,,,,,0.02,0.0,0.02,0.04,1.4,0.73,56,2,652,217,81,20,85,34,0.91,0.55
20,100.0,100.0,206325,0,0,-2,2,0,2,1.0,0.0,0,Oleksandr,0.0,25,False,,2024-09-15T23:00:06.018330Z,48,206325.jpg,3.5,Zinchenko,1.0,False,,a,1,3,7,75064,47,273440,46,0.0,1.5,Zinchenko,225.0,78,0,0,1,0,0,0,0,0,0,0,0,25,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.60,387,136,345,109,320,106,386,127,,,,,,,0.0,0.0,0.05,0.05,0.69,0.0,313,33,580,211,76,18,195,71,1.15,1.15
21,100.0,100.0,69752,0,0,-2,2,0,1,1.0,0.0,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,43,69752.jpg,3.5,Murara Neto,1.1,False,,a,1,3,7,79689,20,200399,102,0.0,1.6,Neto,30.0,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,203,22,491,42,452,34,294,22,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,544,36,438,55,72,10,189,28,1.0,0.0
22,,,103955,0,0,-3,3,0,3,1.8,0.8,0,Raheem,0.8,186,False,,,67,103955.jpg,1.0,Sterling,1.0,False,,a,1,3,4,42643,50,129569,88,0.1,0.6,Sterling,241.0,121,0,0,0,1,0,0,0,0,0,0,0,10,4.8,15.9,47.0,6.7,2,0.33,0.05,0.38,0.59,396,194,291,171,159,100,308,153,,,,,,,0.25,0.0,0.04,0.29,0.44,0.74,36,19,256,132,404,205,199,64,1.49,0.0
23,25.0,25.0,466075,0,0,-2,2,1,2,0.5,0.2,0,Riccardo,0.8,578,False,Knee injury - 25% chance of playing,2024-10-23T08:00:07.835459Z,58,466075.jpg,2.3,Calafiori,2.1,False,,d,1,3,14,164556,24,234408,1721,0.1,2.4,Calafiori,106.0,384,1,0,0,6,0,0,0,1,0,0,1,60,119.8,42.8,100.0,26.2,4,0.50,0.41,0.91,4.97,131,48,204,50,82,8,134,31,,,,,,,0.12,0.0,0.1,0.22,1.16,1.41,94,8,252,78,179,54,138,50,0.94,0.0
24,,,499169,0,0,0,0,0,3,1.0,0.0,0,Myles,0.0,597,False,,,45,499169.jpg,0.0,Lewis-Skelly,0.1,False,,a,1,3,0,6115,9,5051,11,0.0,0.0,Lewis-Skelly,241.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.49,580,247,580,253,557,242,584,251,,,,,,,0.0,0.0,0.0,0.0,44.1,90.0,435,262,539,220,587,254,492,187,0.0,0.0
25,100.0,100.0,195384,0,0,0,0,0,3,1.8,0.8,0,Mikel,0.8,633,False,,2024-08-30T13:30:05.886390Z,60,195384.jpg,1.5,Merino,0.0,False,,a,1,3,3,3903,24,2293,10,0.1,0.5,Merino,200.0,109,0,0,0,2,0,0,0,0,0,0,0,23,39.8,26.7,10.0,7.7,1,0.15,0.14,0.29,2.15,281,132,250,152,289,162,296,148,,,,,,,0.12,0.0,0.12,0.24,1.78,1.65,80,52,253,130,280,134,566,235,0.83,0.0
26,,,498046,0,0,0,0,0,3,1.0,0.0,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,Oulad M'hand,0.0,False,,a,1,3,0,1504,1,887,1,0.0,0.0,Oulad M'hand,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,579,246,579,252,556,241,583,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,434,261,538,219,586,253,615,270,0.0,0.0
27,,,551221,0,0,0,0,0,1,1.0,0.0,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,1753,4,1342,4,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,595,69,595,63,573,59,599,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,457,19,557,69,602,69,562,68,0.0,0.0
28,,,588793,0,0,0,0,0,2,1.0,0.0,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.1,False,,a,1,3,0,6196,16,2801,11,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,497,183,485,184,444,166,501,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,210,429,157,504,181,503,183,0.0,0.0
29,,,606745,0,0,0,0,0,2,1.0,0.0,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,3827,14,1819,7,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,499,185,487,186,446,168,503,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,660,212,431,159,506,183,532,189,0.0,0.0
30,,,588796,0,0,0,0,0,3,1.0,0.0,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,1288,5,607,4,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,605,267,604,272,582,262,608,270,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470,290,566,241,611,273,624,276,0.0,0.0
31,,,499167,0,0,0,0,0,2,1.0,0.0,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,1613,6,489,5,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,480,168,468,169,425,149,484,168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,638,192,409,139,487,166,588,200,0.0,0.0
32,,,461025,0,0,0,0,0,4,1.0,0.0,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.1,False,,a,1,3,0,14740,124,2773,55,0.0,0.0,Butler-Oyedeji,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,557,47,556,47,530,45,561,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,405,66,515,42,564,49,414,58,0.0,0.0
33,100.0,100.0,215711,0,0,-2,2,0,3,1.7,2.2,0,Leon,2.2,28,False,,2024-10-04T14:00:05.587137Z,63,215711.jpg,2.0,Bailey,1.1,False,,a,2,7,14,112476,145,361083,136,0.3,2.2,Bailey,107.0,408,0,1,1,5,0,0,0,2,0,0,0,47,44.0,108.3,68.0,21.9,6,0.37,1.13,1.50,4.58,273,129,86,68,120,75,166,90,3.0,,4.0,,,,0.08,0.0,0.25,0.33,1.01,1.1,58,36,108,50,224,98,192,60,1.32,0.22
34,,,88894,0,0,-3,3,0,3,0.5,1.0,0,Ross,1.0,29,False,,,52,88894.jpg,1.4,Barkley,0.4,False,,a,2,7,10,13643,31,61423,54,0.2,1.9,Barkley,241.0,226,0,1,1,2,0,0,0,2,0,0,0,38,51.4,64.5,28.0,14.3,1,0.23,0.19,0.42,1.72,251,111,146,99,216,122,235,114,,,,,,,0.09,0.0,0.08,0.17,0.68,0.8,169,103,211,108,288,140,282,93,0.4,0.4
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,4945,5,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,628,282,624,283,617,282,630,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,292,194,605,266,632,284,587,250,0.0,0.0
36,,,195546,0,0,-2,2,0,3,0.0,0.5,0,Emiliano,0.5,31,False,,,53,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,4,4561,14,11144,4,0.1,0.8,Buendia,10.0,20,0,0,0,0,0,0,0,0,0,0,0,14,3.4,7.0,3.0,1.3,0,0.09,0.01,0.10,0.37,406,199,336,190,345,192,402,200,,,,,,,0.4,0.0,0.04,0.44,1.66,0.0,157,93,292,149,388,194,449,165,0.0,0.0
37,100.0,100.0,199796,0,0,-1,1,0,2,1.5,2.0,0,Matty,2.0,32,False,,2024-08-24T21:30:05.205042Z,44,199796.jpg,2.8,Cash,1.3,False,,a,2,7,11,58691,147,243614,82,0.5,2.5,Cash,172.0,276,0,0,1,2,0,0,0,0,0,0,0,40,26.8,16.2,9.0,5.2,4,0.03,0.02,0.05,3.83,311,113,286,86,291,92,326,104,,,,,,,0.01,0.0,0.01,0.02,1.25,0.65,502,105,112,35,139,37,182,67,1.3,0.33
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.3,False,,u,2,7,0,18187,0,79878,43,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,541,218,539,224,513,213,545,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,365,229,498,189,548,225,301,99,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3226,1,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,664,304,664,304,664,304,664,304,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,28,656,299,664,304,604,262,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,1.7,2.2,0,Diego Carlos,2.2,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.8,Santos Silva,0.5,False,,a,2,7,11,26161,85,47410,39,0.5,2.4,Diego Carlos,30.0,348,0,0,1,4,0,0,0,0,0,0,0,44,58.8,4.7,0.0,6.4,3,0.00,0.04,0.04,3.85,232,86,347,111,515,202,311,103,,,,,,,0.0,0.0,0.01,0.01,1.0,1.03,369,59,99,28,141,39,258,96,0.78,0.26
41,,,101188,0,0,1,-1,1,2,2.5,3.0,0,Lucas,3.0,36,False,,,46,101188.jpg,3.5,Digne,8.3,False,,a,2,7,28,948958,783,356696,661,0.7,6.1,Digne,73.0,608,0,3,1,9,0,0,0,2,0,0,4,118,144.0,122.9,30.0,29.7,8,0.27,1.09,1.36,6.83,89,31,64,12,205,53,101,22,4.0,,2.0,,,,0.04,0.0,0.16,0.2,1.01,1.33,345,46,62,15,75,17,54,19,1.18,0.15
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,251,0,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,289,636,290,632,289,640,291,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,147,619,277,641,291,660,300,0.0,0.0
43,,,476344,0,0,2,-2,0,4,0.3,0.8,0,Jhon,0.8,38,False,,,62,476344.jpg,3.5,Durán,5.6,False,,a,2,7,28,922889,737,430624,3159,0.1,4.5,Duran,48.0,199,4,0,0,4,0,0,0,1,0,0,5,122,142.6,22.0,118.0,28.4,0,2.09,0.18,2.27,3.33,94,12,260,28,68,23,110,19,,,,,,,0.95,0.0,0.08,1.03,1.51,1.81,71,21,255,26,80,17,72,13,0.0,0.0
44,,,462492,0,0,0,0,0,1,-0.5,0.0,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,54276,30,33768,53,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,472,52,460,34,416,26,476,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,64,400,47,478,52,212,30,0.0,0.0
45,,,123354,0,0,0,0,0,2,-0.5,0.0,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,31506,26,35881,51,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,442,150,429,151,382,127,446,150,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,588,163,367,117,450,149,236,85,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6427,3,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,654,298,653,298,651,297,655,299,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,140,83,640,289,655,299,580,247,0.0,0.0
47,100.0,100.0,226944,0,0,0,0,0,3,-0.5,0.0,0,Boubacar,0.0,42,False,,2024-07-17T13:30:04.954579Z,50,226944.jpg,0.0,Kamara,0.0,False,,a,2,7,0,662,9,446,4,0.0,0.0,Kamara,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,632,285,630,286,626,285,634,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,214,136,612,272,635,287,636,283,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1368,1,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,475,166,463,167,419,146,479,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,631,188,403,136,481,163,623,208,0.0,0.0
49,100.0,100.0,199798,0,0,0,0,1,2,0.0,0.5,0,Ezri,0.5,44,False,,2024-10-06T22:00:07.014898Z,45,199798.jpg,2.4,Konsa Ngoyo,11.8,False,,a,2,7,17,785898,262,816423,1111,0.1,3.8,Konsa,241.0,551,1,0,0,9,0,0,0,0,0,0,1,85,117.0,38.0,46.0,20.1,7,0.28,0.07,0.35,6.52,136,51,214,55,161,32,184,55,,,,,,,0.05,0.0,0.01,0.06,1.06,1.47,373,62,268,85,165,47,37,13,1.14,0.0
