,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.029,False,1,13.8,4.029
1,112,Cucurella,8,2,51,17,4.77,False,1,7.6,4.77
2,285,Alexander-Arnold,14,2,72,17,4.497,False,1,18.4,4.497
3,332,Shaw,1,2,48,17,4.4910000000000005,False,1,2.2,4.4910000000000005
4,13,Saka,3,3,80,17,5.724,False,1,17.0,5.724
5,142,Mount,8,3,75,17,4.953,False,1,6.5,4.953
6,160,Zaha,31,3,75,17,5.5360000000000005,False,1,19.3,5.5360000000000005
7,283,Salah,14,3,128,17,6.282,False,1,32.1,6.282
8,301,De Bruyne,43,3,126,17,5.18,False,1,37.8,5.18
9,318,Haaland,43,4,122,17,6.775,True,2,82.7,13.55
10,427,Kane,6,4,116,17,5.356,False,1,27.2,5.356
