,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,46,24,4.298,False,1,1,8.5,4.298
1,106,Dunk,36,2,47,24,3.886,False,1,1,5.0,3.886
2,146,James,8,2,58,24,4.183,False,1,1,12.5,4.183
3,526,Mee,94,2,49,24,3.9819999999999998,False,1,1,12.7,3.9819999999999998
4,13,Saka,3,3,83,24,5.0360000000000005,False,1,1,31.1,5.0360000000000005
5,124,Mitoma,36,3,53,24,4.593999999999999,False,1,1,13.3,4.593999999999999
6,333,Fernandes,1,3,99,24,5.148,False,1,1,12.3,5.148
7,335,Rashford,1,3,73,24,5.511,False,1,1,54.1,5.511
8,80,Toney,94,4,76,24,5.118,False,1,1,29.4,5.118
9,318,Haaland,43,4,122,24,6.729,True,2,1,85.4,13.458
10,427,Kane,6,4,118,24,5.9670000000000005,False,1,1,38.1,5.9670000000000005
11,426,Forster,6,1,39,24,3.7,False,0,0,3.7,0.0
12,459,Dawson,39,2,48,24,3.815,False,0,0,0.4,0.0
13,484,Kilman,39,2,43,24,3.603,False,0,0,2.5,0.0
14,45,Bailey,7,3,44,24,3.362,False,0,0,3.7,0.0
