,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,19,179,Özil,0.0,0.0,1,14
1,1,20,197,Özil,0.0,0.0,1,16
2,1,21,199,Özil,0.0,0.0,1,13
3,1,22,215,Özil,0.0,0.0,1,20
4,1,23,219,Özil,0.0,0.0,1,2
5,1,24,229,Özil,0.0,0.0,1,10
6,1,25,239,Özil,0.0,0.0,1,12
7,1,26,253,Özil,0.0,0.0,1,9
8,2,19,179,Sokratis,0.0,0.0,1,14
9,2,20,197,Sokratis,0.0,0.0,1,16
10,2,21,199,Sokratis,0.0,0.0,1,13
11,2,22,215,Sokratis,0.0,0.0,1,20
12,2,23,219,Sokratis,0.0,0.0,1,2
13,2,24,229,Sokratis,0.0,0.0,1,10
14,2,25,239,Sokratis,0.0,0.0,1,12
15,2,26,253,Sokratis,0.0,0.0,1,9
16,3,19,179,David Luiz,0.7559999999999999,15.0,1,14
17,3,20,197,David Luiz,0.507,14.0,1,16
18,3,21,199,David Luiz,0.33299999999999996,11.0,1,13
19,3,22,215,David Luiz,0.529,14.0,1,20
20,3,23,219,David Luiz,0.49200000000000005,14.0,1,2
21,3,24,229,David Luiz,0.653,17.0,1,10
22,3,25,239,David Luiz,0.337,15.0,1,12
23,3,26,253,David Luiz,0.479,16.0,1,9
24,4,19,179,Aubameyang,5.961,80.0,1,14
25,4,20,197,Aubameyang,4.542,77.0,1,16
26,4,21,199,Aubameyang,4.118,76.0,1,13
27,4,22,215,Aubameyang,4.035,73.0,1,20
28,4,23,219,Aubameyang,4.745,74.0,1,2
29,4,24,229,Aubameyang,5.412999999999999,74.0,1,10
30,4,25,239,Aubameyang,3.429,72.0,1,12
31,4,26,253,Aubameyang,3.983,73.0,1,9
32,5,19,179,Cédric,0.0,0.0,1,14
33,5,20,197,Cédric,0.0,0.0,1,16
34,5,21,199,Cédric,0.0,0.0,1,13
35,5,22,215,Cédric,0.0,0.0,1,20
36,5,23,219,Cédric,0.0,0.0,1,2
37,5,24,229,Cédric,0.0,0.0,1,10
38,5,25,239,Cédric,0.025,1.0,1,12
39,5,26,253,Cédric,0.064,2.0,1,9
40,6,19,179,Lacazette,4.465,66.0,1,14
41,6,20,197,Lacazette,3.612,65.0,1,16
42,6,21,199,Lacazette,3.252,63.0,1,13
43,6,22,215,Lacazette,3.1919999999999997,62.0,1,20
44,6,23,219,Lacazette,3.7760000000000002,62.0,1,2
45,6,24,229,Lacazette,4.2989999999999995,62.0,1,10
46,6,25,239,Lacazette,2.722,59.0,1,12
47,6,26,253,Lacazette,3.207,62.0,1,9
48,7,19,179,Mustafi,0.0,0.0,1,14
49,7,20,197,Mustafi,0.0,0.0,1,16
50,7,21,199,Mustafi,0.0,0.0,1,13
51,7,22,215,Mustafi,0.038,1.0,1,20
52,7,23,219,Mustafi,0.035,1.0,1,2
53,7,24,229,Mustafi,0.038,1.0,1,10
54,7,25,239,Mustafi,0.023,1.0,1,12
55,7,26,253,Mustafi,0.03,1.0,1,9
56,8,19,179,Leno,4.314,89.0,1,14
57,8,20,197,Leno,3.693,88.0,1,16
58,8,21,199,Leno,3.403,88.0,1,13
59,8,22,215,Leno,3.793,88.0,1,20
60,8,23,219,Leno,3.5039999999999996,87.0,1,2
61,8,24,229,Leno,3.509,86.0,1,10
62,8,25,239,Leno,3.062,85.0,1,12
63,8,26,253,Leno,3.265,85.0,1,9
64,9,19,179,Xhaka,2.3409999999999997,70.0,1,14
65,9,20,197,Xhaka,1.9709999999999999,69.0,1,16
66,9,21,199,Xhaka,1.871,69.0,1,13
67,9,22,215,Xhaka,1.8330000000000002,64.0,1,20
68,9,23,219,Xhaka,1.9240000000000002,66.0,1,2
69,9,24,229,Xhaka,2.073,67.0,1,10
70,9,25,239,Xhaka,1.639,64.0,1,12
71,9,26,253,Xhaka,1.719,63.0,1,9
72,10,19,179,Marí,2.085,42.0,1,14
73,10,20,197,Marí,1.294,37.0,1,16
74,10,21,199,Marí,1.0959999999999999,38.0,1,13
75,10,22,215,Marí,1.392,38.0,1,20
76,10,23,219,Marí,1.207,36.0,1,2
77,10,24,229,Marí,1.4080000000000001,39.0,1,10
78,10,25,239,Marí,0.784,37.0,1,12
