rank,prev_rank,name,league,off,def,spi
33,24,VfL Wolfsburg,German Bundesliga,1.97,0.73,73.69
34,30,Brighton and Hove Albion,Barclays Premier League,1.86,0.64,73.68
35,31,Leicester City,Barclays Premier League,2.03,0.77,73.66
36,37,Wolverhampton,Barclays Premier League,1.79,0.63,73.02
37,36,Athletic Bilbao,Spanish Primera Division,1.76,0.61,72.97
38,35,AS Roma,Italy Serie A,2.14,0.92,72.02
39,38,AS Monaco,French Ligue 1,1.87,0.73,71.93
40,40,Zenit St Petersburg,Russian Premier Liga,2.14,0.93,71.77
41,49,Lazio,Italy Serie A,2.11,0.95,70.88
42,43,PSV,Dutch Eredivisie,2.22,1.03,70.86
43,41,Lyon,French Ligue 1,2.07,0.92,70.84
44,48,TSG Hoffenheim,German Bundesliga,2.08,0.95,70.32
45,42,Mainz,German Bundesliga,1.83,0.77,70.01
46,46,Leeds United,Barclays Premier League,1.93,0.86,69.91
47,44,Valencia,Spanish Primera Division,1.86,0.82,69.47
48,50,1. FC Union Berlin,German Bundesliga,1.84,0.81,69.38
49,55,Lille,French Ligue 1,1.69,0.7,69.22
50,52,Celta Vigo,Spanish Primera Division,1.89,0.86,69.11
51,47,Eintracht Frankfurt,German Bundesliga,1.99,0.94,69.05
52,63,SC Freiburg,German Bundesliga,1.87,0.85,68.99
53,59,Brentford,Barclays Premier League,1.79,0.79,68.83
54,45,Rangers,Scottish Premiership,1.9,0.89,68.54
55,53,Flamengo,Brasileiro Série A,1.9,0.91,67.92
56,56,Southampton,Barclays Premier League,1.81,0.86,67.61
57,51,Getafe,Spanish Primera Division,1.55,0.65,67.59
58,65,FC Cologne,German Bundesliga,1.95,0.99,67.19
59,61,VfB Stuttgart,German Bundesliga,1.99,1.02,67.09
60,60,Osasuna,Spanish Primera Division,1.73,0.82,67.02
61,54,Young Boys,Swiss Raiffeisen Super League,2.1,1.12,66.92
62,62,Rayo Vallecano,Spanish Primera Division,1.74,0.85,66.45
63,64,Crystal Palace,Barclays Premier League,1.74,0.86,66.23
64,69,Olympiacos,Greek Super League,1.86,0.96,66.12
65,57,Marseille,French Ligue 1,1.75,0.88,66.01
66,67,Shakhtar Donetsk,UEFA Champions League,2.0,1.08,65.94
67,68,Feyenoord,Dutch Eredivisie,2.04,1.13,65.54
68,66,Sassuolo,Italy Serie A,1.9,1.04,64.94
69,75,AZ,Dutch Eredivisie,1.93,1.07,64.89
70,76,Nice,French Ligue 1,1.78,0.95,64.87
71,71,Stade Rennes,French Ligue 1,1.65,0.84,64.79
72,73,Dinamo Zagreb,UEFA Europa League,1.86,1.02,64.73
73,58,Celtic,Scottish Premiership,1.95,1.11,64.17
74,70,Atletico Mineiro,Brasileiro Série A,1.55,0.79,64.14
75,83,Club Brugge,Belgian Jupiler League,1.95,1.13,63.8
76,90,Lens,French Ligue 1,1.71,0.95,63.55
77,72,Burnley,Barclays Premier League,1.74,0.97,63.54
78,81,Fiorentina,Italy Serie A,1.7,0.93,63.52
79,77,Espanyol,Spanish Primera Division,1.6,0.86,63.33
80,78,Levante,Spanish Primera Division,1.62,0.88,63.28
81,79,Genk,Belgian Jupiler League,1.97,1.18,63.11
82,86,Newcastle,Barclays Premier League,1.81,1.05,63.0
83,84,Braga,Portuguese Liga,1.64,0.92,62.7
84,88,Kawasaki Frontale,Japanese J League,1.79,1.06,62.32
85,85,Sampdoria,Italy Serie A,1.68,0.97,62.28
86,97,FC Utrecht,Dutch Eredivisie,1.87,1.14,62.11
87,82,Torino,Italy Serie A,1.67,0.98,62.0
88,91,Mallorca,Spanish Primera Division,1.6,0.95,61.17
89,87,River Plate,Argentina Primera Division,1.66,1.01,60.96
90,98,Alavés,Spanish Primera Division,1.56,0.93,60.9
91,89,FC Midtjylland,Danish SAS-Ligaen,1.73,1.07,60.86
92,94,Elche,Spanish Primera Division,1.49,0.89,60.17
93,111,FC Copenhagen,Danish SAS-Ligaen,1.94,1.29,60.04
94,99,Club América,Mexican Primera Division Torneo Apertura,1.52,0.93,59.86
95,80,Hertha Berlin,German Bundesliga,1.71,1.1,59.73
96,92,Strasbourg,French Ligue 1,1.62,1.02,59.69
97,93,Monterrey,Mexican Primera Division Torneo Apertura,1.6,1.01,59.6
98,95,Watford,Barclays Premier League,1.56,0.98,59.39
99,74,Fulham,English League Championship,1.77,1.17,59.31
100,96,Nantes,French Ligue 1,1.58,1.01,59.25
101,100,Bologna,Italy Serie A,1.82,1.23,58.91
102,101,Palmeiras,Brasileiro Série A,1.53,0.97,58.82
103,104,Granada,Spanish Primera Division,1.58,1.03,58.53
104,102,Arminia Bielefeld,German Bundesliga,1.54,1.0,58.44
105,109,Sparta Prague,UEFA Europa League,1.71,1.16,58.31
106,125,FC Krasnodar,Russian Premier Liga,1.76,1.21,58.27
107,114,Verona,Italy Serie A,1.63,1.11,57.91
108,113,Norwich City,Barclays Premier League,1.55,1.04,57.85
109,106,Internacional,Brasileiro Série A,1.44,0.94,57.72
110,115,Red Star Belgrade,UEFA Europa League,1.75,1.24,57.44
111,127,CSKA Moscow,Russian Premier Liga,1.54,1.05,57.43
112,123,VfL Bochum,German Bundesliga,1.55,1.06,57.2
113,139,Spartak Moscow,Russian Premier Liga,1.63,1.14,57.19
114,107,Cagliari,Italy Serie A,1.65,1.16,57.02
115,121,Fenerbahce,Turkish Turkcell Super Lig,1.63,1.15,56.95
116,116,Udinese,Italy Serie A,1.52,1.05,56.87
117,117,West Bromwich Albion,English League Championship,1.54,1.07,56.79
118,105,Yokohama F. Marinos,Japanese J League,1.84,1.35,56.77
119,112,Trabzonspor,Turkish Turkcell Super Lig,1.58,1.11,56.69
120,118,Tigres UANL,Mexican Primera Division Torneo Apertura,1.51,1.05,56.57
121,119,Anderlecht,Belgian Jupiler League,1.67,1.2,56.53
122,108,AFC Bournemouth,English League Championship,1.49,1.04,56.4
123,103,FC Augsburg,German Bundesliga,1.55,1.1,56.37
124,120,Dynamo Kiev,UEFA Champions League,1.63,1.17,56.35
125,122,Besiktas,Turkish Turkcell Super Lig,1.8,1.33,56.3
126,128,Angers,French Ligue 1,1.38,0.94,56.28
127,124,Cadiz,Spanish Primera Division,1.55,1.12,55.81
128,145,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.71,1.28,55.36
129,126,Molde,Norwegian Tippeligaen,1.99,1.55,55.29
130,131,Ferencvaros,UEFA Europa League,1.66,1.25,55.23
131,132,Galatasaray,Turkish Turkcell Super Lig,1.63,1.21,55.22
132,136,São Paulo,Brasileiro Série A,1.27,0.88,55.1
133,130,Bodo/Glimt,Norwegian Tippeligaen,1.83,1.41,55.08
134,133,Montpellier,French Ligue 1,1.68,1.28,55.05
135,129,Brest,French Ligue 1,1.54,1.15,55.03
136,135,Cruz Azul,Mexican Primera Division Torneo Apertura,1.45,1.05,55.01
137,134,KAA Gent,Belgian Jupiler League,1.65,1.25,54.99
138,110,New York City FC,Major League Soccer,1.72,1.32,54.86
139,148,Lorient,French Ligue 1,1.42,1.05,54.5
140,140,Reims,French Ligue 1,1.34,0.99,54.21
141,147,Basel,Swiss Raiffeisen Super League,1.84,1.47,54.05
142,149,Guimaraes,Portuguese Liga,1.38,1.03,53.96
143,138,Genoa,Italy Serie A,1.58,1.23,53.92
144,137,SpVgg Greuther Fürth,German Bundesliga,1.56,1.21,53.77
145,143,León,Mexican Primera Division Torneo Apertura,1.52,1.19,53.5
146,151,Atlas,Mexican Primera Division Torneo Apertura,1.28,0.95,53.49
147,152,Antwerp,Belgian Jupiler League,1.73,1.4,53.4
148,158,PAOK Salonika,Greek Super League,1.36,1.05,53.03
149,154,Fortaleza,Brasileiro Série A,1.33,1.02,53.02
150,156,Sheffield United,English League Championship,1.52,1.21,52.97
151,155,Spezia,Italy Serie A,1.61,1.31,52.75
152,153,Empoli,Italy Serie A,1.55,1.24,52.75
153,144,Grêmio,Brasileiro Série A,1.27,0.97,52.64
154,141,Lokomotiv Moscow,Russian Premier Liga,1.33,1.04,52.6
155,150,Boca Juniors,Argentina Primera Division,1.26,0.97,52.58
156,142,St Etienne,French Ligue 1,1.43,1.14,52.42
157,161,Clermont Foot,French Ligue 1,1.51,1.26,51.74
158,159,Corinthians,Brasileiro Série A,1.18,0.93,51.62
159,165,Fluminense,Brasileiro Série A,1.3,1.06,51.41
160,157,Bragantino,Brasileiro Série A,1.33,1.1,51.31
161,162,Troyes,French Ligue 1,1.39,1.15,51.2
162,167,Santa Clara,Portuguese Liga,1.35,1.12,51.18
163,176,F.B.C Unione Venezia,Italy Serie A,1.41,1.18,51.17
164,166,Legia Warsaw,UEFA Europa League,1.44,1.21,51.04
165,183,FC Twente,Dutch Eredivisie,1.55,1.34,50.79
166,172,New England Revolution,Major League Soccer,1.72,1.51,50.75
167,180,Atlético Paranaense,Brasileiro Série A,1.31,1.1,50.63
168,191,Stoke City,English League Championship,1.33,1.12,50.58
169,146,Toulouse,French Ligue 2,1.52,1.31,50.55
170,168,Velez Sarsfield,Argentina Primera Division,1.26,1.06,50.44
171,160,Santos,Brasileiro Série A,1.23,1.03,50.32
172,177,Metz,French Ligue 1,1.35,1.15,50.25
173,164,Santos Laguna,Mexican Primera Division Torneo Apertura,1.37,1.17,50.24
174,184,Vitesse,Dutch Eredivisie,1.5,1.32,49.99
175,169,Bordeaux,French Ligue 1,1.44,1.26,49.93
176,171,Famalicao,Portuguese Liga,1.36,1.19,49.79
177,173,Portimonense,Portuguese Liga,1.19,1.02,49.55
178,181,Dinamo Moscow,Russian Premier Liga,1.27,1.11,49.38
179,190,Salernitana,Italy Serie A,1.43,1.28,49.3
180,163,Los Angeles FC,Major League Soccer,1.59,1.44,49.3
181,193,Ceará,Brasileiro Série A,1.17,1.01,49.15
182,187,Rosenborg,Norwegian Tippeligaen,1.68,1.54,49.12
183,178,Parma,Italy Serie B,1.49,1.35,49.04
184,179,Pachuca,Mexican Primera Division Torneo Apertura,1.33,1.21,48.65
185,170,Sochi,Russian Premier Liga,1.31,1.19,48.47
186,194,Toluca,Mexican Primera Division Torneo Apertura,1.45,1.34,48.3
187,195,Estoril Praia,Portuguese Liga,1.32,1.21,48.24
188,188,Guadalajara,Mexican Primera Division Torneo Apertura,1.21,1.1,48.14
189,196,Gil Vicente,Portuguese Liga,1.27,1.17,47.9
190,189,Werder Bremen,German 2. Bundesliga,1.48,1.4,47.56
191,175,Kashima Antlers,Japanese J League,1.42,1.34,47.52
192,251,Luton Town,English League Championship,1.37,1.29,47.52
193,197,Malmo FF,Swedish Allsvenskan,1.59,1.53,47.39
194,208,Moreirense,Portuguese Liga,1.32,1.25,47.32
195,199,Sporting Kansas City,Major League Soccer,1.44,1.37,47.25
196,185,FC Groningen,Dutch Eredivisie,1.28,1.22,47.08
197,200,Schalke 04,German 2. Bundesliga,1.46,1.41,47.07
198,204,Philadelphia Union,Major League Soccer,1.39,1.33,47.02
199,182,Rapid Vienna,Austrian T-Mobile Bundesliga,1.42,1.37,46.97
200,192,AEK Athens,Greek Super League,1.34,1.29,46.93
201,174,Rubin Kazan,Russian Premier Liga,1.19,1.13,46.89
202,205,América Mineiro,Brasileiro Série A,1.2,1.14,46.85
203,215,Blackburn,English League Championship,1.4,1.35,46.81
204,206,Bahía,Brasileiro Série A,1.23,1.18,46.73
205,222,Seattle Sounders FC,Major League Soccer,1.28,1.23,46.71
206,201,Pacos Ferreira,Portuguese Liga,1.28,1.24,46.57
207,213,FC Sheriff Tiraspol,UEFA Champions League,1.39,1.36,46.57
208,212,Heracles,Dutch Eredivisie,1.33,1.3,46.44
209,209,Queens Park Rangers,English League Championship,1.44,1.41,46.44
210,186,Cardiff City,English League Championship,1.31,1.29,46.28
211,198,Nashville SC,Major League Soccer,1.3,1.28,46.24
212,232,Vissel Kobe,Japanese J League,1.42,1.41,46.23
213,237,Sivasspor,Turkish Turkcell Super Lig,1.29,1.27,45.95
214,207,Boavista,Portuguese Liga,1.24,1.22,45.94
215,219,LASK Linz,Austrian T-Mobile Bundesliga,1.36,1.36,45.92
216,214,Almeria,Spanish Segunda Division,1.32,1.32,45.73
217,202,Coventry City,English League Championship,1.29,1.29,45.55
218,203,Brondby,Danish SAS-Ligaen,1.38,1.39,45.48
219,211,Heerenveen,Dutch Eredivisie,1.45,1.48,45.22
220,228,DC United,Major League Soccer,1.5,1.55,45.14
221,216,Hatayspor,Turkish Turkcell Super Lig,1.34,1.38,44.97
222,242,Talleres de Córdoba,Argentina Primera Division,1.21,1.24,44.85
223,248,KV Mechelen,Belgian Jupiler League,1.62,1.68,44.84
224,235,Millwall,English League Championship,1.21,1.25,44.57
225,218,Hamburg SV,German 2. Bundesliga,1.46,1.53,44.39
226,227,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.36,1.42,44.38
227,229,New York Red Bulls,Major League Soccer,1.29,1.36,44.23
228,210,Birmingham,English League Championship,1.2,1.26,43.95
229,224,Middlesbrough,English League Championship,1.14,1.21,43.81
230,223,Willem II,Dutch Eredivisie,1.34,1.44,43.62
231,230,Colorado Rapids,Major League Soccer,1.27,1.37,43.47
232,225,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.3,1.41,43.06
233,256,Necaxa,Mexican Primera Division Torneo Apertura,1.21,1.31,43.06
234,220,Sparta,Dutch Eredivisie,1.32,1.45,43.0
235,234,NEC,Dutch Eredivisie,1.28,1.4,42.98
236,221,Sporting de Charleroi,Belgian Jupiler League,1.37,1.51,42.85
237,226,Ludogorets,UEFA Europa League,1.33,1.47,42.81
238,217,CA Independiente,Argentina Primera Division,1.05,1.14,42.81
239,268,Eupen,Belgian Jupiler League,1.36,1.51,42.71
240,233,Preston North End,English League Championship,1.12,1.23,42.68
241,266,Cambuur Leeuwarden,Dutch Eredivisie,1.4,1.55,42.67
242,238,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
243,252,Vizela,Portuguese Liga,1.22,1.35,42.49
244,243,Real Valladolid,Spanish Segunda Division,1.21,1.34,42.44
245,231,Racing Club,Argentina Primera Division,0.98,1.08,42.43
246,240,Estudiantes,Argentina Primera Division,1.07,1.18,42.42
247,250,Hibernian,Scottish Premiership,1.18,1.32,42.31
248,254,Atlético Goianiense,Brasileiro Série A,1.03,1.15,42.24
249,245,FC Arouca,Portuguese Liga,1.27,1.42,42.16
250,244,Defensa y Justicia,Argentina Primera Division,1.01,1.13,42.1
251,279,Panathinaikos,Greek Super League,1.09,1.23,42.05
252,296,Lecce,Italy Serie B,1.27,1.43,41.96
253,241,AaB,Danish SAS-Ligaen,1.23,1.39,41.85
254,269,Pumas Unam,Mexican Primera Division Torneo Apertura,1.09,1.24,41.73
255,264,Brescia,Italy Serie B,1.42,1.63,41.59
256,261,Belenenses,Portuguese Liga,1.1,1.25,41.58
257,246,Union Saint Gilloise,Belgian Jupiler League,1.24,1.42,41.55
258,265,Puebla,Mexican Primera Division Torneo Apertura,1.13,1.3,41.48
259,286,Swansea City,English League Championship,1.08,1.24,41.48
260,278,Argentinos Juniors,Argentina Primera Division,0.95,1.11,40.9
261,253,Lanus,Argentina Primera Division,1.25,1.46,40.86
262,280,Juventude,Brasileiro Série A,0.99,1.17,40.76
263,239,Minnesota United FC,Major League Soccer,1.26,1.48,40.75
264,267,Huddersfield Town,English League Championship,1.12,1.32,40.74
265,274,Nimes,French Ligue 2,1.21,1.43,40.7
266,249,Fatih Karagümrük,Turkish Turkcell Super Lig,1.34,1.58,40.67
267,255,Maritimo,Portuguese Liga,1.04,1.23,40.58
268,300,Nottingham Forest,English League Championship,1.06,1.25,40.57
269,247,Tijuana,Mexican Primera Division Torneo Apertura,1.16,1.38,40.43
270,289,Chicago Fire,Major League Soccer,1.35,1.6,40.39
271,259,Rostov,Russian Premier Liga,1.18,1.41,40.31
272,236,Barnsley,English League Championship,1.09,1.31,40.24
273,276,Nagoya Grampus Eight,Japanese J League,0.92,1.11,40.2
274,297,Orlando City SC,Major League Soccer,1.33,1.59,40.17
275,257,Go Ahead Eagles,Dutch Eredivisie,1.29,1.55,40.08
276,275,Atlanta United FC,Major League Soccer,1.24,1.5,40.0
277,277,Konyaspor,Turkish Turkcell Super Lig,1.17,1.41,39.97
278,306,Djurgardens IF,Swedish Allsvenskan,1.2,1.45,39.87
279,273,Girona FC,Spanish Segunda Division,0.99,1.21,39.75
280,270,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.41,1.71,39.71
281,263,Monza,Italy Serie B,1.11,1.36,39.58
282,283,Auxerre,French Ligue 2,1.11,1.36,39.56
283,328,Portland Timbers,Major League Soccer,1.47,1.78,39.55
284,316,Krylia Sovetov,Russian Premier Liga,1.16,1.43,39.51
285,305,Terek Grozny,Russian Premier Liga,1.12,1.37,39.5
286,272,Fortuna Sittard,Dutch Eredivisie,1.29,1.58,39.47
287,284,Tondela,Portuguese Liga,1.21,1.48,39.45
288,260,PEC Zwolle,Dutch Eredivisie,1.23,1.51,39.36
289,314,Sanfrecce Hiroshima,Japanese J League,0.99,1.22,39.31
290,292,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.11,1.37,39.3
291,262,FC Nordsjaelland,Danish SAS-Ligaen,1.37,1.68,39.27
292,288,IFK Norrkoping,Swedish Allsvenskan,1.35,1.66,39.22
293,307,KV Oostende,Belgian Jupiler League,1.31,1.61,39.12
294,304,Leganes,Spanish Segunda Division,1.02,1.28,39.12
295,258,Standard Liege,Belgian Jupiler League,1.28,1.59,39.05
296,291,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
297,301,AGF Aarhus,Danish SAS-Ligaen,1.13,1.41,39.01
298,282,Cuiaba,Brasileiro Série A,0.99,1.25,38.95
299,285,Newell's Old Boys,Argentina Primera Division,1.09,1.36,38.94
300,349,Odense BK,Danish SAS-Ligaen,1.21,1.51,38.91
301,290,Sport Recife,Brasileiro Série A,0.88,1.12,38.74
302,315,Viking FK,Norwegian Tippeligaen,1.56,1.94,38.74
303,358,Hearts,Scottish Premiership,1.15,1.45,38.64
304,302,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
305,318,Alanyaspor,Turkish Turkcell Super Lig,1.17,1.48,38.58
306,326,Pisa,Italy Serie B,1.19,1.51,38.5
307,331,FC Juárez,Mexican Primera Division Torneo Apertura,1.08,1.38,38.39
308,310,SC Paderborn,German 2. Bundesliga,1.35,1.7,38.38
309,294,Reading,English League Championship,1.2,1.52,38.35
310,298,Servette,Swiss Raiffeisen Super League,1.42,1.79,38.34
311,359,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.21,1.54,38.29
312,293,Chapecoense AF,Brasileiro Série A,1.12,1.45,38.04
313,271,Urawa Red Diamonds,Japanese J League,1.05,1.37,37.88
314,308,FC Tokyo,Japanese J League,1.07,1.39,37.84
315,299,Montreal Impact,Major League Soccer,1.25,1.61,37.81
316,311,Dijon FCO,French Ligue 2,1.16,1.51,37.79
317,335,FC St. Pauli,German 2. Bundesliga,1.29,1.67,37.77
318,287,Fortuna Düsseldorf,German 2. Bundesliga,1.23,1.59,37.71
319,323,Los Angeles Galaxy,Major League Soccer,1.27,1.65,37.66
320,336,Banfield,Argentina Primera Division,0.99,1.3,37.63
321,281,Derby County,English League Championship,0.95,1.26,37.57
322,347,Aris Salonika,Greek Super League,1.1,1.45,37.56
323,313,Valerenga,Norwegian Tippeligaen,1.22,1.59,37.54
324,312,Hartberg,Austrian T-Mobile Bundesliga,1.29,1.68,37.45
325,346,Cremonese,Italy Serie B,1.06,1.41,37.4
326,325,Huracán,Argentina Primera Division,0.87,1.16,37.35
327,303,FC Dallas,Major League Soccer,1.36,1.77,37.33
328,322,San Lorenzo,Argentina Primera Division,1.0,1.33,37.26
329,321,SV Darmstadt 98,German 2. Bundesliga,1.31,1.71,37.22
330,333,KV Kortrijk,Belgian Jupiler League,1.21,1.61,36.93
331,329,Columbus Crew,Major League Soccer,1.2,1.6,36.87
332,330,Hammarby,Swedish Allsvenskan,1.31,1.74,36.78
333,320,FC Zurich,Swiss Raiffeisen Super League,1.4,1.85,36.75
334,353,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.37,1.81,36.7
335,295,Real Salt Lake,Major League Soccer,1.29,1.72,36.7
336,324,RKC,Dutch Eredivisie,1.22,1.64,36.69
337,367,Bristol City,English League Championship,1.15,1.56,36.48
338,332,Benevento,Italy Serie B,1.12,1.52,36.43
339,352,Querétaro,Mexican Primera Division Torneo Apertura,0.96,1.34,36.22
340,386,Godoy Cruz,Argentina Primera Division,1.15,1.57,36.21
341,337,Randers FC,Danish SAS-Ligaen,1.07,1.47,36.16
342,348,Eibar,Spanish Segunda Division,1.05,1.45,36.09
343,342,Melbourne City,Australian A-League,1.41,1.9,36.07
344,372,Avispa Fukuoka,Japanese J League,1.07,1.49,35.92
345,344,FC Khimki,Russian Premier Liga,1.02,1.43,35.91
346,361,St. Truidense,Belgian Jupiler League,1.09,1.51,35.88
347,309,Rosario Central,Argentina Primera Division,1.1,1.53,35.78
348,351,Cercle Brugge,Belgian Jupiler League,1.09,1.53,35.72
349,319,Kristiansund BK,Norwegian Tippeligaen,1.19,1.66,35.61
350,343,1. FC Heidenheim 1846,German 2. Bundesliga,1.11,1.56,35.31
351,375,Central Córdoba Santiago del Estero,Argentina Primera Division,0.98,1.41,35.27
352,338,FC Ufa,Russian Premier Liga,1.01,1.45,35.27
353,354,SV Zulte Waregem,Belgian Jupiler League,1.39,1.93,35.24
354,355,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.04,1.49,35.09
355,341,FC Luzern,Swiss Raiffeisen Super League,1.35,1.88,35.03
356,373,St Johnstone,Scottish Premiership,0.92,1.34,35.03
357,356,Sochaux,French Ligue 2,0.87,1.28,35.02
358,364,Blackpool,English League Championship,1.05,1.51,35.02
359,339,Motherwell,Scottish Premiership,1.06,1.52,34.98
360,369,St Gallen,Swiss Raiffeisen Super League,1.27,1.78,34.95
361,428,Adana Demirspor,Turkish Turkcell Super Lig,1.14,1.62,34.93
362,363,Sporting Gijón,Spanish Segunda Division,0.85,1.25,34.89
363,360,Kasimpasa,Turkish Turkcell Super Lig,1.1,1.58,34.75
364,365,FK Nizhny Novgorod,Russian Premier Liga,1.03,1.51,34.47
365,384,Holstein Kiel,German 2. Bundesliga,1.15,1.67,34.41
366,340,FC Sion,Swiss Raiffeisen Super League,1.21,1.74,34.37
367,345,Frosinone,Italy Serie B,0.91,1.36,34.33
368,327,Sagan Tosu,Japanese J League,0.93,1.38,34.33
369,370,Hannover 96,German 2. Bundesliga,1.09,1.6,34.29
370,317,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.07,1.57,34.27
371,388,Tenerife,Spanish Segunda Division,0.86,1.29,34.26
372,350,AIK,Swedish Allsvenskan,0.97,1.45,34.18
373,357,Spal,Italy Serie B,1.04,1.54,34.16
374,376,1. FC Nürnberg,German 2. Bundesliga,1.09,1.61,34.11
375,371,Cerezo Osaka,Japanese J League,1.04,1.54,34.1
376,383,Hull City,English League Championship,0.95,1.42,34.09
377,374,Kayserispor,Turkish Turkcell Super Lig,1.02,1.52,33.97
378,434,Stromsgodset,Norwegian Tippeligaen,1.16,1.71,33.94
379,398,Houston Dynamo,Major League Soccer,1.12,1.66,33.9
380,379,OH Leuven,Belgian Jupiler League,1.19,1.75,33.76
381,408,Dundee Utd,Scottish Premiership,0.86,1.33,33.67
382,381,Altay,Turkish Turkcell Super Lig,1.07,1.61,33.66
383,399,Gimnasia La Plata,Argentina Primera Division,0.82,1.28,33.65
384,405,Union Santa Fe,Argentina Primera Division,0.85,1.32,33.52
385,407,Ural Sverdlovsk Oblast,Russian Premier Liga,0.84,1.31,33.43
386,362,Atlético Tucumán,Argentina Primera Division,0.97,1.48,33.38
387,411,Toronto FC,Major League Soccer,1.19,1.78,33.28
388,368,Karlsruher SC,German 2. Bundesliga,1.1,1.66,33.26
389,334,IF Elfsborg,Swedish Allsvenskan,1.15,1.73,33.15
390,387,BK Hacken,Swedish Allsvenskan,1.13,1.71,32.98
391,377,Arizona United,United Soccer League,1.24,1.87,32.92
392,385,San Jose Earthquakes,Major League Soccer,1.17,1.78,32.89
393,380,SD Huesca,Spanish Segunda Division,0.95,1.49,32.88
394,394,Paris FC,French Ligue 2,0.96,1.5,32.87
395,397,Sarmiento,Argentina Primera Division,0.9,1.42,32.8
396,366,FC Arsenal Tula,Russian Premier Liga,1.07,1.65,32.79
397,400,Jahn Regensburg,German 2. Bundesliga,1.13,1.73,32.76
398,378,Goztepe,Turkish Turkcell Super Lig,1.11,1.71,32.67
399,406,Colon Santa Fe,Argentina Primera Division,0.89,1.41,32.66
400,401,Real Oviedo,Spanish Segunda Division,0.88,1.41,32.65
401,419,FC Lugano,Swiss Raiffeisen Super League,1.04,1.63,32.36
402,393,Aberdeen,Scottish Premiership,0.9,1.45,32.3
403,403,Real Zaragoza,Spanish Segunda Division,0.86,1.4,32.2
404,424,Dynamo Dresden,German 2. Bundesliga,1.02,1.62,32.15
405,390,SV Ried,Austrian T-Mobile Bundesliga,1.11,1.74,32.01
406,415,Arsenal Sarandi,Argentina Primera Division,0.9,1.46,31.96
407,392,Patronato,Argentina Primera Division,0.93,1.5,31.92
408,402,Vancouver Whitecaps,Major League Soccer,1.05,1.67,31.86
409,395,Sheffield Wednesday,English League One,1.02,1.63,31.86
410,389,Lillestrom,Norwegian Tippeligaen,1.1,1.74,31.83
411,413,Jiangsu Suning FC,Chinese Super League,1.06,1.7,31.67
412,441,Consadole Sapporo,Japanese J League,1.01,1.64,31.66
413,391,Haugesund,Norwegian Tippeligaen,1.22,1.93,31.41
414,442,St Mirren,Scottish Premiership,0.92,1.53,31.32
415,423,Las Palmas,Spanish Segunda Division,0.88,1.47,31.26
416,417,Grenoble,French Ligue 2,0.91,1.52,31.23
